scenarioId,trailId,simulationId,timeStamp,deviceId,action,meta,eventId,step,error
2,1,tictoc-c47ba7a5,2021-09-15T11:25:54.407547414+02:00,consumer,Compress,source,0xcf7025c9,1,
2,1,tictoc-c47ba7a5,2021-09-15T11:25:54.480721977+02:00,consumer,Compress,source,0xcf7025c9,2,
2,1,tictoc-c47ba7a5,2021-09-15T11:25:55.939794+02:00,patricks-mbp-02434787,Compile,darwin_amd64,0xcc6384d7,1,
2,1,tictoc-c47ba7a5,2021-09-15T11:26:02.843359+02:00,patricks-mbp-02434787,Compile,darwin_amd64,0xcc6384d7,2,
2,1,tictoc-c47ba7a5,2021-09-15T11:26:02.878337+02:00,patricks-mbp-02434787,Compress,binary/darwin_amd64.tgz,0xadcaadb1,1,
2,1,tictoc-c47ba7a5,2021-09-15T11:26:02.963715+02:00,patricks-mbp-02434787,Compress,binary/darwin_amd64.tgz,0xadcaadb1,2,
2,1,tictoc-c47ba7a5,2021-09-15T11:26:09.791751+02:00,patricks-mbp-02434787,Compress,results/TicToc18_0.tgz,0x5115a09f,1,
2,1,tictoc-c47ba7a5,2021-09-15T11:26:09.792056+02:00,patricks-mbp-02434787,Compress,results/TicToc18_2.tgz,0x8a8319c4,1,
2,1,tictoc-c47ba7a5,2021-09-15T11:26:09.845591+02:00,patricks-mbp-02434787,Compress,results/TicToc18_0.tgz,0x5115a09f,2,
2,1,tictoc-c47ba7a5,2021-09-15T11:26:09.849593+02:00,patricks-mbp-02434787,Compress,results/TicToc18_2.tgz,0x8a8319c4,2,
2,1,tictoc-c47ba7a5,2021-09-15T11:26:09.962043+02:00,patricks-mbp-02434787,Compress,results/TicToc18_1.tgz,0x95ffe878,1,
2,1,tictoc-c47ba7a5,2021-09-15T11:26:09.997561+02:00,patricks-mbp-02434787,Compress,results/TicToc18_6.tgz,0x13034e1f,1,
2,1,tictoc-c47ba7a5,2021-09-15T11:26:10.025238+02:00,patricks-mbp-02434787,Compress,results/TicToc18_5.tgz,0x6fc54f39,1,
2,1,tictoc-c47ba7a5,2021-09-15T11:26:10.024156+02:00,patricks-mbp-02434787,Compress,results/TicToc18_3.tgz,0x83b64b5b,1,
2,1,tictoc-c47ba7a5,2021-09-15T11:26:10.026127+02:00,patricks-mbp-02434787,Compress,results/TicToc18_7.tgz,0x29cd3f3a,1,
2,1,tictoc-c47ba7a5,2021-09-15T11:26:10.024801+02:00,patricks-mbp-02434787,Compress,results/TicToc18_4.tgz,0x54dafb21,1,
2,1,tictoc-c47ba7a5,2021-09-15T11:26:10.044354+02:00,patricks-mbp-02434787,Compress,results/TicToc18_1.tgz,0x95ffe878,2,
2,1,tictoc-c47ba7a5,2021-09-15T11:26:10.048675+02:00,patricks-mbp-02434787,Compress,results/TicToc18_6.tgz,0x13034e1f,2,
2,1,tictoc-c47ba7a5,2021-09-15T11:26:10.078034+02:00,patricks-mbp-02434787,Compress,results/TicToc18_4.tgz,0x54dafb21,2,
2,1,tictoc-c47ba7a5,2021-09-15T11:26:10.079891+02:00,patricks-mbp-02434787,Compress,results/TicToc18_3.tgz,0x83b64b5b,2,
2,1,tictoc-c47ba7a5,2021-09-15T11:26:10.078453+02:00,patricks-mbp-02434787,Compress,results/TicToc18_7.tgz,0x29cd3f3a,2,
2,1,tictoc-c47ba7a5,2021-09-15T11:26:10.079041+02:00,patricks-mbp-02434787,Compress,results/TicToc18_5.tgz,0x6fc54f39,2,
2,1,tictoc-c47ba7a5,2021-09-15T11:26:14.645862+02:00,patricks-mbp-02434787,Compress,results/TicToc18_9.tgz,0x1a085ba5,1,
2,1,tictoc-c47ba7a5,2021-09-15T11:26:14.698321+02:00,patricks-mbp-02434787,Compress,results/TicToc18_9.tgz,0x1a085ba5,2,
2,1,tictoc-c47ba7a5,2021-09-15T11:26:14.707239+02:00,patricks-mbp-02434787,Compress,results/TicToc18_8.tgz,0x46a91250,1,
2,1,tictoc-c47ba7a5,2021-09-15T11:26:14.782845+02:00,patricks-mbp-02434787,Compress,results/TicToc18_8.tgz,0x46a91250,2,
2,1,tictoc-c47ba7a5,2021-09-15T11:26:14.924858+02:00,patricks-mbp-02434787,Compress,results/TicToc18_13.tgz,0xc7fa3133,1,
2,1,tictoc-c47ba7a5,2021-09-15T11:26:14.974274+02:00,patricks-mbp-02434787,Compress,results/TicToc18_13.tgz,0xc7fa3133,2,
2,1,tictoc-c47ba7a5,2021-09-15T11:26:15.027098+02:00,patricks-mbp-02434787,Compress,results/TicToc18_15.tgz,0x1357a69d,1,
2,1,tictoc-c47ba7a5,2021-09-15T11:26:15.062041+02:00,patricks-mbp-02434787,Compress,results/TicToc18_14.tgz,0x89700039,1,
2,1,tictoc-c47ba7a5,2021-09-15T11:26:15.0746+02:00,patricks-mbp-02434787,Compress,results/TicToc18_15.tgz,0x1357a69d,2,
2,1,tictoc-c47ba7a5,2021-09-15T11:26:15.090982+02:00,patricks-mbp-02434787,Compress,results/TicToc18_10.tgz,0x37cca128,1,
2,1,tictoc-c47ba7a5,2021-09-15T11:26:15.117097+02:00,patricks-mbp-02434787,Compress,results/TicToc18_14.tgz,0x89700039,2,
2,1,tictoc-c47ba7a5,2021-09-15T11:26:15.120273+02:00,patricks-mbp-02434787,Compress,results/TicToc18_11.tgz,0x678280ce,1,
2,1,tictoc-c47ba7a5,2021-09-15T11:26:15.120242+02:00,patricks-mbp-02434787,Compress,results/TicToc18_12.tgz,0xba161b9d,1,
2,1,tictoc-c47ba7a5,2021-09-15T11:26:15.140522+02:00,patricks-mbp-02434787,Compress,results/TicToc18_10.tgz,0x37cca128,2,
2,1,tictoc-c47ba7a5,2021-09-15T11:26:15.201852+02:00,patricks-mbp-02434787,Compress,results/TicToc18_11.tgz,0x678280ce,2,
2,1,tictoc-c47ba7a5,2021-09-15T11:26:15.203096+02:00,patricks-mbp-02434787,Compress,results/TicToc18_12.tgz,0xba161b9d,2,
2,1,tictoc-c47ba7a5,2021-09-15T11:26:19.663901+02:00,patricks-mbp-02434787,Compress,results/TicToc18_16.tgz,0x35dbfe45,1,
2,1,tictoc-c47ba7a5,2021-09-15T11:26:19.705214+02:00,patricks-mbp-02434787,Compress,results/TicToc18_17.tgz,0xd848a2b7,1,
2,1,tictoc-c47ba7a5,2021-09-15T11:26:19.708595+02:00,patricks-mbp-02434787,Compress,results/TicToc18_16.tgz,0x35dbfe45,2,
2,1,tictoc-c47ba7a5,2021-09-15T11:26:19.756661+02:00,patricks-mbp-02434787,Compress,results/TicToc18_17.tgz,0xd848a2b7,2,
2,1,tictoc-c47ba7a5,2021-09-15T11:26:19.997403+02:00,patricks-mbp-02434787,Compress,results/TicToc18_18.tgz,0x9708e7a8,1,
2,1,tictoc-c47ba7a5,2021-09-15T11:26:19.994507+02:00,patricks-mbp-02434787,Compress,results/TicToc18_19.tgz,0x690210b1,1,
2,1,tictoc-c47ba7a5,2021-09-15T11:26:20.03546+02:00,patricks-mbp-02434787,Compress,results/TicToc18_19.tgz,0x690210b1,2,
2,1,tictoc-c47ba7a5,2021-09-15T11:26:20.035987+02:00,patricks-mbp-02434787,Compress,results/TicToc18_18.tgz,0x9708e7a8,2,
2,1,tictoc-c47ba7a5,2021-09-15T11:26:20.20198+02:00,patricks-mbp-02434787,Compress,results/TicToc18_20.tgz,0x27bf44d7,1,
2,1,tictoc-c47ba7a5,2021-09-15T11:26:20.257508+02:00,patricks-mbp-02434787,Compress,results/TicToc18_20.tgz,0x27bf44d7,2,
2,1,tictoc-c47ba7a5,2021-09-15T11:26:20.329973+02:00,patricks-mbp-02434787,Compress,results/TicToc18_21.tgz,0x81b951c,1,
2,1,tictoc-c47ba7a5,2021-09-15T11:26:20.395847+02:00,patricks-mbp-02434787,Compress,results/TicToc18_21.tgz,0x81b951c,2,
2,1,tictoc-c47ba7a5,2021-09-15T11:26:20.426464+02:00,patricks-mbp-02434787,Compress,results/TicToc18_22.tgz,0x845e9c88,1,
2,1,tictoc-c47ba7a5,2021-09-15T11:26:20.491334+02:00,patricks-mbp-02434787,Compress,results/TicToc18_22.tgz,0x845e9c88,2,
2,1,tictoc-c47ba7a5,2021-09-15T11:26:20.534286+02:00,patricks-mbp-02434787,Compress,results/TicToc18_23.tgz,0xafa59439,1,
2,1,tictoc-c47ba7a5,2021-09-15T11:26:20.581952+02:00,patricks-mbp-02434787,Compress,results/TicToc18_23.tgz,0xafa59439,2,
2,1,tictoc-c47ba7a5,2021-09-15T11:26:23.754905+02:00,patricks-mbp-02434787,Compress,results/TicToc18_24.tgz,0x561e2874,1,
2,1,tictoc-c47ba7a5,2021-09-15T11:26:23.806659+02:00,patricks-mbp-02434787,Compress,results/TicToc18_24.tgz,0x561e2874,2,
2,1,tictoc-c47ba7a5,2021-09-15T11:26:24.333635+02:00,patricks-mbp-02434787,Compress,results/TicToc18_25.tgz,0xa5534818,1,
