scenarioId,trailId,simulationId,timeStamp,deviceId,action,meta,eventId,step,error
4,4,tictoc-2f7e7e4f,2021-09-15T11:47:26.912830414+02:00,consumer,Compress,source,0xd7d9e238,1,
4,4,tictoc-2f7e7e4f,2021-09-15T11:47:26.983376351+02:00,consumer,Compress,source,0xd7d9e238,2,
4,4,tictoc-2f7e7e4f,2021-09-15T11:47:28.756565+02:00,patricks-mbp-02434787,Compile,darwin_amd64,0x8e892c5,1,
4,4,tictoc-2f7e7e4f,2021-09-15T11:47:35.515795+02:00,patricks-mbp-02434787,Compile,darwin_amd64,0x8e892c5,2,
4,4,tictoc-2f7e7e4f,2021-09-15T11:47:35.543551+02:00,patricks-mbp-02434787,Compress,binary/darwin_amd64.tgz,0x889bdb6f,1,
4,4,tictoc-2f7e7e4f,2021-09-15T11:47:35.634486+02:00,patricks-mbp-02434787,Compress,binary/darwin_amd64.tgz,0x889bdb6f,2,
4,4,tictoc-2f7e7e4f,2021-09-15T11:47:42.640849+02:00,patricks-mbp-02434787,Compress,results/TicToc18_3.tgz,0xff2a92f6,1,
4,4,tictoc-2f7e7e4f,2021-09-15T11:47:42.635773+02:00,patricks-mbp-02434787,Compress,results/TicToc18_4.tgz,0xde21e220,1,
4,4,tictoc-2f7e7e4f,2021-09-15T11:47:42.653875+02:00,patricks-mbp-02434787,Compress,results/TicToc18_0.tgz,0x7bbb6e2,1,
4,4,tictoc-2f7e7e4f,2021-09-15T11:47:42.655604+02:00,patricks-mbp-02434787,Compress,results/TicToc18_7.tgz,0x6789e6e8,1,
4,4,tictoc-2f7e7e4f,2021-09-15T11:47:42.66234+02:00,patricks-mbp-02434787,Compress,results/TicToc18_2.tgz,0xc46517df,1,
4,4,tictoc-2f7e7e4f,2021-09-15T11:47:42.689747+02:00,patricks-mbp-02434787,Compress,results/TicToc18_6.tgz,0x4a94fb2a,1,
4,4,tictoc-2f7e7e4f,2021-09-15T11:47:42.699661+02:00,patricks-mbp-02434787,Compress,results/TicToc18_0.tgz,0x7bbb6e2,2,
4,4,tictoc-2f7e7e4f,2021-09-15T11:47:42.693816+02:00,patricks-mbp-02434787,Compress,results/TicToc18_3.tgz,0xff2a92f6,2,
4,4,tictoc-2f7e7e4f,2021-09-15T11:47:42.693554+02:00,patricks-mbp-02434787,Compress,results/TicToc18_4.tgz,0xde21e220,2,
4,4,tictoc-2f7e7e4f,2021-09-15T11:47:42.704859+02:00,patricks-mbp-02434787,Compress,results/TicToc18_7.tgz,0x6789e6e8,2,
4,4,tictoc-2f7e7e4f,2021-09-15T11:47:42.715568+02:00,patricks-mbp-02434787,Compress,results/TicToc18_2.tgz,0xc46517df,2,
4,4,tictoc-2f7e7e4f,2021-09-15T11:47:42.745344+02:00,patricks-mbp-02434787,Compress,results/TicToc18_6.tgz,0x4a94fb2a,2,
4,4,tictoc-2f7e7e4f,2021-09-15T11:47:42.763577+02:00,patricks-mbp-02434787,Compress,results/TicToc18_5.tgz,0xf6e0f38a,1,
4,4,tictoc-2f7e7e4f,2021-09-15T11:47:42.763593+02:00,patricks-mbp-02434787,Compress,results/TicToc18_1.tgz,0x5e6e939e,1,
4,4,tictoc-2f7e7e4f,2021-09-15T11:47:42.831131+02:00,patricks-mbp-02434787,Compress,results/TicToc18_5.tgz,0xf6e0f38a,2,
4,4,tictoc-2f7e7e4f,2021-09-15T11:47:42.836106+02:00,patricks-mbp-02434787,Compress,results/TicToc18_1.tgz,0x5e6e939e,2,
4,4,tictoc-2f7e7e4f,2021-09-15T11:47:47.499315+02:00,patricks-mbp-02434787,Compress,results/TicToc18_9.tgz,0xfde35fd,1,
4,4,tictoc-2f7e7e4f,2021-09-15T11:47:47.574657+02:00,patricks-mbp-02434787,Compress,results/TicToc18_9.tgz,0xfde35fd,2,
4,4,tictoc-2f7e7e4f,2021-09-15T11:47:47.608598+02:00,patricks-mbp-02434787,Compress,results/TicToc18_8.tgz,0x476a7b22,1,
4,4,tictoc-2f7e7e4f,2021-09-15T11:47:47.651602+02:00,patricks-mbp-02434787,Compress,results/TicToc18_11.tgz,0x11931c8,1,
4,4,tictoc-2f7e7e4f,2021-09-15T11:47:47.674702+02:00,patricks-mbp-02434787,Compress,results/TicToc18_8.tgz,0x476a7b22,2,
