scenarioId,trailId,simulationId,timeStamp,providerId,eventId,step,runConfig,runNumber,error
s4p,2,tictoc-563b4e90,2021-09-17T12:12:57.963269+02:00,patricks-mbp-2201c4f1,0x7417ff66,1,TicToc18,3,
s4p,2,tictoc-563b4e90,2021-09-17T12:12:57.964664+02:00,patricks-mbp-2201c4f1,0x2203fd8a,1,TicToc18,0,
s4p,2,tictoc-563b4e90,2021-09-17T12:12:57.966691+02:00,patricks-mbp-2201c4f1,0x2cc59bf3,1,TicToc18,5,
s4p,2,tictoc-563b4e90,2021-09-17T12:12:57.965904+02:00,patricks-mbp-2201c4f1,0x65975ac0,1,TicToc18,2,
s4p,2,tictoc-563b4e90,2021-09-17T12:12:57.965387+02:00,patricks-mbp-2201c4f1,0xb6fb53ae,1,TicToc18,4,
s4p,2,tictoc-563b4e90,2021-09-17T12:12:57.965622+02:00,patricks-mbp-2201c4f1,0x332c8797,1,TicToc18,1,
s4p,2,tictoc-563b4e90,2021-09-17T12:13:00.991306+02:00,patricks-mbp-2201c4f1,0xb6fb53ae,2,TicToc18,4,
s4p,2,tictoc-563b4e90,2021-09-17T12:13:01.024018+02:00,patricks-mbp-2201c4f1,0x2203fd8a,2,TicToc18,0,
s4p,2,tictoc-563b4e90,2021-09-17T12:13:01.039811+02:00,patricks-mbp-2201c4f1,0x7417ff66,2,TicToc18,3,
s4p,2,tictoc-563b4e90,2021-09-17T12:13:01.045205+02:00,patricks-mbp-2201c4f1,0x332c8797,2,TicToc18,1,
s4p,2,tictoc-563b4e90,2021-09-17T12:13:01.0469+02:00,patricks-mbp-2201c4f1,0x2cc59bf3,2,TicToc18,5,
s4p,2,tictoc-563b4e90,2021-09-17T12:13:01.128577+02:00,patricks-mbp-2201c4f1,0x65975ac0,2,TicToc18,2,
s4p,2,tictoc-563b4e90,2021-09-17T12:13:01.165139+02:00,patricks-mbp-2201c4f1,0x31f96e68,1,TicToc18,6,
s4p,2,tictoc-563b4e90,2021-09-17T12:13:01.192258+02:00,patricks-mbp-2201c4f1,0x46a4461e,1,TicToc18,7,
s4p,2,tictoc-563b4e90,2021-09-17T12:13:01.223419+02:00,patricks-mbp-2201c4f1,0xc81f6179,1,TicToc18,8,
s4p,2,tictoc-563b4e90,2021-09-17T12:13:01.227436+02:00,patricks-mbp-2201c4f1,0x6de08db2,1,TicToc18,9,
s4p,2,tictoc-563b4e90,2021-09-17T12:13:01.228757+02:00,patricks-mbp-2201c4f1,0xc8eab998,1,TicToc18,10,
s4p,2,tictoc-563b4e90,2021-09-17T12:13:01.329595+02:00,patricks-mbp-2201c4f1,0x1c30435b,1,TicToc18,11,
s4p,2,tictoc-563b4e90,2021-09-17T12:13:04.270996+02:00,patricks-mbp-2201c4f1,0x46a4461e,2,TicToc18,7,
s4p,2,tictoc-563b4e90,2021-09-17T12:13:04.278289+02:00,patricks-mbp-2201c4f1,0x31f96e68,2,TicToc18,6,
s4p,2,tictoc-563b4e90,2021-09-17T12:13:04.324866+02:00,patricks-mbp-2201c4f1,0xc8eab998,2,TicToc18,10,
s4p,2,tictoc-563b4e90,2021-09-17T12:13:04.331607+02:00,patricks-mbp-2201c4f1,0x1c30435b,2,TicToc18,11,
s4p,2,tictoc-563b4e90,2021-09-17T12:13:04.39181+02:00,patricks-mbp-2201c4f1,0xc81f6179,2,TicToc18,8,
s4p,2,tictoc-563b4e90,2021-09-17T12:13:04.441366+02:00,patricks-mbp-2201c4f1,0xdef34f68,1,TicToc18,12,
s4p,2,tictoc-563b4e90,2021-09-17T12:13:04.453889+02:00,patricks-mbp-2201c4f1,0xfa16f796,1,TicToc18,13,
s4p,2,tictoc-563b4e90,2021-09-17T12:13:04.456161+02:00,patricks-mbp-2201c4f1,0x6de08db2,2,TicToc18,9,
s4p,2,tictoc-563b4e90,2021-09-17T12:13:04.50542+02:00,patricks-mbp-2201c4f1,0x4d3688bc,1,TicToc18,15,
