scenarioId,trailId,simulationId,timeStamp,providerId,connect,numCPUs,arch,os
s4r,1,tictoc-2e1ee0fe,2021-09-17T16:26:20.815097948+02:00,patricks-mbp-e88c9cf4,Relay,8,amd64,darwin
