scenarioId,trailId,simulationId,timeStamp,providerId,eventId,step,direction,file,transferred,error
s3p,1,tictoc-c10807bd,2021-09-17T12:07:30.657205808+02:00,patricks-mbp-a0075c1a,0xd18028af,1,Upload,source.tgz,0,
s3p,1,tictoc-c10807bd,2021-09-17T12:07:30.895428915+02:00,patricks-mbp-a0075c1a,0xd18028af,2,Upload,source.tgz,500730,
s3p,1,tictoc-c10807bd,2021-09-17T12:07:37.905196073+02:00,patricks-mbp-a0075c1a,0x60e3b86d,1,Download,binary/darwin_amd64.tgz,0,
s3p,1,tictoc-c10807bd,2021-09-17T12:07:38.233637808+02:00,patricks-mbp-a0075c1a,0x60e3b86d,2,Download,binary/darwin_amd64.tgz,357536,
s3p,1,tictoc-c10807bd,2021-09-17T12:07:40.630821505+02:00,patricks-mbp-a0075c1a,0x1de94443,1,Download,results/TicToc18_1.tgz,0,
s3p,1,tictoc-c10807bd,2021-09-17T12:07:40.694126486+02:00,patricks-mbp-a0075c1a,0x1de94443,2,Download,results/TicToc18_1.tgz,33748,
s3p,1,tictoc-c10807bd,2021-09-17T12:07:40.788390485+02:00,patricks-mbp-a0075c1a,0x24a2c7ca,1,Download,results/TicToc18_2.tgz,0,
s3p,1,tictoc-c10807bd,2021-09-17T12:07:40.850710258+02:00,patricks-mbp-a0075c1a,0x24a2c7ca,2,Download,results/TicToc18_2.tgz,32930,
s3p,1,tictoc-c10807bd,2021-09-17T12:07:40.953438924+02:00,patricks-mbp-a0075c1a,0x199e9daf,1,Download,results/TicToc18_0.tgz,0,
s3p,1,tictoc-c10807bd,2021-09-17T12:07:41.012953405+02:00,patricks-mbp-a0075c1a,0x199e9daf,2,Download,results/TicToc18_0.tgz,32485,
s3p,1,tictoc-c10807bd,2021-09-17T12:07:41.113407059+02:00,patricks-mbp-a0075c1a,0xe99ec684,1,Download,results/TicToc18_3.tgz,0,
s3p,1,tictoc-c10807bd,2021-09-17T12:07:41.174057733+02:00,patricks-mbp-a0075c1a,0xe99ec684,2,Download,results/TicToc18_3.tgz,31887,
s3p,1,tictoc-c10807bd,2021-09-17T12:07:42.925511699+02:00,patricks-mbp-a0075c1a,0xb786519a,1,Download,results/TicToc18_5.tgz,0,
s3p,1,tictoc-c10807bd,2021-09-17T12:07:42.996039123+02:00,patricks-mbp-a0075c1a,0xb786519a,2,Download,results/TicToc18_5.tgz,32156,
s3p,1,tictoc-c10807bd,2021-09-17T12:07:43.095298856+02:00,patricks-mbp-a0075c1a,0xc363b835,1,Download,results/TicToc18_4.tgz,0,
s3p,1,tictoc-c10807bd,2021-09-17T12:07:43.165378005+02:00,patricks-mbp-a0075c1a,0xc363b835,2,Download,results/TicToc18_4.tgz,31604,
s3p,1,tictoc-c10807bd,2021-09-17T12:07:43.256348001+02:00,patricks-mbp-a0075c1a,0x86bfc586,1,Download,results/TicToc18_7.tgz,0,
s3p,1,tictoc-c10807bd,2021-09-17T12:07:43.320459754+02:00,patricks-mbp-a0075c1a,0x86bfc586,2,Download,results/TicToc18_7.tgz,30326,
s3p,1,tictoc-c10807bd,2021-09-17T12:07:43.418884141+02:00,patricks-mbp-a0075c1a,0x1141c81,1,Download,results/TicToc18_6.tgz,0,
s3p,1,tictoc-c10807bd,2021-09-17T12:07:43.475726892+02:00,patricks-mbp-a0075c1a,0x1141c81,2,Download,results/TicToc18_6.tgz,31203,
s3p,1,tictoc-c10807bd,2021-09-17T12:07:45.200187949+02:00,patricks-mbp-a0075c1a,0x3118fdca,1,Download,results/TicToc18_9.tgz,0,
s3p,1,tictoc-c10807bd,2021-09-17T12:07:45.262637126+02:00,patricks-mbp-a0075c1a,0x3118fdca,2,Download,results/TicToc18_9.tgz,29369,
s3p,1,tictoc-c10807bd,2021-09-17T12:07:45.360276763+02:00,patricks-mbp-a0075c1a,0x26527f7d,1,Download,results/TicToc18_10.tgz,0,
s3p,1,tictoc-c10807bd,2021-09-17T12:07:45.419031661+02:00,patricks-mbp-a0075c1a,0x26527f7d,2,Download,results/TicToc18_10.tgz,29577,
s3p,1,tictoc-c10807bd,2021-09-17T12:07:45.525585842+02:00,patricks-mbp-a0075c1a,0x29b1711f,1,Download,results/TicToc18_8.tgz,0,
s3p,1,tictoc-c10807bd,2021-09-17T12:07:45.584034613+02:00,patricks-mbp-a0075c1a,0x29b1711f,2,Download,results/TicToc18_8.tgz,31256,
s3p,1,tictoc-c10807bd,2021-09-17T12:07:45.687286687+02:00,patricks-mbp-a0075c1a,0x56ef3675,1,Download,results/TicToc18_11.tgz,0,
s3p,1,tictoc-c10807bd,2021-09-17T12:07:45.747566001+02:00,patricks-mbp-a0075c1a,0x56ef3675,2,Download,results/TicToc18_11.tgz,28523,
s3p,1,tictoc-c10807bd,2021-09-17T12:07:47.469527814+02:00,patricks-mbp-a0075c1a,0x9bbbc5dc,1,Download,results/TicToc18_12.tgz,0,
s3p,1,tictoc-c10807bd,2021-09-17T12:07:47.534060972+02:00,patricks-mbp-a0075c1a,0x9bbbc5dc,2,Download,results/TicToc18_12.tgz,28693,
s3p,1,tictoc-c10807bd,2021-09-17T12:07:47.630644997+02:00,patricks-mbp-a0075c1a,0x42970e8c,1,Download,results/TicToc18_14.tgz,0,
s3p,1,tictoc-c10807bd,2021-09-17T12:07:47.693300674+02:00,patricks-mbp-a0075c1a,0x42970e8c,2,Download,results/TicToc18_14.tgz,28919,
s3p,1,tictoc-c10807bd,2021-09-17T12:07:47.787298431+02:00,patricks-mbp-a0075c1a,0xb60b1f49,1,Download,results/TicToc18_13.tgz,0,
s3p,1,tictoc-c10807bd,2021-09-17T12:07:47.847306242+02:00,patricks-mbp-a0075c1a,0xb60b1f49,2,Download,results/TicToc18_13.tgz,28709,
s3p,1,tictoc-c10807bd,2021-09-17T12:07:47.947211032+02:00,patricks-mbp-a0075c1a,0x892d1673,1,Download,results/TicToc18_15.tgz,0,
s3p,1,tictoc-c10807bd,2021-09-17T12:07:48.004099669+02:00,patricks-mbp-a0075c1a,0x892d1673,2,Download,results/TicToc18_15.tgz,28510,
s3p,1,tictoc-c10807bd,2021-09-17T12:07:49.728615029+02:00,patricks-mbp-a0075c1a,0x4895fe83,1,Download,results/TicToc18_16.tgz,0,
s3p,1,tictoc-c10807bd,2021-09-17T12:07:49.792359249+02:00,patricks-mbp-a0075c1a,0x4895fe83,2,Download,results/TicToc18_16.tgz,28295,
s3p,1,tictoc-c10807bd,2021-09-17T12:07:49.889776616+02:00,patricks-mbp-a0075c1a,0xe3092068,1,Download,results/TicToc18_17.tgz,0,
s3p,1,tictoc-c10807bd,2021-09-17T12:07:49.949206909+02:00,patricks-mbp-a0075c1a,0xe3092068,2,Download,results/TicToc18_17.tgz,27206,
s3p,1,tictoc-c10807bd,2021-09-17T12:07:50.049283101+02:00,patricks-mbp-a0075c1a,0xadc02ab,1,Download,results/TicToc18_18.tgz,0,
s3p,1,tictoc-c10807bd,2021-09-17T12:07:50.110683009+02:00,patricks-mbp-a0075c1a,0xadc02ab,2,Download,results/TicToc18_18.tgz,27431,
s3p,1,tictoc-c10807bd,2021-09-17T12:07:50.209611777+02:00,patricks-mbp-a0075c1a,0x93231472,1,Download,results/TicToc18_19.tgz,0,
s3p,1,tictoc-c10807bd,2021-09-17T12:07:50.268752914+02:00,patricks-mbp-a0075c1a,0x93231472,2,Download,results/TicToc18_19.tgz,26250,
s3p,1,tictoc-c10807bd,2021-09-17T12:07:52.010001698+02:00,patricks-mbp-a0075c1a,0x66718147,1,Download,results/TicToc18_20.tgz,0,
s3p,1,tictoc-c10807bd,2021-09-17T12:07:52.06449619+02:00,patricks-mbp-a0075c1a,0x66718147,2,Download,results/TicToc18_20.tgz,26885,
s3p,1,tictoc-c10807bd,2021-09-17T12:07:52.164451835+02:00,patricks-mbp-a0075c1a,0x3b3f8342,1,Download,results/TicToc18_21.tgz,0,
s3p,1,tictoc-c10807bd,2021-09-17T12:07:52.227736798+02:00,patricks-mbp-a0075c1a,0x3b3f8342,2,Download,results/TicToc18_21.tgz,28104,
s3p,1,tictoc-c10807bd,2021-09-17T12:07:52.315774041+02:00,patricks-mbp-a0075c1a,0x1d3137e2,1,Download,results/TicToc18_22.tgz,0,
s3p,1,tictoc-c10807bd,2021-09-17T12:07:52.379465692+02:00,patricks-mbp-a0075c1a,0x1d3137e2,2,Download,results/TicToc18_22.tgz,26073,
s3p,1,tictoc-c10807bd,2021-09-17T12:07:52.488864039+02:00,patricks-mbp-a0075c1a,0x182a14ea,1,Download,results/TicToc18_23.tgz,0,
s3p,1,tictoc-c10807bd,2021-09-17T12:07:52.548841373+02:00,patricks-mbp-a0075c1a,0x182a14ea,2,Download,results/TicToc18_23.tgz,27498,
s3p,1,tictoc-c10807bd,2021-09-17T12:07:54.263015766+02:00,patricks-mbp-a0075c1a,0xa612359d,1,Download,results/TicToc18_24.tgz,0,
s3p,1,tictoc-c10807bd,2021-09-17T12:07:54.319373964+02:00,patricks-mbp-a0075c1a,0xa612359d,2,Download,results/TicToc18_24.tgz,26369,
s3p,1,tictoc-c10807bd,2021-09-17T12:07:54.417560752+02:00,patricks-mbp-a0075c1a,0x49105a52,1,Download,results/TicToc18_25.tgz,0,
s3p,1,tictoc-c10807bd,2021-09-17T12:07:54.481800546+02:00,patricks-mbp-a0075c1a,0x49105a52,2,Download,results/TicToc18_25.tgz,26628,
s3p,1,tictoc-c10807bd,2021-09-17T12:07:54.572852567+02:00,patricks-mbp-a0075c1a,0xa35e32a7,1,Download,results/TicToc18_26.tgz,0,
s3p,1,tictoc-c10807bd,2021-09-17T12:07:54.634483019+02:00,patricks-mbp-a0075c1a,0xa35e32a7,2,Download,results/TicToc18_26.tgz,26527,
s3p,1,tictoc-c10807bd,2021-09-17T12:07:54.743197456+02:00,patricks-mbp-a0075c1a,0xe36e9318,1,Download,results/TicToc18_27.tgz,0,
s3p,1,tictoc-c10807bd,2021-09-17T12:07:54.799681771+02:00,patricks-mbp-a0075c1a,0xe36e9318,2,Download,results/TicToc18_27.tgz,26154,
s3p,1,tictoc-c10807bd,2021-09-17T12:07:56.547888918+02:00,patricks-mbp-a0075c1a,0x6a7347a2,1,Download,results/TicToc18_28.tgz,0,
s3p,1,tictoc-c10807bd,2021-09-17T12:07:56.60719157+02:00,patricks-mbp-a0075c1a,0x6a7347a2,2,Download,results/TicToc18_28.tgz,26257,
