scenarioId,trailId,simulationId,timeStamp,providerId,eventId,step,runConfig,runNumber,error
s3r,1,tictoc-1330e73c,2021-09-17T16:23:02.186166+02:00,patricks-mbp-01601503,0x2cbb6682,1,TicToc18,0,
s3r,1,tictoc-1330e73c,2021-09-17T16:23:02.18585+02:00,patricks-mbp-01601503,0x234b6384,1,TicToc18,1,
s3r,1,tictoc-1330e73c,2021-09-17T16:23:02.186756+02:00,patricks-mbp-01601503,0x91d5dcd6,1,TicToc18,3,
s3r,1,tictoc-1330e73c,2021-09-17T16:23:02.185837+02:00,patricks-mbp-01601503,0x89a302d7,1,TicToc18,2,
s3r,1,tictoc-1330e73c,2021-09-17T16:23:04.470011+02:00,patricks-mbp-01601503,0x89a302d7,2,TicToc18,2,
s3r,1,tictoc-1330e73c,2021-09-17T16:23:04.477306+02:00,patricks-mbp-01601503,0x2cbb6682,2,TicToc18,0,
s3r,1,tictoc-1330e73c,2021-09-17T16:23:04.496417+02:00,patricks-mbp-01601503,0x91d5dcd6,2,TicToc18,3,
s3r,1,tictoc-1330e73c,2021-09-17T16:23:04.503068+02:00,patricks-mbp-01601503,0x234b6384,2,TicToc18,1,
s3r,1,tictoc-1330e73c,2021-09-17T16:23:04.652916+02:00,patricks-mbp-01601503,0x1afe4880,1,TicToc18,4,
s3r,1,tictoc-1330e73c,2021-09-17T16:23:04.668361+02:00,patricks-mbp-01601503,0x2afa1346,1,TicToc18,5,
s3r,1,tictoc-1330e73c,2021-09-17T16:23:04.680066+02:00,patricks-mbp-01601503,0x87874d6d,1,TicToc18,7,
s3r,1,tictoc-1330e73c,2021-09-17T16:23:04.679706+02:00,patricks-mbp-01601503,0x1ce907e5,1,TicToc18,6,
s3r,1,tictoc-1330e73c,2021-09-17T16:23:06.879137+02:00,patricks-mbp-01601503,0x2afa1346,2,TicToc18,5,
s3r,1,tictoc-1330e73c,2021-09-17T16:23:06.893911+02:00,patricks-mbp-01601503,0x1ce907e5,2,TicToc18,6,
s3r,1,tictoc-1330e73c,2021-09-17T16:23:06.918329+02:00,patricks-mbp-01601503,0x1afe4880,2,TicToc18,4,
s3r,1,tictoc-1330e73c,2021-09-17T16:23:06.992947+02:00,patricks-mbp-01601503,0x87874d6d,2,TicToc18,7,
s3r,1,tictoc-1330e73c,2021-09-17T16:23:07.049047+02:00,patricks-mbp-01601503,0xdd45c1f,1,TicToc18,8,
s3r,1,tictoc-1330e73c,2021-09-17T16:23:07.064466+02:00,patricks-mbp-01601503,0x30ded421,1,TicToc18,9,
s3r,1,tictoc-1330e73c,2021-09-17T16:23:07.083562+02:00,patricks-mbp-01601503,0xf9ec8c11,1,TicToc18,10,
s3r,1,tictoc-1330e73c,2021-09-17T16:23:07.230344+02:00,patricks-mbp-01601503,0xd9be2d26,1,TicToc18,11,
s3r,1,tictoc-1330e73c,2021-09-17T16:23:09.734188+02:00,patricks-mbp-01601503,0x30ded421,2,TicToc18,9,
s3r,1,tictoc-1330e73c,2021-09-17T16:23:09.741295+02:00,patricks-mbp-01601503,0xdd45c1f,2,TicToc18,8,
s3r,1,tictoc-1330e73c,2021-09-17T16:23:09.734989+02:00,patricks-mbp-01601503,0xf9ec8c11,2,TicToc18,10,
s3r,1,tictoc-1330e73c,2021-09-17T16:23:09.860095+02:00,patricks-mbp-01601503,0xd9be2d26,2,TicToc18,11,
s3r,1,tictoc-1330e73c,2021-09-17T16:23:09.910107+02:00,patricks-mbp-01601503,0x6d5d3a34,1,TicToc18,12,
s3r,1,tictoc-1330e73c,2021-09-17T16:23:09.927247+02:00,patricks-mbp-01601503,0xc14c9fc3,1,TicToc18,13,
s3r,1,tictoc-1330e73c,2021-09-17T16:23:09.936505+02:00,patricks-mbp-01601503,0x6d4a15c9,1,TicToc18,14,
s3r,1,tictoc-1330e73c,2021-09-17T16:23:10.075879+02:00,patricks-mbp-01601503,0x7981d265,1,TicToc18,15,
s3r,1,tictoc-1330e73c,2021-09-17T16:23:12.434198+02:00,patricks-mbp-01601503,0x6d5d3a34,2,TicToc18,12,
s3r,1,tictoc-1330e73c,2021-09-17T16:23:12.466876+02:00,patricks-mbp-01601503,0xc14c9fc3,2,TicToc18,13,
s3r,1,tictoc-1330e73c,2021-09-17T16:23:12.502708+02:00,patricks-mbp-01601503,0x6d4a15c9,2,TicToc18,14,
s3r,1,tictoc-1330e73c,2021-09-17T16:23:12.578127+02:00,patricks-mbp-01601503,0x7981d265,2,TicToc18,15,
