scenarioId,trailId,simulationId,timeStamp,deviceId,action,meta,eventId,step,error
s1r,0,tictoc-197375cd,2021-09-17T15:54:10.829466291+02:00,consumer,Compress,source,0x3d623107,1,
s1r,0,tictoc-197375cd,2021-09-17T15:54:10.901064026+02:00,consumer,Compress,source,0x3d623107,2,
s1r,0,tictoc-197375cd,2021-09-17T15:54:11.911203+02:00,patricks-mbp-13bae176,Compile,darwin_amd64,0x28a9feea,1,
s1r,0,tictoc-197375cd,2021-09-17T15:54:18.870994+02:00,patricks-mbp-13bae176,Compile,darwin_amd64,0x28a9feea,2,
s1r,0,tictoc-197375cd,2021-09-17T15:54:18.898916+02:00,patricks-mbp-13bae176,Compress,binary/darwin_amd64.tgz,0x204024b,1,
s1r,0,tictoc-197375cd,2021-09-17T15:54:18.990835+02:00,patricks-mbp-13bae176,Compress,binary/darwin_amd64.tgz,0x204024b,2,
s1r,0,tictoc-197375cd,2021-09-17T15:54:21.584536+02:00,patricks-mbp-13bae176,Compress,results/TicToc18_0.tgz,0xfa81dfe6,1,
s1r,0,tictoc-197375cd,2021-09-17T15:54:21.632451+02:00,patricks-mbp-13bae176,Compress,results/TicToc18_0.tgz,0xfa81dfe6,2,
s1r,0,tictoc-197375cd,2021-09-17T15:54:21.816763059+02:00,consumer,Extract,results/TicToc18_0.tgz,0xdf325ac2,1,
s1r,0,tictoc-197375cd,2021-09-17T15:54:21.840451039+02:00,consumer,Extract,results/TicToc18_0.tgz,0xdf325ac2,2,
s1r,0,tictoc-197375cd,2021-09-17T15:54:23.639505+02:00,patricks-mbp-13bae176,Compress,results/TicToc18_1.tgz,0x4161ad8b,1,
s1r,0,tictoc-197375cd,2021-09-17T15:54:23.689606+02:00,patricks-mbp-13bae176,Compress,results/TicToc18_1.tgz,0x4161ad8b,2,
s1r,0,tictoc-197375cd,2021-09-17T15:54:23.855179406+02:00,consumer,Extract,results/TicToc18_1.tgz,0x9164af9c,1,
s1r,0,tictoc-197375cd,2021-09-17T15:54:23.879398658+02:00,consumer,Extract,results/TicToc18_1.tgz,0x9164af9c,2,
s1r,0,tictoc-197375cd,2021-09-17T15:54:25.769539+02:00,patricks-mbp-13bae176,Compress,results/TicToc18_2.tgz,0x9e78e07,1,
s1r,0,tictoc-197375cd,2021-09-17T15:54:25.851361+02:00,patricks-mbp-13bae176,Compress,results/TicToc18_2.tgz,0x9e78e07,2,
s1r,0,tictoc-197375cd,2021-09-17T15:54:26.026301725+02:00,consumer,Extract,results/TicToc18_2.tgz,0x52ad354c,1,
s1r,0,tictoc-197375cd,2021-09-17T15:54:26.048133403+02:00,consumer,Extract,results/TicToc18_2.tgz,0x52ad354c,2,
s1r,0,tictoc-197375cd,2021-09-17T15:54:27.921139+02:00,patricks-mbp-13bae176,Compress,results/TicToc18_3.tgz,0x910f392e,1,
s1r,0,tictoc-197375cd,2021-09-17T15:54:27.979481+02:00,patricks-mbp-13bae176,Compress,results/TicToc18_3.tgz,0x910f392e,2,
s1r,0,tictoc-197375cd,2021-09-17T15:54:28.161360962+02:00,consumer,Extract,results/TicToc18_3.tgz,0x5f1d4b9e,1,
s1r,0,tictoc-197375cd,2021-09-17T15:54:28.182904046+02:00,consumer,Extract,results/TicToc18_3.tgz,0x5f1d4b9e,2,
s1r,0,tictoc-197375cd,2021-09-17T15:54:30.084376+02:00,patricks-mbp-13bae176,Compress,results/TicToc18_4.tgz,0x139679b3,1,
s1r,0,tictoc-197375cd,2021-09-17T15:54:30.134572+02:00,patricks-mbp-13bae176,Compress,results/TicToc18_4.tgz,0x139679b3,2,
s1r,0,tictoc-197375cd,2021-09-17T15:54:30.304895159+02:00,consumer,Extract,results/TicToc18_4.tgz,0x3bcf201c,1,
s1r,0,tictoc-197375cd,2021-09-17T15:54:30.329901355+02:00,consumer,Extract,results/TicToc18_4.tgz,0x3bcf201c,2,
s1r,0,tictoc-197375cd,2021-09-17T15:54:32.139969+02:00,patricks-mbp-13bae176,Compress,results/TicToc18_5.tgz,0x5fdb127b,1,
s1r,0,tictoc-197375cd,2021-09-17T15:54:32.185783+02:00,patricks-mbp-13bae176,Compress,results/TicToc18_5.tgz,0x5fdb127b,2,
s1r,0,tictoc-197375cd,2021-09-17T15:54:32.353377316+02:00,consumer,Extract,results/TicToc18_5.tgz,0x85226169,1,
s1r,0,tictoc-197375cd,2021-09-17T15:54:32.378962514+02:00,consumer,Extract,results/TicToc18_5.tgz,0x85226169,2,
s1r,0,tictoc-197375cd,2021-09-17T15:54:34.43209+02:00,patricks-mbp-13bae176,Compress,results/TicToc18_6.tgz,0x2c04b895,1,
s1r,0,tictoc-197375cd,2021-09-17T15:54:34.482367+02:00,patricks-mbp-13bae176,Compress,results/TicToc18_6.tgz,0x2c04b895,2,
s1r,0,tictoc-197375cd,2021-09-17T15:54:34.63500789+02:00,consumer,Extract,results/TicToc18_6.tgz,0xa46ce2a6,1,
s1r,0,tictoc-197375cd,2021-09-17T15:54:34.657691966+02:00,consumer,Extract,results/TicToc18_6.tgz,0xa46ce2a6,2,
s1r,0,tictoc-197375cd,2021-09-17T15:54:36.46644+02:00,patricks-mbp-13bae176,Compress,results/TicToc18_7.tgz,0x686b217c,1,
s1r,0,tictoc-197375cd,2021-09-17T15:54:36.511664+02:00,patricks-mbp-13bae176,Compress,results/TicToc18_7.tgz,0x686b217c,2,
s1r,0,tictoc-197375cd,2021-09-17T15:54:36.703870561+02:00,consumer,Extract,results/TicToc18_7.tgz,0x22f2d3f5,1,
s1r,0,tictoc-197375cd,2021-09-17T15:54:36.727293901+02:00,consumer,Extract,results/TicToc18_7.tgz,0x22f2d3f5,2,
s1r,0,tictoc-197375cd,2021-09-17T15:54:38.640755+02:00,patricks-mbp-13bae176,Compress,results/TicToc18_8.tgz,0x148ce800,1,
s1r,0,tictoc-197375cd,2021-09-17T15:54:38.690879+02:00,patricks-mbp-13bae176,Compress,results/TicToc18_8.tgz,0x148ce800,2,
s1r,0,tictoc-197375cd,2021-09-17T15:54:38.858168815+02:00,consumer,Extract,results/TicToc18_8.tgz,0x34abd88,1,
s1r,0,tictoc-197375cd,2021-09-17T15:54:38.882069736+02:00,consumer,Extract,results/TicToc18_8.tgz,0x34abd88,2,
s1r,0,tictoc-197375cd,2021-09-17T15:54:40.691855+02:00,patricks-mbp-13bae176,Compress,results/TicToc18_9.tgz,0xdfbbd693,1,
s1r,0,tictoc-197375cd,2021-09-17T15:54:40.742582+02:00,patricks-mbp-13bae176,Compress,results/TicToc18_9.tgz,0xdfbbd693,2,
