scenarioId,trailId,simulationId,timeStamp,deviceId,action,meta,eventId,step,error
s2p,1,tictoc-cf335360,2021-09-17T12:02:46.830873172+02:00,consumer,Compress,source,0xd1b6afee,1,
s2p,1,tictoc-cf335360,2021-09-17T12:02:46.913056817+02:00,consumer,Compress,source,0xd1b6afee,2,
s2p,1,tictoc-cf335360,2021-09-17T12:02:48.19262+02:00,patricks-mbp-98d0717f,Compile,darwin_amd64,0xec5fb30,1,
s2p,1,tictoc-cf335360,2021-09-17T12:02:54.637932+02:00,patricks-mbp-98d0717f,Compile,darwin_amd64,0xec5fb30,2,
s2p,1,tictoc-cf335360,2021-09-17T12:02:54.662556+02:00,patricks-mbp-98d0717f,Compress,binary/darwin_amd64.tgz,0x8d3b1ffb,1,
s2p,1,tictoc-cf335360,2021-09-17T12:02:54.755369+02:00,patricks-mbp-98d0717f,Compress,binary/darwin_amd64.tgz,0x8d3b1ffb,2,
s2p,1,tictoc-cf335360,2021-09-17T12:02:57.314844+02:00,patricks-mbp-98d0717f,Compress,results/TicToc18_0.tgz,0x2b62f2ae,1,
s2p,1,tictoc-cf335360,2021-09-17T12:02:57.308423+02:00,patricks-mbp-98d0717f,Compress,results/TicToc18_1.tgz,0xefeb41e0,1,
s2p,1,tictoc-cf335360,2021-09-17T12:02:57.35895+02:00,patricks-mbp-98d0717f,Compress,results/TicToc18_1.tgz,0xefeb41e0,2,
s2p,1,tictoc-cf335360,2021-09-17T12:02:57.358384+02:00,patricks-mbp-98d0717f,Compress,results/TicToc18_0.tgz,0x2b62f2ae,2,
s2p,1,tictoc-cf335360,2021-09-17T12:02:57.517189892+02:00,consumer,Extract,results/TicToc18_1.tgz,0x301fba42,1,
s2p,1,tictoc-cf335360,2021-09-17T12:02:57.543225434+02:00,consumer,Extract,results/TicToc18_1.tgz,0x301fba42,2,
s2p,1,tictoc-cf335360,2021-09-17T12:02:57.675207766+02:00,consumer,Extract,results/TicToc18_0.tgz,0xe565c4b6,1,
s2p,1,tictoc-cf335360,2021-09-17T12:02:57.699974043+02:00,consumer,Extract,results/TicToc18_0.tgz,0xe565c4b6,2,
s2p,1,tictoc-cf335360,2021-09-17T12:02:59.447313+02:00,patricks-mbp-98d0717f,Compress,results/TicToc18_2.tgz,0xe2286f25,1,
s2p,1,tictoc-cf335360,2021-09-17T12:02:59.447272+02:00,patricks-mbp-98d0717f,Compress,results/TicToc18_3.tgz,0x215ac109,1,
s2p,1,tictoc-cf335360,2021-09-17T12:02:59.497765+02:00,patricks-mbp-98d0717f,Compress,results/TicToc18_3.tgz,0x215ac109,2,
s2p,1,tictoc-cf335360,2021-09-17T12:02:59.497933+02:00,patricks-mbp-98d0717f,Compress,results/TicToc18_2.tgz,0xe2286f25,2,
s2p,1,tictoc-cf335360,2021-09-17T12:02:59.651989833+02:00,consumer,Extract,results/TicToc18_3.tgz,0x883ce1df,1,
s2p,1,tictoc-cf335360,2021-09-17T12:02:59.683395474+02:00,consumer,Extract,results/TicToc18_3.tgz,0x883ce1df,2,
s2p,1,tictoc-cf335360,2021-09-17T12:02:59.836649821+02:00,consumer,Extract,results/TicToc18_2.tgz,0xa9e5b814,1,
s2p,1,tictoc-cf335360,2021-09-17T12:02:59.862799298+02:00,consumer,Extract,results/TicToc18_2.tgz,0xa9e5b814,2,
s2p,1,tictoc-cf335360,2021-09-17T12:03:01.542528+02:00,patricks-mbp-98d0717f,Compress,results/TicToc18_5.tgz,0x12605266,1,
s2p,1,tictoc-cf335360,2021-09-17T12:03:01.557704+02:00,patricks-mbp-98d0717f,Compress,results/TicToc18_4.tgz,0x76905112,1,
s2p,1,tictoc-cf335360,2021-09-17T12:03:01.598143+02:00,patricks-mbp-98d0717f,Compress,results/TicToc18_5.tgz,0x12605266,2,
s2p,1,tictoc-cf335360,2021-09-17T12:03:01.604566+02:00,patricks-mbp-98d0717f,Compress,results/TicToc18_4.tgz,0x76905112,2,
s2p,1,tictoc-cf335360,2021-09-17T12:03:01.739467028+02:00,consumer,Extract,results/TicToc18_5.tgz,0xbf5f4c90,1,
s2p,1,tictoc-cf335360,2021-09-17T12:03:01.784036802+02:00,consumer,Extract,results/TicToc18_5.tgz,0xbf5f4c90,2,
s2p,1,tictoc-cf335360,2021-09-17T12:03:01.936025172+02:00,consumer,Extract,results/TicToc18_4.tgz,0x88d90a17,1,
s2p,1,tictoc-cf335360,2021-09-17T12:03:01.968169577+02:00,consumer,Extract,results/TicToc18_4.tgz,0x88d90a17,2,
s2p,1,tictoc-cf335360,2021-09-17T12:03:03.636403+02:00,patricks-mbp-98d0717f,Compress,results/TicToc18_6.tgz,0xdb7b2256,1,
s2p,1,tictoc-cf335360,2021-09-17T12:03:03.644889+02:00,patricks-mbp-98d0717f,Compress,results/TicToc18_7.tgz,0xf6a66fff,1,
s2p,1,tictoc-cf335360,2021-09-17T12:03:03.683344+02:00,patricks-mbp-98d0717f,Compress,results/TicToc18_6.tgz,0xdb7b2256,2,
s2p,1,tictoc-cf335360,2021-09-17T12:03:03.688752+02:00,patricks-mbp-98d0717f,Compress,results/TicToc18_7.tgz,0xf6a66fff,2,
s2p,1,tictoc-cf335360,2021-09-17T12:03:03.839664915+02:00,consumer,Extract,results/TicToc18_6.tgz,0x2bf7f386,1,
s2p,1,tictoc-cf335360,2021-09-17T12:03:03.87558393+02:00,consumer,Extract,results/TicToc18_6.tgz,0x2bf7f386,2,
s2p,1,tictoc-cf335360,2021-09-17T12:03:04.008711161+02:00,consumer,Extract,results/TicToc18_7.tgz,0x35af700,1,
s2p,1,tictoc-cf335360,2021-09-17T12:03:04.03309132+02:00,consumer,Extract,results/TicToc18_7.tgz,0x35af700,2,
s2p,1,tictoc-cf335360,2021-09-17T12:03:05.740892+02:00,patricks-mbp-98d0717f,Compress,results/TicToc18_9.tgz,0xf8deff53,1,
s2p,1,tictoc-cf335360,2021-09-17T12:03:05.74781+02:00,patricks-mbp-98d0717f,Compress,results/TicToc18_8.tgz,0x6b3cf9d7,1,
s2p,1,tictoc-cf335360,2021-09-17T12:03:05.792946+02:00,patricks-mbp-98d0717f,Compress,results/TicToc18_9.tgz,0xf8deff53,2,
s2p,1,tictoc-cf335360,2021-09-17T12:03:05.793388+02:00,patricks-mbp-98d0717f,Compress,results/TicToc18_8.tgz,0x6b3cf9d7,2,
s2p,1,tictoc-cf335360,2021-09-17T12:03:05.936784315+02:00,consumer,Extract,results/TicToc18_9.tgz,0x837b03c6,1,
s2p,1,tictoc-cf335360,2021-09-17T12:03:05.960721989+02:00,consumer,Extract,results/TicToc18_9.tgz,0x837b03c6,2,
s2p,1,tictoc-cf335360,2021-09-17T12:03:06.102303898+02:00,consumer,Extract,results/TicToc18_8.tgz,0x6474f030,1,
s2p,1,tictoc-cf335360,2021-09-17T12:03:06.128097474+02:00,consumer,Extract,results/TicToc18_8.tgz,0x6474f030,2,
s2p,1,tictoc-cf335360,2021-09-17T12:03:07.848268+02:00,patricks-mbp-98d0717f,Compress,results/TicToc18_11.tgz,0x7ea0ff8b,1,
s2p,1,tictoc-cf335360,2021-09-17T12:03:07.840409+02:00,patricks-mbp-98d0717f,Compress,results/TicToc18_10.tgz,0x7a50a4,1,
s2p,1,tictoc-cf335360,2021-09-17T12:03:07.892179+02:00,patricks-mbp-98d0717f,Compress,results/TicToc18_10.tgz,0x7a50a4,2,
s2p,1,tictoc-cf335360,2021-09-17T12:03:07.891926+02:00,patricks-mbp-98d0717f,Compress,results/TicToc18_11.tgz,0x7ea0ff8b,2,
s2p,1,tictoc-cf335360,2021-09-17T12:03:08.042842732+02:00,consumer,Extract,results/TicToc18_10.tgz,0x9384fbec,1,
s2p,1,tictoc-cf335360,2021-09-17T12:03:08.066774214+02:00,consumer,Extract,results/TicToc18_10.tgz,0x9384fbec,2,
s2p,1,tictoc-cf335360,2021-09-17T12:03:08.212025686+02:00,consumer,Extract,results/TicToc18_11.tgz,0x521d4adb,1,
s2p,1,tictoc-cf335360,2021-09-17T12:03:08.236272383+02:00,consumer,Extract,results/TicToc18_11.tgz,0x521d4adb,2,
s2p,1,tictoc-cf335360,2021-09-17T12:03:09.943631+02:00,patricks-mbp-98d0717f,Compress,results/TicToc18_13.tgz,0x6e9ea795,1,
s2p,1,tictoc-cf335360,2021-09-17T12:03:09.951254+02:00,patricks-mbp-98d0717f,Compress,results/TicToc18_12.tgz,0x7dce3f80,1,
s2p,1,tictoc-cf335360,2021-09-17T12:03:10.001517+02:00,patricks-mbp-98d0717f,Compress,results/TicToc18_13.tgz,0x6e9ea795,2,
s2p,1,tictoc-cf335360,2021-09-17T12:03:10.005107+02:00,patricks-mbp-98d0717f,Compress,results/TicToc18_12.tgz,0x7dce3f80,2,
s2p,1,tictoc-cf335360,2021-09-17T12:03:10.168530226+02:00,consumer,Extract,results/TicToc18_13.tgz,0xf64c19e5,1,
s2p,1,tictoc-cf335360,2021-09-17T12:03:10.194664693+02:00,consumer,Extract,results/TicToc18_13.tgz,0xf64c19e5,2,
s2p,1,tictoc-cf335360,2021-09-17T12:03:10.345339214+02:00,consumer,Extract,results/TicToc18_12.tgz,0xffb56d9c,1,
s2p,1,tictoc-cf335360,2021-09-17T12:03:10.367066298+02:00,consumer,Extract,results/TicToc18_12.tgz,0xffb56d9c,2,
