scenarioId,trailId,simulationId,timeStamp,providerId,eventId,step,direction,file,transferred,error
s5r,1,tictoc-eae6bda4,2021-09-17T16:30:48.688288055+02:00,patricks-mbp-61680044,0x80fb5e5f,1,Upload,source.tgz,0,
s5r,1,tictoc-eae6bda4,2021-09-17T16:30:49.361955987+02:00,patricks-mbp-61680044,0x80fb5e5f,2,Upload,source.tgz,498605,
s5r,1,tictoc-eae6bda4,2021-09-17T16:30:56.532036729+02:00,patricks-mbp-61680044,0xfb235d4d,1,Download,binary/darwin_amd64.tgz,0,
s5r,1,tictoc-eae6bda4,2021-09-17T16:30:56.853464578+02:00,patricks-mbp-61680044,0xfb235d4d,2,Download,binary/darwin_amd64.tgz,351599,
s5r,1,tictoc-eae6bda4,2021-09-17T16:31:01.849710844+02:00,patricks-mbp-61680044,0xb172dd1f,1,Download,results/TicToc18_0.tgz,0,
s5r,1,tictoc-eae6bda4,2021-09-17T16:31:01.935461844+02:00,patricks-mbp-61680044,0xb172dd1f,2,Download,results/TicToc18_0.tgz,32495,
s5r,1,tictoc-eae6bda4,2021-09-17T16:31:02.05772013+02:00,patricks-mbp-61680044,0x31bb4812,1,Download,results/TicToc18_5.tgz,0,
s5r,1,tictoc-eae6bda4,2021-09-17T16:31:02.137997696+02:00,patricks-mbp-61680044,0x31bb4812,2,Download,results/TicToc18_5.tgz,31909,
s5r,1,tictoc-eae6bda4,2021-09-17T16:31:02.240087547+02:00,patricks-mbp-61680044,0x78777d0d,1,Download,results/TicToc18_3.tgz,0,
s5r,1,tictoc-eae6bda4,2021-09-17T16:31:02.323254613+02:00,patricks-mbp-61680044,0x78777d0d,2,Download,results/TicToc18_3.tgz,30587,
s5r,1,tictoc-eae6bda4,2021-09-17T16:31:02.464366735+02:00,patricks-mbp-61680044,0xe73c5ab9,1,Download,results/TicToc18_2.tgz,0,
s5r,1,tictoc-eae6bda4,2021-09-17T16:31:02.733727686+02:00,patricks-mbp-61680044,0xe73c5ab9,2,Download,results/TicToc18_2.tgz,32462,
s5r,1,tictoc-eae6bda4,2021-09-17T16:31:02.84480432+02:00,patricks-mbp-61680044,0xaca25359,1,Download,results/TicToc18_4.tgz,0,
s5r,1,tictoc-eae6bda4,2021-09-17T16:31:02.9149859+02:00,patricks-mbp-61680044,0xaca25359,2,Download,results/TicToc18_4.tgz,30567,
s5r,1,tictoc-eae6bda4,2021-09-17T16:31:03.023262503+02:00,patricks-mbp-61680044,0xdbd2448d,1,Download,results/TicToc18_1.tgz,0,
s5r,1,tictoc-eae6bda4,2021-09-17T16:31:03.114269737+02:00,patricks-mbp-61680044,0xdbd2448d,2,Download,results/TicToc18_1.tgz,33466,
s5r,1,tictoc-eae6bda4,2021-09-17T16:31:03.227191632+02:00,patricks-mbp-61680044,0xc1084a27,1,Download,results/TicToc18_7.tgz,0,
s5r,1,tictoc-eae6bda4,2021-09-17T16:31:03.296209867+02:00,patricks-mbp-61680044,0xc1084a27,2,Download,results/TicToc18_7.tgz,30338,
s5r,1,tictoc-eae6bda4,2021-09-17T16:31:03.405391647+02:00,patricks-mbp-61680044,0x7cff7d94,1,Download,results/TicToc18_6.tgz,0,
s5r,1,tictoc-eae6bda4,2021-09-17T16:31:03.480605159+02:00,patricks-mbp-61680044,0x7cff7d94,2,Download,results/TicToc18_6.tgz,30650,
s5r,1,tictoc-eae6bda4,2021-09-17T16:31:07.105203858+02:00,patricks-mbp-61680044,0xba41e515,1,Download,results/TicToc18_9.tgz,0,
s5r,1,tictoc-eae6bda4,2021-09-17T16:31:07.189880732+02:00,patricks-mbp-61680044,0xba41e515,2,Download,results/TicToc18_9.tgz,28929,
s5r,1,tictoc-eae6bda4,2021-09-17T16:31:07.348779356+02:00,patricks-mbp-61680044,0x126674c4,1,Download,results/TicToc18_8.tgz,0,
s5r,1,tictoc-eae6bda4,2021-09-17T16:31:07.54188598+02:00,patricks-mbp-61680044,0x126674c4,2,Download,results/TicToc18_8.tgz,31247,
s5r,1,tictoc-eae6bda4,2021-09-17T16:31:07.654254672+02:00,patricks-mbp-61680044,0x9c37cef6,1,Download,results/TicToc18_10.tgz,0,
s5r,1,tictoc-eae6bda4,2021-09-17T16:31:07.735892603+02:00,patricks-mbp-61680044,0x9c37cef6,2,Download,results/TicToc18_10.tgz,29572,
s5r,1,tictoc-eae6bda4,2021-09-17T16:31:07.841805716+02:00,patricks-mbp-61680044,0x6c402f06,1,Download,results/TicToc18_14.tgz,0,
s5r,1,tictoc-eae6bda4,2021-09-17T16:31:07.927558028+02:00,patricks-mbp-61680044,0x6c402f06,2,Download,results/TicToc18_14.tgz,27964,
s5r,1,tictoc-eae6bda4,2021-09-17T16:31:08.156825446+02:00,patricks-mbp-61680044,0x3f51a7f4,1,Download,results/TicToc18_11.tgz,0,
s5r,1,tictoc-eae6bda4,2021-09-17T16:31:08.228344039+02:00,patricks-mbp-61680044,0x3f51a7f4,2,Download,results/TicToc18_11.tgz,28398,
s5r,1,tictoc-eae6bda4,2021-09-17T16:31:08.32415239+02:00,patricks-mbp-61680044,0x713cc207,1,Download,results/TicToc18_12.tgz,0,
s5r,1,tictoc-eae6bda4,2021-09-17T16:31:08.401467677+02:00,patricks-mbp-61680044,0x713cc207,2,Download,results/TicToc18_12.tgz,28859,
s5r,1,tictoc-eae6bda4,2021-09-17T16:31:08.75301361+02:00,patricks-mbp-61680044,0x73336a24,1,Download,results/TicToc18_13.tgz,0,
s5r,1,tictoc-eae6bda4,2021-09-17T16:31:08.830158906+02:00,patricks-mbp-61680044,0x73336a24,2,Download,results/TicToc18_13.tgz,29674,
s5r,1,tictoc-eae6bda4,2021-09-17T16:31:08.957789527+02:00,patricks-mbp-61680044,0x37645f7c,1,Download,results/TicToc18_15.tgz,0,
s5r,1,tictoc-eae6bda4,2021-09-17T16:31:09.025879551+02:00,patricks-mbp-61680044,0x37645f7c,2,Download,results/TicToc18_15.tgz,28150,
s5r,1,tictoc-eae6bda4,2021-09-17T16:31:11.862398765+02:00,patricks-mbp-61680044,0xafbd5d5a,1,Download,results/TicToc18_17.tgz,0,
s5r,1,tictoc-eae6bda4,2021-09-17T16:31:11.948800141+02:00,patricks-mbp-61680044,0xafbd5d5a,2,Download,results/TicToc18_17.tgz,27736,
s5r,1,tictoc-eae6bda4,2021-09-17T16:31:12.048857859+02:00,patricks-mbp-61680044,0x8142342b,1,Download,results/TicToc18_18.tgz,0,
s5r,1,tictoc-eae6bda4,2021-09-17T16:31:12.130370042+02:00,patricks-mbp-61680044,0x8142342b,2,Download,results/TicToc18_18.tgz,27382,
s5r,1,tictoc-eae6bda4,2021-09-17T16:31:12.257543181+02:00,patricks-mbp-61680044,0x5d1a133a,1,Download,results/TicToc18_16.tgz,0,
s5r,1,tictoc-eae6bda4,2021-09-17T16:31:12.331026799+02:00,patricks-mbp-61680044,0x5d1a133a,2,Download,results/TicToc18_16.tgz,28874,
s5r,1,tictoc-eae6bda4,2021-09-17T16:31:12.452763242+02:00,patricks-mbp-61680044,0x85e18ee3,1,Download,results/TicToc18_19.tgz,0,
s5r,1,tictoc-eae6bda4,2021-09-17T16:31:12.526240919+02:00,patricks-mbp-61680044,0x85e18ee3,2,Download,results/TicToc18_19.tgz,26663,
s5r,1,tictoc-eae6bda4,2021-09-17T16:31:12.642313517+02:00,patricks-mbp-61680044,0xd76c786c,1,Download,results/TicToc18_20.tgz,0,
s5r,1,tictoc-eae6bda4,2021-09-17T16:31:12.71029614+02:00,patricks-mbp-61680044,0xd76c786c,2,Download,results/TicToc18_20.tgz,26886,
s5r,1,tictoc-eae6bda4,2021-09-17T16:31:12.820458439+02:00,patricks-mbp-61680044,0xd35ada2,1,Download,results/TicToc18_21.tgz,0,
s5r,1,tictoc-eae6bda4,2021-09-17T16:31:12.887867519+02:00,patricks-mbp-61680044,0xd35ada2,2,Download,results/TicToc18_21.tgz,27682,
s5r,1,tictoc-eae6bda4,2021-09-17T16:31:12.99837542+02:00,patricks-mbp-61680044,0xaa38721e,1,Download,results/TicToc18_22.tgz,0,
s5r,1,tictoc-eae6bda4,2021-09-17T16:31:13.062790201+02:00,patricks-mbp-61680044,0xaa38721e,2,Download,results/TicToc18_22.tgz,25697,
