scenarioId,trailId,simulationId,timeStamp,providerId,connect,numCPUs,arch,os
s5r,2,tictoc-c6ee8675,2021-09-17T16:31:46.174120127+02:00,patricks-mbp-61680044,Relay,8,amd64,darwin
