scenarioId,trailId,simulationId,timeStamp,deviceId,action,meta,eventId,step,error
s5r,2,tictoc-c6ee8675,2021-09-17T16:31:45.986633745+02:00,consumer,Compress,source,0x858d23b7,1,
s5r,2,tictoc-c6ee8675,2021-09-17T16:31:46.062015464+02:00,consumer,Compress,source,0x858d23b7,2,
s5r,2,tictoc-c6ee8675,2021-09-17T16:31:47.421258+02:00,patricks-mbp-61680044,Compile,darwin_amd64,0x6d74e6d5,1,
s5r,2,tictoc-c6ee8675,2021-09-17T16:31:57.95631+02:00,patricks-mbp-61680044,Compile,darwin_amd64,0x6d74e6d5,2,
s5r,2,tictoc-c6ee8675,2021-09-17T16:31:57.978539+02:00,patricks-mbp-61680044,Compress,binary/darwin_amd64.tgz,0xb9126d03,1,
s5r,2,tictoc-c6ee8675,2021-09-17T16:31:58.112268+02:00,patricks-mbp-61680044,Compress,binary/darwin_amd64.tgz,0xb9126d03,2,
s5r,2,tictoc-c6ee8675,2021-09-17T16:32:04.015416+02:00,patricks-mbp-61680044,Compress,results/TicToc18_1.tgz,0x2a2dc35d,1,
s5r,2,tictoc-c6ee8675,2021-09-17T16:32:04.064128+02:00,patricks-mbp-61680044,Compress,results/TicToc18_1.tgz,0x2a2dc35d,2,
s5r,2,tictoc-c6ee8675,2021-09-17T16:32:04.056704+02:00,patricks-mbp-61680044,Compress,results/TicToc18_0.tgz,0x407565a7,1,
s5r,2,tictoc-c6ee8675,2021-09-17T16:32:04.106637+02:00,patricks-mbp-61680044,Compress,results/TicToc18_0.tgz,0x407565a7,2,
s5r,2,tictoc-c6ee8675,2021-09-17T16:32:04.124659+02:00,patricks-mbp-61680044,Compress,results/TicToc18_7.tgz,0x38649ef7,1,
s5r,2,tictoc-c6ee8675,2021-09-17T16:32:04.143513+02:00,patricks-mbp-61680044,Compress,results/TicToc18_3.tgz,0x4d83ac20,1,
s5r,2,tictoc-c6ee8675,2021-09-17T16:32:04.150987+02:00,patricks-mbp-61680044,Compress,results/TicToc18_6.tgz,0x81d8f759,1,
s5r,2,tictoc-c6ee8675,2021-09-17T16:32:04.162638+02:00,patricks-mbp-61680044,Compress,results/TicToc18_5.tgz,0x170940e8,1,
s5r,2,tictoc-c6ee8675,2021-09-17T16:32:04.179583+02:00,patricks-mbp-61680044,Compress,results/TicToc18_7.tgz,0x38649ef7,2,
s5r,2,tictoc-c6ee8675,2021-09-17T16:32:04.191265+02:00,patricks-mbp-61680044,Compress,results/TicToc18_3.tgz,0x4d83ac20,2,
