scenarioId,trailId,simulationId,timeStamp,providerId,eventId,step,runConfig,runNumber,error
s2r,2,tictoc-158ea08b,2021-09-17T16:20:00.68449+02:00,patricks-mbp-d2c48b7c,0x23a92e0c,1,TicToc18,1,
s2r,2,tictoc-158ea08b,2021-09-17T16:20:00.6864+02:00,patricks-mbp-d2c48b7c,0xcd4f5c0a,1,TicToc18,0,
s2r,2,tictoc-158ea08b,2021-09-17T16:20:02.773612+02:00,patricks-mbp-d2c48b7c,0x23a92e0c,2,TicToc18,1,
s2r,2,tictoc-158ea08b,2021-09-17T16:20:02.814409+02:00,patricks-mbp-d2c48b7c,0xcd4f5c0a,2,TicToc18,0,
s2r,2,tictoc-158ea08b,2021-09-17T16:20:02.952379+02:00,patricks-mbp-d2c48b7c,0xd5abd829,1,TicToc18,2,
s2r,2,tictoc-158ea08b,2021-09-17T16:20:03.004235+02:00,patricks-mbp-d2c48b7c,0x471dfe56,1,TicToc18,3,
s2r,2,tictoc-158ea08b,2021-09-17T16:20:05.060457+02:00,patricks-mbp-d2c48b7c,0x471dfe56,2,TicToc18,3,
s2r,2,tictoc-158ea08b,2021-09-17T16:20:05.070067+02:00,patricks-mbp-d2c48b7c,0xd5abd829,2,TicToc18,2,
s2r,2,tictoc-158ea08b,2021-09-17T16:20:05.239832+02:00,patricks-mbp-d2c48b7c,0xe9e587a,1,TicToc18,4,
s2r,2,tictoc-158ea08b,2021-09-17T16:20:05.266388+02:00,patricks-mbp-d2c48b7c,0x18acae2a,1,TicToc18,5,
s2r,2,tictoc-158ea08b,2021-09-17T16:20:07.194311+02:00,patricks-mbp-d2c48b7c,0xe9e587a,2,TicToc18,4,
s2r,2,tictoc-158ea08b,2021-09-17T16:20:07.204777+02:00,patricks-mbp-d2c48b7c,0x18acae2a,2,TicToc18,5,
s2r,2,tictoc-158ea08b,2021-09-17T16:20:07.37609+02:00,patricks-mbp-d2c48b7c,0x7028a53b,1,TicToc18,6,
s2r,2,tictoc-158ea08b,2021-09-17T16:20:07.379535+02:00,patricks-mbp-d2c48b7c,0xec220f85,1,TicToc18,7,
s2r,2,tictoc-158ea08b,2021-09-17T16:20:09.590795+02:00,patricks-mbp-d2c48b7c,0x7028a53b,2,TicToc18,6,
s2r,2,tictoc-158ea08b,2021-09-17T16:20:09.59296+02:00,patricks-mbp-d2c48b7c,0xec220f85,2,TicToc18,7,
