scenarioId,trailId,simulationId,timeStamp,providerId,eventId,step,direction,file,transferred,error
4,4,tictoc-2f7e7e4f,2021-09-15T11:47:27.144448285+02:00,patricks-mbp-02434787,0x9a82eaee,1,Upload,source.tgz,0,
4,4,tictoc-2f7e7e4f,2021-09-15T11:47:28.470312712+02:00,patricks-mbp-02434787,0x9a82eaee,2,Upload,source.tgz,446168,
4,4,tictoc-2f7e7e4f,2021-09-15T11:47:35.751206468+02:00,patricks-mbp-02434787,0x988b2b8,1,Download,binary/binary/darwin_amd64.tgz.tgz,0,
4,4,tictoc-2f7e7e4f,2021-09-15T11:47:37.535523214+02:00,patricks-mbp-02434787,0x988b2b8,2,Download,binary/binary/darwin_amd64.tgz.tgz,2097152,
4,4,tictoc-2f7e7e4f,2021-09-15T11:47:42.818558274+02:00,patricks-mbp-02434787,0xdb084943,1,Download,results/TicToc18_0.tgz,0,
4,4,tictoc-2f7e7e4f,2021-09-15T11:47:42.826647604+02:00,patricks-mbp-02434787,0x3695dd24,1,Download,results/TicToc18_3.tgz,0,
4,4,tictoc-2f7e7e4f,2021-09-15T11:47:42.826599062+02:00,patricks-mbp-02434787,0x2ac06b8c,1,Download,results/TicToc18_4.tgz,0,
4,4,tictoc-2f7e7e4f,2021-09-15T11:47:42.844645846+02:00,patricks-mbp-02434787,0x5a2a7e9c,1,Download,results/TicToc18_7.tgz,0,
4,4,tictoc-2f7e7e4f,2021-09-15T11:47:42.861844068+02:00,patricks-mbp-02434787,0x232191f2,1,Download,results/TicToc18_2.tgz,0,
4,4,tictoc-2f7e7e4f,2021-09-15T11:47:42.87037499+02:00,patricks-mbp-02434787,0x290edb20,1,Download,results/TicToc18_6.tgz,0,
4,4,tictoc-2f7e7e4f,2021-09-15T11:47:43.365895582+02:00,patricks-mbp-02434787,0x845195ca,1,Download,results/TicToc18_1.tgz,0,
4,4,tictoc-2f7e7e4f,2021-09-15T11:47:43.392338834+02:00,patricks-mbp-02434787,0x83ee8658,1,Download,results/TicToc18_5.tgz,0,
4,4,tictoc-2f7e7e4f,2021-09-15T11:47:47.962750184+02:00,patricks-mbp-02434787,0xe62ca9e,1,Download,results/TicToc18_9.tgz,0,
4,4,tictoc-2f7e7e4f,2021-09-15T11:47:48.050220085+02:00,patricks-mbp-02434787,0x8ad56757,1,Download,results/TicToc18_8.tgz,0,
4,4,tictoc-2f7e7e4f,2021-09-15T11:47:48.075537323+02:00,patricks-mbp-02434787,0x1970d517,1,Download,results/TicToc18_11.tgz,0,
4,4,tictoc-2f7e7e4f,2021-09-15T11:47:48.123830262+02:00,patricks-mbp-02434787,0x6a01a85a,1,Download,results/TicToc18_10.tgz,0,
4,4,tictoc-2f7e7e4f,2021-09-15T11:47:48.172227518+02:00,patricks-mbp-02434787,0xd381f48,1,Download,results/TicToc18_12.tgz,0,
4,4,tictoc-2f7e7e4f,2021-09-15T11:47:48.289716648+02:00,patricks-mbp-02434787,0xfd8e7721,1,Download,results/TicToc18_13.tgz,0,
4,4,tictoc-2f7e7e4f,2021-09-15T11:47:48.631848819+02:00,patricks-mbp-02434787,0x5320b8bf,1,Download,results/TicToc18_14.tgz,0,
4,4,tictoc-2f7e7e4f,2021-09-15T11:47:48.741396769+02:00,patricks-mbp-02434787,0x2aba4eae,1,Download,results/TicToc18_15.tgz,0,
4,4,tictoc-2f7e7e4f,2021-09-15T11:47:53.228254325+02:00,patricks-mbp-02434787,0x8dffbefd,1,Download,results/TicToc18_16.tgz,0,
4,4,tictoc-2f7e7e4f,2021-09-15T11:47:53.49734821+02:00,patricks-mbp-02434787,0x33318171,1,Download,results/TicToc18_17.tgz,0,
4,4,tictoc-2f7e7e4f,2021-09-15T11:47:53.569956627+02:00,patricks-mbp-02434787,0x34daa14b,1,Download,results/TicToc18_18.tgz,0,
4,4,tictoc-2f7e7e4f,2021-09-15T11:47:53.705925836+02:00,patricks-mbp-02434787,0x8995661b,1,Download,results/TicToc18_19.tgz,0,
4,4,tictoc-2f7e7e4f,2021-09-15T11:47:53.805921778+02:00,patricks-mbp-02434787,0x5a7af123,1,Download,results/TicToc18_20.tgz,0,
4,4,tictoc-2f7e7e4f,2021-09-15T11:47:54.0232014+02:00,patricks-mbp-02434787,0x28173d1c,1,Download,results/TicToc18_21.tgz,0,
4,4,tictoc-2f7e7e4f,2021-09-15T11:47:54.062905798+02:00,patricks-mbp-02434787,0x6226aaac,1,Download,results/TicToc18_22.tgz,0,
4,4,tictoc-2f7e7e4f,2021-09-15T11:47:54.279076459+02:00,patricks-mbp-02434787,0xef62298e,1,Download,results/TicToc18_23.tgz,0,
4,4,tictoc-2f7e7e4f,2021-09-15T11:47:58.805975152+02:00,patricks-mbp-02434787,0xda444574,1,Download,results/TicToc18_24.tgz,0,
4,4,tictoc-2f7e7e4f,2021-09-15T11:47:59.068919585+02:00,patricks-mbp-02434787,0x9a63ce9e,1,Download,results/TicToc18_25.tgz,0,
4,4,tictoc-2f7e7e4f,2021-09-15T11:47:59.489512606+02:00,patricks-mbp-02434787,0x160f10a3,1,Download,results/TicToc18_26.tgz,0,
4,4,tictoc-2f7e7e4f,2021-09-15T11:47:59.701218432+02:00,patricks-mbp-02434787,0xfbd576bb,1,Download,results/TicToc18_27.tgz,0,
4,4,tictoc-2f7e7e4f,2021-09-15T11:48:00.019687418+02:00,patricks-mbp-02434787,0xec347a40,1,Download,results/TicToc18_28.tgz,0,
4,4,tictoc-2f7e7e4f,2021-09-15T11:48:00.127459547+02:00,patricks-mbp-02434787,0xd7cdbd6c,1,Download,results/TicToc18_31.tgz,0,
4,4,tictoc-2f7e7e4f,2021-09-15T11:48:00.149055075+02:00,patricks-mbp-02434787,0x10ef6309,1,Download,results/TicToc18_30.tgz,0,
4,4,tictoc-2f7e7e4f,2021-09-15T11:48:00.197083024+02:00,patricks-mbp-02434787,0x1ed218a4,1,Download,results/TicToc18_29.tgz,0,
4,4,tictoc-2f7e7e4f,2021-09-15T11:48:02.026852943+02:00,patricks-mbp-02434787,0xdb084943,2,Download,results/TicToc18_0.tgz,2097152,
4,4,tictoc-2f7e7e4f,2021-09-15T11:48:02.861783092+02:00,patricks-mbp-02434787,0xf7278ffc,1,Download,results/TicToc18_32.tgz,0,
4,4,tictoc-2f7e7e4f,2021-09-15T11:48:04.083996826+02:00,patricks-mbp-02434787,0x710854f,1,Download,results/TicToc18_33.tgz,0,
4,4,tictoc-2f7e7e4f,2021-09-15T11:48:04.63160191+02:00,patricks-mbp-02434787,0xf8d8c710,1,Download,results/TicToc18_34.tgz,0,
4,4,tictoc-2f7e7e4f,2021-09-15T11:48:05.126263842+02:00,patricks-mbp-02434787,0xf0f46254,1,Download,results/TicToc18_35.tgz,0,
4,4,tictoc-2f7e7e4f,2021-09-15T11:48:05.931928354+02:00,patricks-mbp-02434787,0x87e44b30,1,Download,results/TicToc18_36.tgz,0,
4,4,tictoc-2f7e7e4f,2021-09-15T11:48:06.262139539+02:00,patricks-mbp-02434787,0x6e9d4b4a,1,Download,results/TicToc18_38.tgz,0,
4,4,tictoc-2f7e7e4f,2021-09-15T11:48:06.309870317+02:00,patricks-mbp-02434787,0x82544ca1,1,Download,results/TicToc18_37.tgz,0,
4,4,tictoc-2f7e7e4f,2021-09-15T11:48:06.765480433+02:00,patricks-mbp-02434787,0x49604822,1,Download,results/TicToc18_39.tgz,0,
4,4,tictoc-2f7e7e4f,2021-09-15T11:48:07.862087406+02:00,patricks-mbp-02434787,0xfba50d5c,1,Download,results/TicToc18_40.tgz,0,
4,4,tictoc-2f7e7e4f,2021-09-15T11:48:09.053334345+02:00,patricks-mbp-02434787,0x97f3ea91,1,Download,results/TicToc18_41.tgz,0,
4,4,tictoc-2f7e7e4f,2021-09-15T11:48:09.138095517+02:00,patricks-mbp-02434787,0x3695dd24,2,Download,results/TicToc18_3.tgz,2097152,
4,4,tictoc-2f7e7e4f,2021-09-15T11:48:09.670514173+02:00,patricks-mbp-02434787,0x43b304bd,1,Download,results/TicToc18_42.tgz,0,
4,4,tictoc-2f7e7e4f,2021-09-15T11:48:09.682317519+02:00,patricks-mbp-02434787,0x2ac06b8c,2,Download,results/TicToc18_4.tgz,2097152,
4,4,tictoc-2f7e7e4f,2021-09-15T11:48:10.080147799+02:00,patricks-mbp-02434787,0xfca74fa6,1,Download,results/TicToc18_43.tgz,0,
4,4,tictoc-2f7e7e4f,2021-09-15T11:48:10.612726878+02:00,patricks-mbp-02434787,0x5a2a7e9c,2,Download,results/TicToc18_7.tgz,2097152,
4,4,tictoc-2f7e7e4f,2021-09-15T11:48:11.188405289+02:00,patricks-mbp-02434787,0x1bc2d7ce,1,Download,results/TicToc18_44.tgz,0,
4,4,tictoc-2f7e7e4f,2021-09-15T11:48:11.308057308+02:00,patricks-mbp-02434787,0x290edb20,2,Download,results/TicToc18_6.tgz,2097152,
4,4,tictoc-2f7e7e4f,2021-09-15T11:48:11.606843504+02:00,patricks-mbp-02434787,0x3459efc3,1,Download,results/TicToc18_45.tgz,0,
4,4,tictoc-2f7e7e4f,2021-09-15T11:48:11.632505312+02:00,patricks-mbp-02434787,0x232191f2,2,Download,results/TicToc18_2.tgz,2097152,
4,4,tictoc-2f7e7e4f,2021-09-15T11:48:12.110253858+02:00,patricks-mbp-02434787,0x1a2a8e43,1,Download,results/TicToc18_46.tgz,0,
4,4,tictoc-2f7e7e4f,2021-09-15T11:48:13.022935427+02:00,patricks-mbp-02434787,0xbcc5bee5,1,Download,results/TicToc18_47.tgz,0,
4,4,tictoc-2f7e7e4f,2021-09-15T11:48:13.815641375+02:00,patricks-mbp-02434787,0x79523f68,1,Download,results/TicToc18_48.tgz,0,
4,4,tictoc-2f7e7e4f,2021-09-15T11:48:14.114778603+02:00,patricks-mbp-02434787,0x845195ca,2,Download,results/TicToc18_1.tgz,2097152,
4,4,tictoc-2f7e7e4f,2021-09-15T11:48:14.505632283+02:00,patricks-mbp-02434787,0x83ee8658,2,Download,results/TicToc18_5.tgz,2097152,
4,4,tictoc-2f7e7e4f,2021-09-15T11:48:14.957129951+02:00,patricks-mbp-02434787,0x9e298f5b,1,Download,results/TicToc18_49.tgz,0,
4,4,tictoc-2f7e7e4f,2021-09-15T11:48:15.832596247+02:00,patricks-mbp-02434787,0x79719547,1,Download,results/TicToc18_50.tgz,0,
4,4,tictoc-2f7e7e4f,2021-09-15T11:48:16.096532602+02:00,patricks-mbp-02434787,0x6f692355,1,Download,results/TicToc18_51.tgz,0,
4,4,tictoc-2f7e7e4f,2021-09-15T11:48:16.918197176+02:00,patricks-mbp-02434787,0x934f0766,1,Download,results/TicToc18_52.tgz,0,
4,4,tictoc-2f7e7e4f,2021-09-15T11:48:17.32562976+02:00,patricks-mbp-02434787,0xbb0cf52d,1,Download,results/TicToc18_53.tgz,0,
4,4,tictoc-2f7e7e4f,2021-09-15T11:48:17.663438948+02:00,patricks-mbp-02434787,0xf76422f6,1,Download,results/TicToc18_54.tgz,0,
4,4,tictoc-2f7e7e4f,2021-09-15T11:48:18.292999981+02:00,patricks-mbp-02434787,0x8c7601a3,1,Download,results/TicToc18_55.tgz,0,
4,4,tictoc-2f7e7e4f,2021-09-15T11:48:19.110318779+02:00,patricks-mbp-02434787,0x2876fe2a,1,Download,results/TicToc18_56.tgz,0,
4,4,tictoc-2f7e7e4f,2021-09-15T11:48:20.156452518+02:00,patricks-mbp-02434787,0x4b14353c,1,Download,results/TicToc18_57.tgz,0,
4,4,tictoc-2f7e7e4f,2021-09-15T11:48:21.300065451+02:00,patricks-mbp-02434787,0xbf9b1f63,1,Download,results/TicToc18_58.tgz,0,
4,4,tictoc-2f7e7e4f,2021-09-15T11:48:21.684733714+02:00,patricks-mbp-02434787,0xc32cfebb,1,Download,results/TicToc18_59.tgz,0,
4,4,tictoc-2f7e7e4f,2021-09-15T11:48:22.369925799+02:00,patricks-mbp-02434787,0x5b0d899,1,Download,results/TicToc18_60.tgz,0,
4,4,tictoc-2f7e7e4f,2021-09-15T11:48:23.101780377+02:00,patricks-mbp-02434787,0x20d14f0c,1,Download,results/TicToc18_61.tgz,0,
4,4,tictoc-2f7e7e4f,2021-09-15T11:48:23.7142501+02:00,patricks-mbp-02434787,0xb4f01f13,1,Download,results/TicToc18_62.tgz,0,
4,4,tictoc-2f7e7e4f,2021-09-15T11:48:24.112597066+02:00,patricks-mbp-02434787,0x9ddee22f,1,Download,results/TicToc18_63.tgz,0,
4,4,tictoc-2f7e7e4f,2021-09-15T11:48:24.51417707+02:00,patricks-mbp-02434787,0x2a84d01d,1,Download,results/TicToc18_64.tgz,0,
4,4,tictoc-2f7e7e4f,2021-09-15T11:48:25.597080381+02:00,patricks-mbp-02434787,0x8ad31a39,1,Download,results/TicToc18_65.tgz,0,
4,4,tictoc-2f7e7e4f,2021-09-15T11:48:26.564682259+02:00,patricks-mbp-02434787,0xa5422f93,1,Download,results/TicToc18_66.tgz,0,
4,4,tictoc-2f7e7e4f,2021-09-15T11:48:26.830071385+02:00,patricks-mbp-02434787,0x14f917d8,1,Download,results/TicToc18_67.tgz,0,
4,4,tictoc-2f7e7e4f,2021-09-15T11:48:27.80414419+02:00,patricks-mbp-02434787,0x4ceb9666,1,Download,results/TicToc18_68.tgz,0,
4,4,tictoc-2f7e7e4f,2021-09-15T11:48:28.397712699+02:00,patricks-mbp-02434787,0x971f198b,1,Download,results/TicToc18_69.tgz,0,
4,4,tictoc-2f7e7e4f,2021-09-15T11:48:29.089734577+02:00,patricks-mbp-02434787,0x3d1cc1b,1,Download,results/TicToc18_70.tgz,0,
4,4,tictoc-2f7e7e4f,2021-09-15T11:48:30.430366344+02:00,patricks-mbp-02434787,0xfe5b5095,1,Download,results/TicToc18_71.tgz,0,
4,4,tictoc-2f7e7e4f,2021-09-15T11:48:30.949286686+02:00,patricks-mbp-02434787,0xde13338a,1,Download,results/TicToc18_72.tgz,0,
4,4,tictoc-2f7e7e4f,2021-09-15T11:48:31.105266454+02:00,patricks-mbp-02434787,0xb1875086,1,Download,results/TicToc18_73.tgz,0,
4,4,tictoc-2f7e7e4f,2021-09-15T11:48:31.668338344+02:00,patricks-mbp-02434787,0x823fcb8d,1,Download,results/TicToc18_74.tgz,0,
4,4,tictoc-2f7e7e4f,2021-09-15T11:48:32.131521887+02:00,patricks-mbp-02434787,0xc8a93007,1,Download,results/TicToc18_75.tgz,0,
4,4,tictoc-2f7e7e4f,2021-09-15T11:48:32.539248606+02:00,patricks-mbp-02434787,0xde1c213b,1,Download,results/TicToc18_76.tgz,0,
4,4,tictoc-2f7e7e4f,2021-09-15T11:48:32.998779317+02:00,patricks-mbp-02434787,0xcdd534ea,1,Download,results/TicToc18_77.tgz,0,
4,4,tictoc-2f7e7e4f,2021-09-15T11:48:48.910078638+02:00,patricks-mbp-02434787,0xe62ca9e,2,Download,results/TicToc18_9.tgz,2097152,
4,4,tictoc-2f7e7e4f,2021-09-15T11:48:49.983213383+02:00,patricks-mbp-02434787,0x8ad56757,2,Download,results/TicToc18_8.tgz,2097152,
4,4,tictoc-2f7e7e4f,2021-09-15T11:48:50.35375736+02:00,patricks-mbp-02434787,0x1970d517,2,Download,results/TicToc18_11.tgz,2097152,
4,4,tictoc-2f7e7e4f,2021-09-15T11:48:50.631108941+02:00,patricks-mbp-02434787,0x6a01a85a,2,Download,results/TicToc18_10.tgz,2097152,
4,4,tictoc-2f7e7e4f,2021-09-15T11:48:51.285024957+02:00,patricks-mbp-02434787,0xd381f48,2,Download,results/TicToc18_12.tgz,2097152,
4,4,tictoc-2f7e7e4f,2021-09-15T11:48:52.072648257+02:00,patricks-mbp-02434787,0xfd8e7721,2,Download,results/TicToc18_13.tgz,2097152,
4,4,tictoc-2f7e7e4f,2021-09-15T11:48:52.829001219+02:00,patricks-mbp-02434787,0x5320b8bf,2,Download,results/TicToc18_14.tgz,2097152,
4,4,tictoc-2f7e7e4f,2021-09-15T11:48:53.403801944+02:00,patricks-mbp-02434787,0x2aba4eae,2,Download,results/TicToc18_15.tgz,2097152,
4,4,tictoc-2f7e7e4f,2021-09-15T11:49:13.694888378+02:00,patricks-mbp-02434787,0x8dffbefd,2,Download,results/TicToc18_16.tgz,2097152,
4,4,tictoc-2f7e7e4f,2021-09-15T11:49:14.516203985+02:00,patricks-mbp-02434787,0x33318171,2,Download,results/TicToc18_17.tgz,2097152,
4,4,tictoc-2f7e7e4f,2021-09-15T11:49:14.784864222+02:00,patricks-mbp-02434787,0x34daa14b,2,Download,results/TicToc18_18.tgz,2097152,
4,4,tictoc-2f7e7e4f,2021-09-15T11:49:15.420944133+02:00,patricks-mbp-02434787,0x8995661b,2,Download,results/TicToc18_19.tgz,2097152,
4,4,tictoc-2f7e7e4f,2021-09-15T11:49:15.867797459+02:00,patricks-mbp-02434787,0x5a7af123,2,Download,results/TicToc18_20.tgz,2097152,
4,4,tictoc-2f7e7e4f,2021-09-15T11:49:16.080901064+02:00,patricks-mbp-02434787,0x28173d1c,2,Download,results/TicToc18_21.tgz,2097152,
4,4,tictoc-2f7e7e4f,2021-09-15T11:49:16.469949349+02:00,patricks-mbp-02434787,0x6226aaac,2,Download,results/TicToc18_22.tgz,2097152,
4,4,tictoc-2f7e7e4f,2021-09-15T11:49:16.763396463+02:00,patricks-mbp-02434787,0xef62298e,2,Download,results/TicToc18_23.tgz,2097152,
4,4,tictoc-2f7e7e4f,2021-09-15T11:49:26.686186517+02:00,patricks-mbp-02434787,0xda444574,2,Download,results/TicToc18_24.tgz,2097152,
