scenarioId,trailId,simulationId,timeStamp,providerId,eventId,step,direction,file,transferred,error
s3p,2,tictoc-769af9f6,2021-09-17T12:08:25.588124237+02:00,patricks-mbp-a0075c1a,0x604b135f,1,Upload,source.tgz,0,
s3p,2,tictoc-769af9f6,2021-09-17T12:08:26.117263021+02:00,patricks-mbp-a0075c1a,0x604b135f,2,Upload,source.tgz,496916,
s3p,2,tictoc-769af9f6,2021-09-17T12:08:33.164873892+02:00,patricks-mbp-a0075c1a,0x33f33bf6,1,Download,binary/darwin_amd64.tgz,0,
s3p,2,tictoc-769af9f6,2021-09-17T12:08:33.449592221+02:00,patricks-mbp-a0075c1a,0x33f33bf6,2,Download,binary/darwin_amd64.tgz,340588,
s3p,2,tictoc-769af9f6,2021-09-17T12:08:35.852475125+02:00,patricks-mbp-a0075c1a,0xd4f77cb9,1,Download,results/TicToc18_1.tgz,0,
s3p,2,tictoc-769af9f6,2021-09-17T12:08:35.915859366+02:00,patricks-mbp-a0075c1a,0xd4f77cb9,2,Download,results/TicToc18_1.tgz,32658,
s3p,2,tictoc-769af9f6,2021-09-17T12:08:36.00518032+02:00,patricks-mbp-a0075c1a,0x9f8a31d5,1,Download,results/TicToc18_0.tgz,0,
s3p,2,tictoc-769af9f6,2021-09-17T12:08:36.066056921+02:00,patricks-mbp-a0075c1a,0x9f8a31d5,2,Download,results/TicToc18_0.tgz,32485,
s3p,2,tictoc-769af9f6,2021-09-17T12:08:36.164390536+02:00,patricks-mbp-a0075c1a,0xf832dfa5,1,Download,results/TicToc18_3.tgz,0,
s3p,2,tictoc-769af9f6,2021-09-17T12:08:36.23085176+02:00,patricks-mbp-a0075c1a,0xf832dfa5,2,Download,results/TicToc18_3.tgz,31053,
s3p,2,tictoc-769af9f6,2021-09-17T12:08:36.325730548+02:00,patricks-mbp-a0075c1a,0xf53b10d6,1,Download,results/TicToc18_2.tgz,0,
s3p,2,tictoc-769af9f6,2021-09-17T12:08:36.38572749+02:00,patricks-mbp-a0075c1a,0xf53b10d6,2,Download,results/TicToc18_2.tgz,32123,
