scenarioId,trailId,simulationId,timeStamp,deviceId,action,meta,eventId,step,error
3,3,tictoc-e1225e53,2021-09-15T12:27:56.998222333+02:00,consumer,Compress,source,0x2143ab84,1,
3,3,tictoc-e1225e53,2021-09-15T12:27:57.083844718+02:00,consumer,Compress,source,0x2143ab84,2,
3,3,tictoc-e1225e53,2021-09-15T10:27:58.4983275Z,patricks-mbp-9414c9f6,Compile,linux_amd64,0xdc13d263,1,
3,3,tictoc-e1225e53,2021-09-15T10:28:03.5470513Z,patricks-mbp-9414c9f6,Compile,linux_amd64,0xdc13d263,2,
3,3,tictoc-e1225e53,2021-09-15T10:28:03.5740465Z,patricks-mbp-9414c9f6,Compress,binary/linux_amd64.tgz,0x8e3d0c78,1,
3,3,tictoc-e1225e53,2021-09-15T10:28:03.6909472Z,patricks-mbp-9414c9f6,Compress,binary/linux_amd64.tgz,0x8e3d0c78,2,
3,3,tictoc-e1225e53,2021-09-15T10:28:10.787705Z,patricks-mbp-9414c9f6,Compress,results/TicToc18_0.tgz,0x2babff10,1,
3,3,tictoc-e1225e53,2021-09-15T10:28:10.7969516Z,patricks-mbp-9414c9f6,Compress,results/TicToc18_5.tgz,0xfd24b804,1,
3,3,tictoc-e1225e53,2021-09-15T10:28:10.7974881Z,patricks-mbp-9414c9f6,Compress,results/TicToc18_4.tgz,0xcd0448f1,1,
3,3,tictoc-e1225e53,2021-09-15T10:28:10.8296484Z,patricks-mbp-9414c9f6,Compress,results/TicToc18_1.tgz,0x3e7f6335,1,
3,3,tictoc-e1225e53,2021-09-15T10:28:10.8298554Z,patricks-mbp-9414c9f6,Compress,results/TicToc18_3.tgz,0x5acab244,1,
3,3,tictoc-e1225e53,2021-09-15T10:28:10.8520999Z,patricks-mbp-9414c9f6,Compress,results/TicToc18_0.tgz,0x2babff10,2,
3,3,tictoc-e1225e53,2021-09-15T10:28:10.8811344Z,patricks-mbp-9414c9f6,Compress,results/TicToc18_5.tgz,0xfd24b804,2,
3,3,tictoc-e1225e53,2021-09-15T10:28:10.8922977Z,patricks-mbp-9414c9f6,Compress,results/TicToc18_6.tgz,0x1a6d971c,1,
3,3,tictoc-e1225e53,2021-09-15T10:28:10.8935512Z,patricks-mbp-9414c9f6,Compress,results/TicToc18_4.tgz,0xcd0448f1,2,
3,3,tictoc-e1225e53,2021-09-15T10:28:10.9009572Z,patricks-mbp-9414c9f6,Compress,results/TicToc18_3.tgz,0x5acab244,2,
3,3,tictoc-e1225e53,2021-09-15T10:28:10.9027424Z,patricks-mbp-9414c9f6,Compress,results/TicToc18_1.tgz,0x3e7f6335,2,
