scenarioId,trailId,simulationId,timeStamp,providerId,eventId,step,runConfig,runNumber,error
s1r,1,tictoc-10f7888a,2021-09-17T15:57:11.829486+02:00,patricks-mbp-13bae176,0x58f9c7de,1,TicToc18,0,
s1r,1,tictoc-10f7888a,2021-09-17T15:57:13.788321+02:00,patricks-mbp-13bae176,0x58f9c7de,2,TicToc18,0,
s1r,1,tictoc-10f7888a,2021-09-17T15:57:13.9648+02:00,patricks-mbp-13bae176,0x8a2b0b2e,1,TicToc18,1,
s1r,1,tictoc-10f7888a,2021-09-17T15:57:15.894123+02:00,patricks-mbp-13bae176,0x8a2b0b2e,2,TicToc18,1,
s1r,1,tictoc-10f7888a,2021-09-17T15:57:16.063418+02:00,patricks-mbp-13bae176,0x1297dc94,1,TicToc18,2,
s1r,1,tictoc-10f7888a,2021-09-17T15:57:17.959021+02:00,patricks-mbp-13bae176,0x1297dc94,2,TicToc18,2,
s1r,1,tictoc-10f7888a,2021-09-17T15:57:18.133252+02:00,patricks-mbp-13bae176,0xa9c4a5e6,1,TicToc18,3,
s1r,1,tictoc-10f7888a,2021-09-17T15:57:20.025933+02:00,patricks-mbp-13bae176,0xa9c4a5e6,2,TicToc18,3,
s1r,1,tictoc-10f7888a,2021-09-17T15:57:20.189042+02:00,patricks-mbp-13bae176,0xa694569c,1,TicToc18,4,
s1r,1,tictoc-10f7888a,2021-09-17T15:57:22.169557+02:00,patricks-mbp-13bae176,0xa694569c,2,TicToc18,4,
s1r,1,tictoc-10f7888a,2021-09-17T15:57:22.688348+02:00,patricks-mbp-13bae176,0xafbbc818,1,TicToc18,5,
s1r,1,tictoc-10f7888a,2021-09-17T15:57:25.03306+02:00,patricks-mbp-13bae176,0xafbbc818,2,TicToc18,5,
s1r,1,tictoc-10f7888a,2021-09-17T15:57:25.194882+02:00,patricks-mbp-13bae176,0xe56a0fd3,1,TicToc18,6,
s1r,1,tictoc-10f7888a,2021-09-17T15:57:27.077833+02:00,patricks-mbp-13bae176,0xe56a0fd3,2,TicToc18,6,
s1r,1,tictoc-10f7888a,2021-09-17T15:57:27.27524+02:00,patricks-mbp-13bae176,0x30867f80,1,TicToc18,7,
