scenarioId,trailId,simulationId,timeStamp,providerId,eventId,step,direction,file,transferred,error
4,1,tictoc-2625997e,2021-09-15T11:40:11.926200354+02:00,patricks-mbp-02434787,0xaaf66c24,1,Upload,source.tgz,0,
4,1,tictoc-2625997e,2021-09-15T11:40:13.198160051+02:00,patricks-mbp-02434787,0xaaf66c24,2,Upload,source.tgz,439262,
4,1,tictoc-2625997e,2021-09-15T11:40:20.164712177+02:00,patricks-mbp-02434787,0xf21105c8,1,Download,binary/binary/darwin_amd64.tgz.tgz,0,
4,1,tictoc-2625997e,2021-09-15T11:40:21.894695252+02:00,patricks-mbp-02434787,0xf21105c8,2,Download,binary/binary/darwin_amd64.tgz.tgz,2097152,
4,1,tictoc-2625997e,2021-09-15T11:40:26.899973384+02:00,patricks-mbp-02434787,0x77659f38,1,Download,results/TicToc18_0.tgz,0,
4,1,tictoc-2625997e,2021-09-15T11:40:26.925593503+02:00,patricks-mbp-02434787,0x19859bf8,1,Download,results/TicToc18_2.tgz,0,
4,1,tictoc-2625997e,2021-09-15T11:40:26.925650661+02:00,patricks-mbp-02434787,0xc03f73d2,1,Download,results/TicToc18_1.tgz,0,
4,1,tictoc-2625997e,2021-09-15T11:40:26.943168787+02:00,patricks-mbp-02434787,0x29439c01,1,Download,results/TicToc18_3.tgz,0,
4,1,tictoc-2625997e,2021-09-15T11:40:27.321990549+02:00,patricks-mbp-02434787,0x9aa28cb6,1,Download,results/TicToc18_6.tgz,0,
4,1,tictoc-2625997e,2021-09-15T11:40:27.44412993+02:00,patricks-mbp-02434787,0x6a7f82eb,1,Download,results/TicToc18_7.tgz,0,
4,1,tictoc-2625997e,2021-09-15T11:40:27.49146384+02:00,patricks-mbp-02434787,0xf0ed5fca,1,Download,results/TicToc18_5.tgz,0,
4,1,tictoc-2625997e,2021-09-15T11:40:27.526030847+02:00,patricks-mbp-02434787,0x175b59ef,1,Download,results/TicToc18_4.tgz,0,
4,1,tictoc-2625997e,2021-09-15T11:40:31.700351938+02:00,patricks-mbp-02434787,0xccc0a199,1,Download,results/TicToc18_8.tgz,0,
4,1,tictoc-2625997e,2021-09-15T11:40:31.752527841+02:00,patricks-mbp-02434787,0xde5842bd,1,Download,results/TicToc18_10.tgz,0,
4,1,tictoc-2625997e,2021-09-15T11:40:31.872562403+02:00,patricks-mbp-02434787,0xa13a47,1,Download,results/TicToc18_9.tgz,0,
4,1,tictoc-2625997e,2021-09-15T11:40:31.920242776+02:00,patricks-mbp-02434787,0x981296c2,1,Download,results/TicToc18_11.tgz,0,
4,1,tictoc-2625997e,2021-09-15T11:40:32.42022896+02:00,patricks-mbp-02434787,0x748e7c59,1,Download,results/TicToc18_12.tgz,0,
4,1,tictoc-2625997e,2021-09-15T11:40:32.454794354+02:00,patricks-mbp-02434787,0x358043de,1,Download,results/TicToc18_14.tgz,0,
4,1,tictoc-2625997e,2021-09-15T11:40:32.536893895+02:00,patricks-mbp-02434787,0xe51fef49,1,Download,results/TicToc18_13.tgz,0,
4,1,tictoc-2625997e,2021-09-15T11:40:32.59753697+02:00,patricks-mbp-02434787,0xe8d76dd4,1,Download,results/TicToc18_15.tgz,0,
4,1,tictoc-2625997e,2021-09-15T11:40:36.348236549+02:00,patricks-mbp-02434787,0xc50230ff,1,Download,results/TicToc18_16.tgz,0,
4,1,tictoc-2625997e,2021-09-15T11:40:36.496625858+02:00,patricks-mbp-02434787,0x63944edd,1,Download,results/TicToc18_17.tgz,0,
4,1,tictoc-2625997e,2021-09-15T11:40:36.818388615+02:00,patricks-mbp-02434787,0x80dbd149,1,Download,results/TicToc18_18.tgz,0,
4,1,tictoc-2625997e,2021-09-15T11:40:36.879213664+02:00,patricks-mbp-02434787,0xb874e47d,1,Download,results/TicToc18_19.tgz,0,
4,1,tictoc-2625997e,2021-09-15T11:40:37.482915887+02:00,patricks-mbp-02434787,0x7ed20328,1,Download,results/TicToc18_20.tgz,0,
4,1,tictoc-2625997e,2021-09-15T11:40:37.530644391+02:00,patricks-mbp-02434787,0x760bf602,1,Download,results/TicToc18_21.tgz,0,
4,1,tictoc-2625997e,2021-09-15T11:40:37.739992201+02:00,patricks-mbp-02434787,0xc9fff781,1,Download,results/TicToc18_22.tgz,0,
4,1,tictoc-2625997e,2021-09-15T11:40:37.988556107+02:00,patricks-mbp-02434787,0xc48c6e77,1,Download,results/TicToc18_23.tgz,0,
4,1,tictoc-2625997e,2021-09-15T11:40:41.306863309+02:00,patricks-mbp-02434787,0xaf6f0386,1,Download,results/TicToc18_24.tgz,0,
4,1,tictoc-2625997e,2021-09-15T11:40:41.522526712+02:00,patricks-mbp-02434787,0xabec0b24,1,Download,results/TicToc18_25.tgz,0,
4,1,tictoc-2625997e,2021-09-15T11:40:41.844442428+02:00,patricks-mbp-02434787,0x19c7b514,1,Download,results/TicToc18_26.tgz,0,
4,1,tictoc-2625997e,2021-09-15T11:40:41.957572945+02:00,patricks-mbp-02434787,0x82666ec0,1,Download,results/TicToc18_27.tgz,0,
4,1,tictoc-2625997e,2021-09-15T11:40:42.63631467+02:00,patricks-mbp-02434787,0xe3f97f4f,1,Download,results/TicToc18_28.tgz,0,
4,1,tictoc-2625997e,2021-09-15T11:40:42.731780815+02:00,patricks-mbp-02434787,0xc948e9d7,1,Download,results/TicToc18_29.tgz,0,
4,1,tictoc-2625997e,2021-09-15T11:40:42.993317624+02:00,patricks-mbp-02434787,0x4ccbde51,1,Download,results/TicToc18_30.tgz,0,
4,1,tictoc-2625997e,2021-09-15T11:40:43.121991021+02:00,patricks-mbp-02434787,0xdad9aaa2,1,Download,results/TicToc18_31.tgz,0,
4,1,tictoc-2625997e,2021-09-15T11:40:45.949608184+02:00,patricks-mbp-02434787,0x77659f38,2,Download,results/TicToc18_0.tgz,2097152,
4,1,tictoc-2625997e,2021-09-15T11:40:46.051900486+02:00,patricks-mbp-02434787,0x63870dbf,1,Download,results/TicToc18_32.tgz,0,
