scenarioId,trailId,simulationId,timeStamp,providerId,connect,numCPUs,arch,os
s3r,2,tictoc-113cf093,2021-09-17T16:23:54.718951632+02:00,patricks-mbp-01601503,Relay,8,amd64,darwin
