scenarioId,trailId,simulationId,timeStamp,providerId,eventId,step,runConfig,runNumber,error
s4p,0,tictoc-423e4d03,2021-09-17T12:11:12.94866+02:00,patricks-mbp-2201c4f1,0xe6bfbce4,1,TicToc18,4,
s4p,0,tictoc-423e4d03,2021-09-17T12:11:12.952582+02:00,patricks-mbp-2201c4f1,0x1b658036,1,TicToc18,2,
s4p,0,tictoc-423e4d03,2021-09-17T12:11:12.950435+02:00,patricks-mbp-2201c4f1,0xca4a1875,1,TicToc18,5,
s4p,0,tictoc-423e4d03,2021-09-17T12:11:12.95032+02:00,patricks-mbp-2201c4f1,0xf5d43a4c,1,TicToc18,0,
s4p,0,tictoc-423e4d03,2021-09-17T12:11:12.952246+02:00,patricks-mbp-2201c4f1,0x2978f0d4,1,TicToc18,3,
s4p,0,tictoc-423e4d03,2021-09-17T12:11:12.950921+02:00,patricks-mbp-2201c4f1,0xe6c3af16,1,TicToc18,1,
s4p,0,tictoc-423e4d03,2021-09-17T12:11:15.953873+02:00,patricks-mbp-2201c4f1,0x1b658036,2,TicToc18,2,
s4p,0,tictoc-423e4d03,2021-09-17T12:11:15.968856+02:00,patricks-mbp-2201c4f1,0xca4a1875,2,TicToc18,5,
s4p,0,tictoc-423e4d03,2021-09-17T12:11:15.992957+02:00,patricks-mbp-2201c4f1,0xf5d43a4c,2,TicToc18,0,
s4p,0,tictoc-423e4d03,2021-09-17T12:11:16.043092+02:00,patricks-mbp-2201c4f1,0x2978f0d4,2,TicToc18,3,
s4p,0,tictoc-423e4d03,2021-09-17T12:11:16.165629+02:00,patricks-mbp-2201c4f1,0xe6bfbce4,2,TicToc18,4,
s4p,0,tictoc-423e4d03,2021-09-17T12:11:16.164462+02:00,patricks-mbp-2201c4f1,0xe6c3af16,2,TicToc18,1,
s4p,0,tictoc-423e4d03,2021-09-17T12:11:16.175491+02:00,patricks-mbp-2201c4f1,0xbea79cd0,1,TicToc18,6,
s4p,0,tictoc-423e4d03,2021-09-17T12:11:16.178502+02:00,patricks-mbp-2201c4f1,0x46610de6,1,TicToc18,8,
s4p,0,tictoc-423e4d03,2021-09-17T12:11:16.176275+02:00,patricks-mbp-2201c4f1,0x2efa4420,1,TicToc18,7,
s4p,0,tictoc-423e4d03,2021-09-17T12:11:16.225774+02:00,patricks-mbp-2201c4f1,0x5fd584c6,1,TicToc18,9,
s4p,0,tictoc-423e4d03,2021-09-17T12:11:16.334607+02:00,patricks-mbp-2201c4f1,0x63a63add,1,TicToc18,10,
s4p,0,tictoc-423e4d03,2021-09-17T12:11:16.340626+02:00,patricks-mbp-2201c4f1,0x731f3115,1,TicToc18,11,
s4p,0,tictoc-423e4d03,2021-09-17T12:11:19.260721+02:00,patricks-mbp-2201c4f1,0x2efa4420,2,TicToc18,7,
