scenarioId,trailId,simulationId,timeStamp,providerId,eventId,step,runConfig,runNumber,error
s4p,1,tictoc-3ef5a555,2021-09-17T12:12:04.844226+02:00,patricks-mbp-2201c4f1,0x60e9151a,1,TicToc18,1,
s4p,1,tictoc-3ef5a555,2021-09-17T12:12:04.844401+02:00,patricks-mbp-2201c4f1,0x5d889e19,1,TicToc18,5,
s4p,1,tictoc-3ef5a555,2021-09-17T12:12:04.844786+02:00,patricks-mbp-2201c4f1,0x62f0ab9,1,TicToc18,0,
s4p,1,tictoc-3ef5a555,2021-09-17T12:12:04.84529+02:00,patricks-mbp-2201c4f1,0x358ac4e6,1,TicToc18,2,
s4p,1,tictoc-3ef5a555,2021-09-17T12:12:04.846139+02:00,patricks-mbp-2201c4f1,0x5f228c58,1,TicToc18,3,
s4p,1,tictoc-3ef5a555,2021-09-17T12:12:04.845871+02:00,patricks-mbp-2201c4f1,0x31e9b53f,1,TicToc18,4,
s4p,1,tictoc-3ef5a555,2021-09-17T12:12:07.937824+02:00,patricks-mbp-2201c4f1,0x5d889e19,2,TicToc18,5,
s4p,1,tictoc-3ef5a555,2021-09-17T12:12:07.943283+02:00,patricks-mbp-2201c4f1,0x62f0ab9,2,TicToc18,0,
s4p,1,tictoc-3ef5a555,2021-09-17T12:12:07.937925+02:00,patricks-mbp-2201c4f1,0x60e9151a,2,TicToc18,1,
s4p,1,tictoc-3ef5a555,2021-09-17T12:12:07.949044+02:00,patricks-mbp-2201c4f1,0x358ac4e6,2,TicToc18,2,
s4p,1,tictoc-3ef5a555,2021-09-17T12:12:07.975784+02:00,patricks-mbp-2201c4f1,0x31e9b53f,2,TicToc18,4,
s4p,1,tictoc-3ef5a555,2021-09-17T12:12:07.989658+02:00,patricks-mbp-2201c4f1,0x5f228c58,2,TicToc18,3,
s4p,1,tictoc-3ef5a555,2021-09-17T12:12:08.11783+02:00,patricks-mbp-2201c4f1,0x7973c270,1,TicToc18,7,
s4p,1,tictoc-3ef5a555,2021-09-17T12:12:08.117977+02:00,patricks-mbp-2201c4f1,0x7807b58,1,TicToc18,6,
s4p,1,tictoc-3ef5a555,2021-09-17T12:12:08.124867+02:00,patricks-mbp-2201c4f1,0x1999c9b9,1,TicToc18,8,
s4p,1,tictoc-3ef5a555,2021-09-17T12:12:08.137267+02:00,patricks-mbp-2201c4f1,0x69ede36c,1,TicToc18,9,
s4p,1,tictoc-3ef5a555,2021-09-17T12:12:08.156134+02:00,patricks-mbp-2201c4f1,0xb1b5f3f5,1,TicToc18,10,
s4p,1,tictoc-3ef5a555,2021-09-17T12:12:08.183478+02:00,patricks-mbp-2201c4f1,0xd0e7a514,1,TicToc18,11,
s4p,1,tictoc-3ef5a555,2021-09-17T12:12:11.218924+02:00,patricks-mbp-2201c4f1,0x7807b58,2,TicToc18,6,
s4p,1,tictoc-3ef5a555,2021-09-17T12:12:11.22621+02:00,patricks-mbp-2201c4f1,0x1999c9b9,2,TicToc18,8,
s4p,1,tictoc-3ef5a555,2021-09-17T12:12:11.275327+02:00,patricks-mbp-2201c4f1,0xd0e7a514,2,TicToc18,11,
s4p,1,tictoc-3ef5a555,2021-09-17T12:12:11.296852+02:00,patricks-mbp-2201c4f1,0xb1b5f3f5,2,TicToc18,10,
s4p,1,tictoc-3ef5a555,2021-09-17T12:12:11.302061+02:00,patricks-mbp-2201c4f1,0x7973c270,2,TicToc18,7,
s4p,1,tictoc-3ef5a555,2021-09-17T12:12:11.308691+02:00,patricks-mbp-2201c4f1,0x69ede36c,2,TicToc18,9,
s4p,1,tictoc-3ef5a555,2021-09-17T12:12:11.391783+02:00,patricks-mbp-2201c4f1,0x2023d737,1,TicToc18,12,
s4p,1,tictoc-3ef5a555,2021-09-17T12:12:11.41988+02:00,patricks-mbp-2201c4f1,0x95ed0abc,1,TicToc18,13,
s4p,1,tictoc-3ef5a555,2021-09-17T12:12:11.450154+02:00,patricks-mbp-2201c4f1,0x8fc9cc1c,1,TicToc18,14,
s4p,1,tictoc-3ef5a555,2021-09-17T12:12:11.486034+02:00,patricks-mbp-2201c4f1,0x94d3012e,1,TicToc18,15,
s4p,1,tictoc-3ef5a555,2021-09-17T12:12:11.498877+02:00,patricks-mbp-2201c4f1,0x9b20d7cc,1,TicToc18,17,
s4p,1,tictoc-3ef5a555,2021-09-17T12:12:11.502146+02:00,patricks-mbp-2201c4f1,0xd62e3ce4,1,TicToc18,16,
s4p,1,tictoc-3ef5a555,2021-09-17T12:12:14.520217+02:00,patricks-mbp-2201c4f1,0x95ed0abc,2,TicToc18,13,
s4p,1,tictoc-3ef5a555,2021-09-17T12:12:14.557456+02:00,patricks-mbp-2201c4f1,0xd62e3ce4,2,TicToc18,16,
s4p,1,tictoc-3ef5a555,2021-09-17T12:12:14.556305+02:00,patricks-mbp-2201c4f1,0x2023d737,2,TicToc18,12,
s4p,1,tictoc-3ef5a555,2021-09-17T12:12:14.625883+02:00,patricks-mbp-2201c4f1,0x9b20d7cc,2,TicToc18,17,
s4p,1,tictoc-3ef5a555,2021-09-17T12:12:14.645747+02:00,patricks-mbp-2201c4f1,0x94d3012e,2,TicToc18,15,
s4p,1,tictoc-3ef5a555,2021-09-17T12:12:14.682187+02:00,patricks-mbp-2201c4f1,0x8fc9cc1c,2,TicToc18,14,
s4p,1,tictoc-3ef5a555,2021-09-17T12:12:14.688819+02:00,patricks-mbp-2201c4f1,0x5f736b7c,1,TicToc18,18,
s4p,1,tictoc-3ef5a555,2021-09-17T12:12:14.742243+02:00,patricks-mbp-2201c4f1,0x274275c5,1,TicToc18,19,
s4p,1,tictoc-3ef5a555,2021-09-17T12:12:14.742167+02:00,patricks-mbp-2201c4f1,0xab4b2455,1,TicToc18,20,
s4p,1,tictoc-3ef5a555,2021-09-17T12:12:14.814078+02:00,patricks-mbp-2201c4f1,0xf3709dd1,1,TicToc18,21,
s4p,1,tictoc-3ef5a555,2021-09-17T12:12:14.821546+02:00,patricks-mbp-2201c4f1,0x67c16330,1,TicToc18,22,
s4p,1,tictoc-3ef5a555,2021-09-17T12:12:14.861925+02:00,patricks-mbp-2201c4f1,0xac22b5c5,1,TicToc18,23,
s4p,1,tictoc-3ef5a555,2021-09-17T12:12:17.70367+02:00,patricks-mbp-2201c4f1,0x5f736b7c,2,TicToc18,18,
s4p,1,tictoc-3ef5a555,2021-09-17T12:12:17.849518+02:00,patricks-mbp-2201c4f1,0xf3709dd1,2,TicToc18,21,
s4p,1,tictoc-3ef5a555,2021-09-17T12:12:17.87072+02:00,patricks-mbp-2201c4f1,0x4450fe23,1,TicToc18,24,
s4p,1,tictoc-3ef5a555,2021-09-17T12:12:17.944778+02:00,patricks-mbp-2201c4f1,0x67c16330,2,TicToc18,22,
s4p,1,tictoc-3ef5a555,2021-09-17T12:12:17.941719+02:00,patricks-mbp-2201c4f1,0xab4b2455,2,TicToc18,20,
s4p,1,tictoc-3ef5a555,2021-09-17T12:12:17.965187+02:00,patricks-mbp-2201c4f1,0x274275c5,2,TicToc18,19,
s4p,1,tictoc-3ef5a555,2021-09-17T12:12:17.990336+02:00,patricks-mbp-2201c4f1,0xac22b5c5,2,TicToc18,23,
s4p,1,tictoc-3ef5a555,2021-09-17T12:12:18.0247+02:00,patricks-mbp-2201c4f1,0xfe2f8c1a,1,TicToc18,25,
s4p,1,tictoc-3ef5a555,2021-09-17T12:12:18.116813+02:00,patricks-mbp-2201c4f1,0x7d3536ce,1,TicToc18,26,
s4p,1,tictoc-3ef5a555,2021-09-17T12:12:18.120502+02:00,patricks-mbp-2201c4f1,0xedba0b1a,1,TicToc18,27,
s4p,1,tictoc-3ef5a555,2021-09-17T12:12:18.148378+02:00,patricks-mbp-2201c4f1,0xabe49546,1,TicToc18,28,
s4p,1,tictoc-3ef5a555,2021-09-17T12:12:18.151534+02:00,patricks-mbp-2201c4f1,0x958fe532,1,TicToc18,29,
s4p,1,tictoc-3ef5a555,2021-09-17T12:12:21.077879+02:00,patricks-mbp-2201c4f1,0x4450fe23,2,TicToc18,24,
