scenarioId,trailId,simulationId,timeStamp,providerId,eventId,step,runConfig,runNumber,error
1,3,tictoc-6acd700e,2021-09-15T11:19:34.176977+02:00,patricks-mbp-02434787,0xb1dabcc5,1,TicToc18,4,
1,3,tictoc-6acd700e,2021-09-15T11:19:34.173663+02:00,patricks-mbp-02434787,0xfd9eae3d,1,TicToc18,3,
1,3,tictoc-6acd700e,2021-09-15T11:19:34.174056+02:00,patricks-mbp-02434787,0xfe4e9168,1,TicToc18,0,
1,3,tictoc-6acd700e,2021-09-15T11:19:34.174582+02:00,patricks-mbp-02434787,0x5fe2b643,1,TicToc18,6,
1,3,tictoc-6acd700e,2021-09-15T11:19:34.177167+02:00,patricks-mbp-02434787,0xe9152c60,1,TicToc18,1,
1,3,tictoc-6acd700e,2021-09-15T11:19:34.179734+02:00,patricks-mbp-02434787,0xad0aff08,1,TicToc18,2,
1,3,tictoc-6acd700e,2021-09-15T11:19:34.177649+02:00,patricks-mbp-02434787,0x587369e,1,TicToc18,7,
1,3,tictoc-6acd700e,2021-09-15T11:19:34.178492+02:00,patricks-mbp-02434787,0x8ade19a5,1,TicToc18,5,
1,3,tictoc-6acd700e,2021-09-15T11:19:39.248073+02:00,patricks-mbp-02434787,0x587369e,2,TicToc18,7,
1,3,tictoc-6acd700e,2021-09-15T11:19:39.320402+02:00,patricks-mbp-02434787,0x5fe2b643,2,TicToc18,6,
1,3,tictoc-6acd700e,2021-09-15T11:19:39.346875+02:00,patricks-mbp-02434787,0x8ade19a5,2,TicToc18,5,
1,3,tictoc-6acd700e,2021-09-15T11:19:39.421357+02:00,patricks-mbp-02434787,0x2200fd01,1,TicToc18,8,
1,3,tictoc-6acd700e,2021-09-15T11:19:39.420309+02:00,patricks-mbp-02434787,0xfd9eae3d,2,TicToc18,3,
1,3,tictoc-6acd700e,2021-09-15T11:19:39.454305+02:00,patricks-mbp-02434787,0xe9152c60,2,TicToc18,1,
1,3,tictoc-6acd700e,2021-09-15T11:19:39.454291+02:00,patricks-mbp-02434787,0xad0aff08,2,TicToc18,2,
1,3,tictoc-6acd700e,2021-09-15T11:19:39.461249+02:00,patricks-mbp-02434787,0xb1dabcc5,2,TicToc18,4,
1,3,tictoc-6acd700e,2021-09-15T11:19:39.485643+02:00,patricks-mbp-02434787,0xa01bacf3,1,TicToc18,9,
1,3,tictoc-6acd700e,2021-09-15T11:19:39.513545+02:00,patricks-mbp-02434787,0x2c46e923,1,TicToc18,10,
1,3,tictoc-6acd700e,2021-09-15T11:19:39.514299+02:00,patricks-mbp-02434787,0xfe4e9168,2,TicToc18,0,
1,3,tictoc-6acd700e,2021-09-15T11:19:39.596743+02:00,patricks-mbp-02434787,0x5da9dfd8,1,TicToc18,11,
1,3,tictoc-6acd700e,2021-09-15T11:19:39.658925+02:00,patricks-mbp-02434787,0xf3243ae5,1,TicToc18,14,
1,3,tictoc-6acd700e,2021-09-15T11:19:39.667332+02:00,patricks-mbp-02434787,0x218ff16,1,TicToc18,13,
1,3,tictoc-6acd700e,2021-09-15T11:19:39.664371+02:00,patricks-mbp-02434787,0x5c8d34b9,1,TicToc18,12,
1,3,tictoc-6acd700e,2021-09-15T11:19:39.717198+02:00,patricks-mbp-02434787,0xad45d609,1,TicToc18,15,
1,3,tictoc-6acd700e,2021-09-15T11:19:44.721837+02:00,patricks-mbp-02434787,0xad45d609,2,TicToc18,15,
1,3,tictoc-6acd700e,2021-09-15T11:19:44.765599+02:00,patricks-mbp-02434787,0xf3243ae5,2,TicToc18,14,
1,3,tictoc-6acd700e,2021-09-15T11:19:44.820454+02:00,patricks-mbp-02434787,0x5c8d34b9,2,TicToc18,12,
1,3,tictoc-6acd700e,2021-09-15T11:19:44.868953+02:00,patricks-mbp-02434787,0x942cbdff,1,TicToc18,16,
1,3,tictoc-6acd700e,2021-09-15T11:19:44.876127+02:00,patricks-mbp-02434787,0x218ff16,2,TicToc18,13,
1,3,tictoc-6acd700e,2021-09-15T11:19:44.869264+02:00,patricks-mbp-02434787,0xa01bacf3,2,TicToc18,9,
1,3,tictoc-6acd700e,2021-09-15T11:19:44.919195+02:00,patricks-mbp-02434787,0x5da9dfd8,2,TicToc18,11,
1,3,tictoc-6acd700e,2021-09-15T11:19:44.932517+02:00,patricks-mbp-02434787,0xe0c134a3,1,TicToc18,17,
1,3,tictoc-6acd700e,2021-09-15T11:19:44.980377+02:00,patricks-mbp-02434787,0x675163d2,1,TicToc18,18,
1,3,tictoc-6acd700e,2021-09-15T11:19:44.99507+02:00,patricks-mbp-02434787,0x2200fd01,2,TicToc18,8,
1,3,tictoc-6acd700e,2021-09-15T11:19:45.052151+02:00,patricks-mbp-02434787,0xdbe8ba2b,1,TicToc18,19,
1,3,tictoc-6acd700e,2021-09-15T11:19:45.067735+02:00,patricks-mbp-02434787,0xc07a9c0e,1,TicToc18,20,
1,3,tictoc-6acd700e,2021-09-15T11:19:45.091669+02:00,patricks-mbp-02434787,0xc67cd152,1,TicToc18,21,
