scenarioId,trailId,simulationId,timeStamp,deviceId,action,meta,eventId,step,error
s3r,0,tictoc-588997e3,2021-09-17T16:21:47.943487044+02:00,consumer,Compress,source,0xda9d66bc,1,
s3r,0,tictoc-588997e3,2021-09-17T16:21:48.019362782+02:00,consumer,Compress,source,0xda9d66bc,2,
s3r,0,tictoc-588997e3,2021-09-17T16:21:49.275619+02:00,patricks-mbp-01601503,Compile,darwin_amd64,0xbb3c87d3,1,
s3r,0,tictoc-588997e3,2021-09-17T16:21:57.743201+02:00,patricks-mbp-01601503,Compile,darwin_amd64,0xbb3c87d3,2,
s3r,0,tictoc-588997e3,2021-09-17T16:21:57.769137+02:00,patricks-mbp-01601503,Compress,binary/darwin_amd64.tgz,0x44364727,1,
s3r,0,tictoc-588997e3,2021-09-17T16:21:57.867763+02:00,patricks-mbp-01601503,Compress,binary/darwin_amd64.tgz,0x44364727,2,
s3r,0,tictoc-588997e3,2021-09-17T16:22:00.919442+02:00,patricks-mbp-01601503,Compress,results/TicToc18_3.tgz,0xb0a89578,1,
s3r,0,tictoc-588997e3,2021-09-17T16:22:00.927799+02:00,patricks-mbp-01601503,Compress,results/TicToc18_2.tgz,0x41be3cb9,1,
s3r,0,tictoc-588997e3,2021-09-17T16:22:00.92081+02:00,patricks-mbp-01601503,Compress,results/TicToc18_0.tgz,0x342006c9,1,
s3r,0,tictoc-588997e3,2021-09-17T16:22:00.92788+02:00,patricks-mbp-01601503,Compress,results/TicToc18_1.tgz,0x982c317f,1,
s3r,0,tictoc-588997e3,2021-09-17T16:22:00.973469+02:00,patricks-mbp-01601503,Compress,results/TicToc18_3.tgz,0xb0a89578,2,
s3r,0,tictoc-588997e3,2021-09-17T16:22:00.983547+02:00,patricks-mbp-01601503,Compress,results/TicToc18_0.tgz,0x342006c9,2,
s3r,0,tictoc-588997e3,2021-09-17T16:22:00.988272+02:00,patricks-mbp-01601503,Compress,results/TicToc18_1.tgz,0x982c317f,2,
s3r,0,tictoc-588997e3,2021-09-17T16:22:00.98405+02:00,patricks-mbp-01601503,Compress,results/TicToc18_2.tgz,0x41be3cb9,2,
s3r,0,tictoc-588997e3,2021-09-17T16:22:01.205521541+02:00,consumer,Extract,results/TicToc18_3.tgz,0x682f81,1,
s3r,0,tictoc-588997e3,2021-09-17T16:22:01.227453425+02:00,consumer,Extract,results/TicToc18_3.tgz,0x682f81,2,
s3r,0,tictoc-588997e3,2021-09-17T16:22:01.413656894+02:00,consumer,Extract,results/TicToc18_1.tgz,0xd04c9e6f,1,
s3r,0,tictoc-588997e3,2021-09-17T16:22:01.44501519+02:00,consumer,Extract,results/TicToc18_1.tgz,0xd04c9e6f,2,
s3r,0,tictoc-588997e3,2021-09-17T16:22:01.635493072+02:00,consumer,Extract,results/TicToc18_0.tgz,0x40493c34,1,
s3r,0,tictoc-588997e3,2021-09-17T16:22:01.659785188+02:00,consumer,Extract,results/TicToc18_0.tgz,0x40493c34,2,
s3r,0,tictoc-588997e3,2021-09-17T16:22:01.816508142+02:00,consumer,Extract,results/TicToc18_2.tgz,0x662dca43,1,
s3r,0,tictoc-588997e3,2021-09-17T16:22:01.844609154+02:00,consumer,Extract,results/TicToc18_2.tgz,0x662dca43,2,
s3r,0,tictoc-588997e3,2021-09-17T16:22:03.465592+02:00,patricks-mbp-01601503,Compress,results/TicToc18_4.tgz,0xf18ad1bb,1,
s3r,0,tictoc-588997e3,2021-09-17T16:22:03.472694+02:00,patricks-mbp-01601503,Compress,results/TicToc18_5.tgz,0x8a7a5940,1,
s3r,0,tictoc-588997e3,2021-09-17T16:22:03.482065+02:00,patricks-mbp-01601503,Compress,results/TicToc18_6.tgz,0xac244a5d,1,
s3r,0,tictoc-588997e3,2021-09-17T16:22:03.491594+02:00,patricks-mbp-01601503,Compress,results/TicToc18_7.tgz,0xc8722dbd,1,
s3r,0,tictoc-588997e3,2021-09-17T16:22:03.516012+02:00,patricks-mbp-01601503,Compress,results/TicToc18_4.tgz,0xf18ad1bb,2,
s3r,0,tictoc-588997e3,2021-09-17T16:22:03.521803+02:00,patricks-mbp-01601503,Compress,results/TicToc18_5.tgz,0x8a7a5940,2,
s3r,0,tictoc-588997e3,2021-09-17T16:22:03.529772+02:00,patricks-mbp-01601503,Compress,results/TicToc18_6.tgz,0xac244a5d,2,
s3r,0,tictoc-588997e3,2021-09-17T16:22:03.542082+02:00,patricks-mbp-01601503,Compress,results/TicToc18_7.tgz,0xc8722dbd,2,
s3r,0,tictoc-588997e3,2021-09-17T16:22:03.719203367+02:00,consumer,Extract,results/TicToc18_4.tgz,0x662dfce5,1,
s3r,0,tictoc-588997e3,2021-09-17T16:22:03.741377658+02:00,consumer,Extract,results/TicToc18_4.tgz,0x662dfce5,2,
s3r,0,tictoc-588997e3,2021-09-17T16:22:03.923482525+02:00,consumer,Extract,results/TicToc18_5.tgz,0x29a36ff5,1,
s3r,0,tictoc-588997e3,2021-09-17T16:22:03.946194089+02:00,consumer,Extract,results/TicToc18_5.tgz,0x29a36ff5,2,
s3r,0,tictoc-588997e3,2021-09-17T16:22:04.112016489+02:00,consumer,Extract,results/TicToc18_6.tgz,0x60f63fa3,1,
s3r,0,tictoc-588997e3,2021-09-17T16:22:04.136075736+02:00,consumer,Extract,results/TicToc18_6.tgz,0x60f63fa3,2,
s3r,0,tictoc-588997e3,2021-09-17T16:22:04.310663091+02:00,consumer,Extract,results/TicToc18_7.tgz,0xcceda6a2,1,
s3r,0,tictoc-588997e3,2021-09-17T16:22:04.337109582+02:00,consumer,Extract,results/TicToc18_7.tgz,0xcceda6a2,2,
s3r,0,tictoc-588997e3,2021-09-17T16:22:05.871423+02:00,patricks-mbp-01601503,Compress,results/TicToc18_8.tgz,0x841633b5,1,
s3r,0,tictoc-588997e3,2021-09-17T16:22:05.895712+02:00,patricks-mbp-01601503,Compress,results/TicToc18_9.tgz,0x13d26d27,1,
s3r,0,tictoc-588997e3,2021-09-17T16:22:05.914908+02:00,patricks-mbp-01601503,Compress,results/TicToc18_11.tgz,0x49db8023,1,
s3r,0,tictoc-588997e3,2021-09-17T16:22:05.928017+02:00,patricks-mbp-01601503,Compress,results/TicToc18_8.tgz,0x841633b5,2,
s3r,0,tictoc-588997e3,2021-09-17T16:22:05.947061+02:00,patricks-mbp-01601503,Compress,results/TicToc18_10.tgz,0xaa2c4350,1,
s3r,0,tictoc-588997e3,2021-09-17T16:22:05.951144+02:00,patricks-mbp-01601503,Compress,results/TicToc18_9.tgz,0x13d26d27,2,
s3r,0,tictoc-588997e3,2021-09-17T16:22:05.970188+02:00,patricks-mbp-01601503,Compress,results/TicToc18_11.tgz,0x49db8023,2,
s3r,0,tictoc-588997e3,2021-09-17T16:22:06.001719+02:00,patricks-mbp-01601503,Compress,results/TicToc18_10.tgz,0xaa2c4350,2,
s3r,0,tictoc-588997e3,2021-09-17T16:22:06.123234991+02:00,consumer,Extract,results/TicToc18_8.tgz,0x7b1cda0e,1,
s3r,0,tictoc-588997e3,2021-09-17T16:22:06.148057217+02:00,consumer,Extract,results/TicToc18_8.tgz,0x7b1cda0e,2,
s3r,0,tictoc-588997e3,2021-09-17T16:22:06.317709992+02:00,consumer,Extract,results/TicToc18_9.tgz,0xac480bec,1,
s3r,0,tictoc-588997e3,2021-09-17T16:22:06.34089491+02:00,consumer,Extract,results/TicToc18_9.tgz,0xac480bec,2,
s3r,0,tictoc-588997e3,2021-09-17T16:22:06.503473821+02:00,consumer,Extract,results/TicToc18_11.tgz,0x70e31955,1,
s3r,0,tictoc-588997e3,2021-09-17T16:22:06.538009803+02:00,consumer,Extract,results/TicToc18_11.tgz,0x70e31955,2,
s3r,0,tictoc-588997e3,2021-09-17T16:22:06.68986304+02:00,consumer,Extract,results/TicToc18_10.tgz,0x79dcb2e8,1,
s3r,0,tictoc-588997e3,2021-09-17T16:22:06.717135288+02:00,consumer,Extract,results/TicToc18_10.tgz,0x79dcb2e8,2,
s3r,0,tictoc-588997e3,2021-09-17T16:22:08.326715+02:00,patricks-mbp-01601503,Compress,results/TicToc18_12.tgz,0xf949c37a,1,
s3r,0,tictoc-588997e3,2021-09-17T16:22:08.343137+02:00,patricks-mbp-01601503,Compress,results/TicToc18_13.tgz,0x9ec0c748,1,
s3r,0,tictoc-588997e3,2021-09-17T16:22:08.353865+02:00,patricks-mbp-01601503,Compress,results/TicToc18_14.tgz,0x56bb3a0a,1,
s3r,0,tictoc-588997e3,2021-09-17T16:22:08.382136+02:00,patricks-mbp-01601503,Compress,results/TicToc18_12.tgz,0xf949c37a,2,
s3r,0,tictoc-588997e3,2021-09-17T16:22:08.39685+02:00,patricks-mbp-01601503,Compress,results/TicToc18_13.tgz,0x9ec0c748,2,
s3r,0,tictoc-588997e3,2021-09-17T16:22:08.39122+02:00,patricks-mbp-01601503,Compress,results/TicToc18_15.tgz,0xea8476f7,1,
s3r,0,tictoc-588997e3,2021-09-17T16:22:08.396954+02:00,patricks-mbp-01601503,Compress,results/TicToc18_14.tgz,0x56bb3a0a,2,
s3r,0,tictoc-588997e3,2021-09-17T16:22:08.440846+02:00,patricks-mbp-01601503,Compress,results/TicToc18_15.tgz,0xea8476f7,2,
s3r,0,tictoc-588997e3,2021-09-17T16:22:08.575726682+02:00,consumer,Extract,results/TicToc18_12.tgz,0xd41b1e85,1,
s3r,0,tictoc-588997e3,2021-09-17T16:22:08.604386597+02:00,consumer,Extract,results/TicToc18_12.tgz,0xd41b1e85,2,
s3r,0,tictoc-588997e3,2021-09-17T16:22:08.773461743+02:00,consumer,Extract,results/TicToc18_13.tgz,0xaf8daca,1,
s3r,0,tictoc-588997e3,2021-09-17T16:22:08.798087529+02:00,consumer,Extract,results/TicToc18_13.tgz,0xaf8daca,2,
s3r,0,tictoc-588997e3,2021-09-17T16:22:08.970769699+02:00,consumer,Extract,results/TicToc18_14.tgz,0x542c790c,1,
s3r,0,tictoc-588997e3,2021-09-17T16:22:08.991523621+02:00,consumer,Extract,results/TicToc18_14.tgz,0x542c790c,2,
s3r,0,tictoc-588997e3,2021-09-17T16:22:09.144568515+02:00,consumer,Extract,results/TicToc18_15.tgz,0x23f1201e,1,
s3r,0,tictoc-588997e3,2021-09-17T16:22:09.16973431+02:00,consumer,Extract,results/TicToc18_15.tgz,0x23f1201e,2,
s3r,0,tictoc-588997e3,2021-09-17T16:22:11.015608+02:00,patricks-mbp-01601503,Compress,results/TicToc18_17.tgz,0x14bfa0c7,1,
s3r,0,tictoc-588997e3,2021-09-17T16:22:11.023531+02:00,patricks-mbp-01601503,Compress,results/TicToc18_18.tgz,0x29b89bf7,1,
