scenarioId,trailId,simulationId,timeStamp,providerId,connect,numCPUs,arch,os
s2p,0,tictoc-412cba02,2021-09-17T12:01:09.03048013+02:00,patricks-mbp-98d0717f,P2P,8,amd64,darwin
