scenarioId,trailId,simulationId,timeStamp,providerId,eventId,step,direction,file,transferred,error
s2p,0,tictoc-412cba02,2021-09-17T12:01:09.082688844+02:00,patricks-mbp-98d0717f,0xf167ff80,1,Upload,source.tgz,0,
s2p,0,tictoc-412cba02,2021-09-17T12:01:09.395952459+02:00,patricks-mbp-98d0717f,0xf167ff80,2,Upload,source.tgz,512295,
s2p,0,tictoc-412cba02,2021-09-17T12:01:16.956975929+02:00,patricks-mbp-98d0717f,0x10d23b07,1,Download,binary/darwin_amd64.tgz,0,
s2p,0,tictoc-412cba02,2021-09-17T12:01:17.247738839+02:00,patricks-mbp-98d0717f,0x10d23b07,2,Download,binary/darwin_amd64.tgz,352783,
s2p,0,tictoc-412cba02,2021-09-17T12:01:20.248274818+02:00,patricks-mbp-98d0717f,0xf8b2128c,1,Download,results/TicToc18_0.tgz,0,
s2p,0,tictoc-412cba02,2021-09-17T12:01:20.317361109+02:00,patricks-mbp-98d0717f,0xf8b2128c,2,Download,results/TicToc18_0.tgz,33107,
s2p,0,tictoc-412cba02,2021-09-17T12:01:20.405245449+02:00,patricks-mbp-98d0717f,0xaf38a679,1,Download,results/TicToc18_1.tgz,0,
s2p,0,tictoc-412cba02,2021-09-17T12:01:20.470368513+02:00,patricks-mbp-98d0717f,0xaf38a679,2,Download,results/TicToc18_1.tgz,33463,
s2p,0,tictoc-412cba02,2021-09-17T12:01:22.688876776+02:00,patricks-mbp-98d0717f,0xc95cab8e,1,Download,results/TicToc18_2.tgz,0,
s2p,0,tictoc-412cba02,2021-09-17T12:01:22.758262922+02:00,patricks-mbp-98d0717f,0xc95cab8e,2,Download,results/TicToc18_2.tgz,32468,
s2p,0,tictoc-412cba02,2021-09-17T12:01:22.85690787+02:00,patricks-mbp-98d0717f,0x7013c02e,1,Download,results/TicToc18_3.tgz,0,
s2p,0,tictoc-412cba02,2021-09-17T12:01:22.917946641+02:00,patricks-mbp-98d0717f,0x7013c02e,2,Download,results/TicToc18_3.tgz,31644,
s2p,0,tictoc-412cba02,2021-09-17T12:01:25.371404459+02:00,patricks-mbp-98d0717f,0x405a5303,1,Download,results/TicToc18_4.tgz,0,
