scenarioId,trailId,simulationId,timeStamp,providerId,eventId,step,runConfig,runNumber,error
5,3,tictoc-dfebd0f6,2021-09-15T10:43:51.4933387Z,patricks-mbp-9414c9f6,0xb92a7d54,1,TicToc18,7,
5,3,tictoc-dfebd0f6,2021-09-15T10:43:51.4944759Z,patricks-mbp-9414c9f6,0xb2f66f51,1,TicToc18,2,
5,3,tictoc-dfebd0f6,2021-09-15T10:43:51.4952729Z,patricks-mbp-9414c9f6,0x3ba1a63c,1,TicToc18,0,
5,3,tictoc-dfebd0f6,2021-09-15T10:43:51.4945472Z,patricks-mbp-9414c9f6,0x633d2085,1,TicToc18,3,
5,3,tictoc-dfebd0f6,2021-09-15T10:43:51.4960759Z,patricks-mbp-9414c9f6,0x9953a45a,1,TicToc18,4,
5,3,tictoc-dfebd0f6,2021-09-15T10:43:51.4956389Z,patricks-mbp-9414c9f6,0x37df567a,1,TicToc18,6,
5,3,tictoc-dfebd0f6,2021-09-15T10:43:51.4983348Z,patricks-mbp-9414c9f6,0x3a2fb89b,1,TicToc18,1,
5,3,tictoc-dfebd0f6,2021-09-15T10:43:51.4962372Z,patricks-mbp-9414c9f6,0x4fe686bd,1,TicToc18,5,
5,3,tictoc-dfebd0f6,2021-09-15T10:43:56.4817784Z,patricks-mbp-9414c9f6,0x3a2fb89b,2,TicToc18,1,
5,3,tictoc-dfebd0f6,2021-09-15T10:43:56.5428003Z,patricks-mbp-9414c9f6,0x9953a45a,2,TicToc18,4,
5,3,tictoc-dfebd0f6,2021-09-15T10:43:56.561704Z,patricks-mbp-9414c9f6,0x633d2085,2,TicToc18,3,
5,3,tictoc-dfebd0f6,2021-09-15T10:43:56.6054732Z,patricks-mbp-9414c9f6,0x37df567a,2,TicToc18,6,
5,3,tictoc-dfebd0f6,2021-09-15T10:43:56.6117856Z,patricks-mbp-9414c9f6,0xb92a7d54,2,TicToc18,7,
5,3,tictoc-dfebd0f6,2021-09-15T10:43:56.6501931Z,patricks-mbp-9414c9f6,0x4fe686bd,2,TicToc18,5,
5,3,tictoc-dfebd0f6,2021-09-15T10:43:56.6807775Z,patricks-mbp-9414c9f6,0x3ba1a63c,2,TicToc18,0,
5,3,tictoc-dfebd0f6,2021-09-15T10:43:56.694634Z,patricks-mbp-9414c9f6,0x92492379,1,TicToc18,8,
5,3,tictoc-dfebd0f6,2021-09-15T10:43:56.705536Z,patricks-mbp-9414c9f6,0xb2f66f51,2,TicToc18,2,
5,3,tictoc-dfebd0f6,2021-09-15T10:43:56.7417963Z,patricks-mbp-9414c9f6,0xd71673a1,1,TicToc18,9,
5,3,tictoc-dfebd0f6,2021-09-15T10:43:57.1781753Z,patricks-mbp-9414c9f6,0x8fcaac07,1,TicToc18,10,
5,3,tictoc-dfebd0f6,2021-09-15T10:43:57.2311681Z,patricks-mbp-9414c9f6,0x4bd13008,1,TicToc18,11,
5,3,tictoc-dfebd0f6,2021-09-15T10:43:57.2500303Z,patricks-mbp-9414c9f6,0x8d6e5b45,1,TicToc18,12,
5,3,tictoc-dfebd0f6,2021-09-15T10:43:57.3411108Z,patricks-mbp-9414c9f6,0x7b4aac96,1,TicToc18,13,
5,3,tictoc-dfebd0f6,2021-09-15T10:43:57.3628977Z,patricks-mbp-9414c9f6,0x5e3fb56a,1,TicToc18,14,
5,3,tictoc-dfebd0f6,2021-09-15T10:43:57.3825401Z,patricks-mbp-9414c9f6,0x49aa39e6,1,TicToc18,15,
5,3,tictoc-dfebd0f6,2021-09-15T10:44:01.6537791Z,patricks-mbp-9414c9f6,0x92492379,2,TicToc18,8,
5,3,tictoc-dfebd0f6,2021-09-15T10:44:01.898986Z,patricks-mbp-9414c9f6,0xd71673a1,2,TicToc18,9,
5,3,tictoc-dfebd0f6,2021-09-15T10:44:02.3022542Z,patricks-mbp-9414c9f6,0x8fcaac07,2,TicToc18,10,
5,3,tictoc-dfebd0f6,2021-09-15T10:44:02.4990671Z,patricks-mbp-9414c9f6,0x4bd13008,2,TicToc18,11,
5,3,tictoc-dfebd0f6,2021-09-15T10:44:02.5138321Z,patricks-mbp-9414c9f6,0x8d6e5b45,2,TicToc18,12,
5,3,tictoc-dfebd0f6,2021-09-15T10:44:02.5556766Z,patricks-mbp-9414c9f6,0x5e3fb56a,2,TicToc18,14,
5,3,tictoc-dfebd0f6,2021-09-15T10:44:02.563725Z,patricks-mbp-9414c9f6,0x7b4aac96,2,TicToc18,13,
5,3,tictoc-dfebd0f6,2021-09-15T10:44:02.6667743Z,patricks-mbp-9414c9f6,0x49aa39e6,2,TicToc18,15,
5,3,tictoc-dfebd0f6,2021-09-15T10:44:03.4900753Z,patricks-mbp-9414c9f6,0xf884a045,1,TicToc18,16,
5,3,tictoc-dfebd0f6,2021-09-15T10:44:03.667596Z,patricks-mbp-9414c9f6,0x5e824323,1,TicToc18,17,
5,3,tictoc-dfebd0f6,2021-09-15T10:44:04.0320397Z,patricks-mbp-9414c9f6,0x8ad28fe1,1,TicToc18,18,
5,3,tictoc-dfebd0f6,2021-09-15T10:44:04.2258065Z,patricks-mbp-9414c9f6,0x443a23b2,1,TicToc18,19,
5,3,tictoc-dfebd0f6,2021-09-15T10:44:04.3690943Z,patricks-mbp-9414c9f6,0x1f7c26a7,1,TicToc18,21,
5,3,tictoc-dfebd0f6,2021-09-15T10:44:04.383034Z,patricks-mbp-9414c9f6,0x710ff4,1,TicToc18,20,
5,3,tictoc-dfebd0f6,2021-09-15T10:44:04.4921778Z,patricks-mbp-9414c9f6,0xf480f0dd,1,TicToc18,22,
