scenarioId,trailId,simulationId,timeStamp,providerId,eventId,step,runConfig,runNumber,error
s2r,1,tictoc-ce380ea0,2021-09-17T16:18:22.285674+02:00,patricks-mbp-d2c48b7c,0x9393f000,1,TicToc18,0,
s2r,1,tictoc-ce380ea0,2021-09-17T16:18:22.285659+02:00,patricks-mbp-d2c48b7c,0xac754133,1,TicToc18,1,
s2r,1,tictoc-ce380ea0,2021-09-17T16:18:24.224199+02:00,patricks-mbp-d2c48b7c,0xac754133,2,TicToc18,1,
s2r,1,tictoc-ce380ea0,2021-09-17T16:18:24.233946+02:00,patricks-mbp-d2c48b7c,0x9393f000,2,TicToc18,0,
s2r,1,tictoc-ce380ea0,2021-09-17T16:18:24.416354+02:00,patricks-mbp-d2c48b7c,0x48b830c,1,TicToc18,3,
s2r,1,tictoc-ce380ea0,2021-09-17T16:18:24.416228+02:00,patricks-mbp-d2c48b7c,0x354f531b,1,TicToc18,2,
s2r,1,tictoc-ce380ea0,2021-09-17T16:18:26.331391+02:00,patricks-mbp-d2c48b7c,0x354f531b,2,TicToc18,2,
s2r,1,tictoc-ce380ea0,2021-09-17T16:18:26.344693+02:00,patricks-mbp-d2c48b7c,0x48b830c,2,TicToc18,3,
s2r,1,tictoc-ce380ea0,2021-09-17T16:18:26.515061+02:00,patricks-mbp-d2c48b7c,0xaee5c71f,1,TicToc18,5,
s2r,1,tictoc-ce380ea0,2021-09-17T16:18:26.511433+02:00,patricks-mbp-d2c48b7c,0xa3fb6eb5,1,TicToc18,4,
s2r,1,tictoc-ce380ea0,2021-09-17T16:18:28.439712+02:00,patricks-mbp-d2c48b7c,0xaee5c71f,2,TicToc18,5,
s2r,1,tictoc-ce380ea0,2021-09-17T16:18:28.449698+02:00,patricks-mbp-d2c48b7c,0xa3fb6eb5,2,TicToc18,4,
s2r,1,tictoc-ce380ea0,2021-09-17T16:18:28.621152+02:00,patricks-mbp-d2c48b7c,0x7fb160ec,1,TicToc18,6,
s2r,1,tictoc-ce380ea0,2021-09-17T16:18:28.629297+02:00,patricks-mbp-d2c48b7c,0xdf4c6506,1,TicToc18,7,
s2r,1,tictoc-ce380ea0,2021-09-17T16:18:30.607925+02:00,patricks-mbp-d2c48b7c,0x7fb160ec,2,TicToc18,6,
s2r,1,tictoc-ce380ea0,2021-09-17T16:18:30.622768+02:00,patricks-mbp-d2c48b7c,0xdf4c6506,2,TicToc18,7,
s2r,1,tictoc-ce380ea0,2021-09-17T16:18:30.804864+02:00,patricks-mbp-d2c48b7c,0x6a76e659,1,TicToc18,8,
s2r,1,tictoc-ce380ea0,2021-09-17T16:18:30.804734+02:00,patricks-mbp-d2c48b7c,0x3efd2170,1,TicToc18,9,
s2r,1,tictoc-ce380ea0,2021-09-17T16:18:32.771453+02:00,patricks-mbp-d2c48b7c,0x6a76e659,2,TicToc18,8,
s2r,1,tictoc-ce380ea0,2021-09-17T16:18:32.778556+02:00,patricks-mbp-d2c48b7c,0x3efd2170,2,TicToc18,9,
s2r,1,tictoc-ce380ea0,2021-09-17T16:18:32.97234+02:00,patricks-mbp-d2c48b7c,0x10f4cc88,1,TicToc18,11,
s2r,1,tictoc-ce380ea0,2021-09-17T16:18:32.972449+02:00,patricks-mbp-d2c48b7c,0x377e9a9a,1,TicToc18,10,
s2r,1,tictoc-ce380ea0,2021-09-17T16:18:34.96894+02:00,patricks-mbp-d2c48b7c,0x10f4cc88,2,TicToc18,11,
s2r,1,tictoc-ce380ea0,2021-09-17T16:18:35.139306+02:00,patricks-mbp-d2c48b7c,0xa3e35d6e,1,TicToc18,12,
s2r,1,tictoc-ce380ea0,2021-09-17T16:18:35.205967+02:00,patricks-mbp-d2c48b7c,0x377e9a9a,2,TicToc18,10,
s2r,1,tictoc-ce380ea0,2021-09-17T16:18:35.387103+02:00,patricks-mbp-d2c48b7c,0xb070e6f,1,TicToc18,13,
s2r,1,tictoc-ce380ea0,2021-09-17T16:18:37.065245+02:00,patricks-mbp-d2c48b7c,0xa3e35d6e,2,TicToc18,12,
