scenarioId,trailId,simulationId,timeStamp,providerId,eventId,step,runConfig,runNumber,error
4,4,tictoc-2f7e7e4f,2021-09-15T11:47:37.793919+02:00,patricks-mbp-02434787,0x5c8f4f33,1,TicToc18,5,
4,4,tictoc-2f7e7e4f,2021-09-15T11:47:37.795477+02:00,patricks-mbp-02434787,0x24a5cd79,1,TicToc18,6,
4,4,tictoc-2f7e7e4f,2021-09-15T11:47:37.797236+02:00,patricks-mbp-02434787,0x86689325,1,TicToc18,3,
4,4,tictoc-2f7e7e4f,2021-09-15T11:47:37.795959+02:00,patricks-mbp-02434787,0xc729de0c,1,TicToc18,2,
4,4,tictoc-2f7e7e4f,2021-09-15T11:47:37.796741+02:00,patricks-mbp-02434787,0x95b2ccf3,1,TicToc18,0,
4,4,tictoc-2f7e7e4f,2021-09-15T11:47:37.799923+02:00,patricks-mbp-02434787,0x53304cc3,1,TicToc18,7,
4,4,tictoc-2f7e7e4f,2021-09-15T11:47:37.799875+02:00,patricks-mbp-02434787,0xe357096f,1,TicToc18,4,
4,4,tictoc-2f7e7e4f,2021-09-15T11:47:37.799884+02:00,patricks-mbp-02434787,0x8fe06dfe,1,TicToc18,1,
4,4,tictoc-2f7e7e4f,2021-09-15T11:47:42.605945+02:00,patricks-mbp-02434787,0xe357096f,2,TicToc18,4,
4,4,tictoc-2f7e7e4f,2021-09-15T11:47:42.618126+02:00,patricks-mbp-02434787,0x86689325,2,TicToc18,3,
4,4,tictoc-2f7e7e4f,2021-09-15T11:47:42.620358+02:00,patricks-mbp-02434787,0x95b2ccf3,2,TicToc18,0,
4,4,tictoc-2f7e7e4f,2021-09-15T11:47:42.629102+02:00,patricks-mbp-02434787,0x53304cc3,2,TicToc18,7,
4,4,tictoc-2f7e7e4f,2021-09-15T11:47:42.627918+02:00,patricks-mbp-02434787,0xc729de0c,2,TicToc18,2,
4,4,tictoc-2f7e7e4f,2021-09-15T11:47:42.655514+02:00,patricks-mbp-02434787,0x24a5cd79,2,TicToc18,6,
4,4,tictoc-2f7e7e4f,2021-09-15T11:47:42.718858+02:00,patricks-mbp-02434787,0x5c8f4f33,2,TicToc18,5,
4,4,tictoc-2f7e7e4f,2021-09-15T11:47:42.722955+02:00,patricks-mbp-02434787,0x8fe06dfe,2,TicToc18,1,
4,4,tictoc-2f7e7e4f,2021-09-15T11:47:42.799043+02:00,patricks-mbp-02434787,0x6d8bf7e5,1,TicToc18,8,
4,4,tictoc-2f7e7e4f,2021-09-15T11:47:42.830253+02:00,patricks-mbp-02434787,0x8870fa0a,1,TicToc18,11,
4,4,tictoc-2f7e7e4f,2021-09-15T11:47:42.828634+02:00,patricks-mbp-02434787,0x3fd8070c,1,TicToc18,10,
4,4,tictoc-2f7e7e4f,2021-09-15T11:47:42.829895+02:00,patricks-mbp-02434787,0xebd23e15,1,TicToc18,9,
4,4,tictoc-2f7e7e4f,2021-09-15T11:47:42.919604+02:00,patricks-mbp-02434787,0xb7427e77,1,TicToc18,13,
4,4,tictoc-2f7e7e4f,2021-09-15T11:47:42.915991+02:00,patricks-mbp-02434787,0xcc1996a1,1,TicToc18,12,
4,4,tictoc-2f7e7e4f,2021-09-15T11:47:43.379793+02:00,patricks-mbp-02434787,0xf37c0573,1,TicToc18,14,
4,4,tictoc-2f7e7e4f,2021-09-15T11:47:43.435743+02:00,patricks-mbp-02434787,0x281111e9,1,TicToc18,15,
4,4,tictoc-2f7e7e4f,2021-09-15T11:47:47.460708+02:00,patricks-mbp-02434787,0xebd23e15,2,TicToc18,9,
4,4,tictoc-2f7e7e4f,2021-09-15T11:47:47.564748+02:00,patricks-mbp-02434787,0x6d8bf7e5,2,TicToc18,8,
4,4,tictoc-2f7e7e4f,2021-09-15T11:47:47.595883+02:00,patricks-mbp-02434787,0x8870fa0a,2,TicToc18,11,
4,4,tictoc-2f7e7e4f,2021-09-15T11:47:47.633346+02:00,patricks-mbp-02434787,0x3fd8070c,2,TicToc18,10,
4,4,tictoc-2f7e7e4f,2021-09-15T11:47:47.737653+02:00,patricks-mbp-02434787,0xcc1996a1,2,TicToc18,12,
4,4,tictoc-2f7e7e4f,2021-09-15T11:47:47.793015+02:00,patricks-mbp-02434787,0xb7427e77,2,TicToc18,13,
4,4,tictoc-2f7e7e4f,2021-09-15T11:47:47.955504+02:00,patricks-mbp-02434787,0x83a69cac,1,TicToc18,16,
4,4,tictoc-2f7e7e4f,2021-09-15T11:47:48.020954+02:00,patricks-mbp-02434787,0xf37c0573,2,TicToc18,14,
4,4,tictoc-2f7e7e4f,2021-09-15T11:47:48.061475+02:00,patricks-mbp-02434787,0x71d613d1,1,TicToc18,17,
4,4,tictoc-2f7e7e4f,2021-09-15T11:47:48.101664+02:00,patricks-mbp-02434787,0x281111e9,2,TicToc18,15,
4,4,tictoc-2f7e7e4f,2021-09-15T11:47:48.151038+02:00,patricks-mbp-02434787,0x4f401153,1,TicToc18,18,
4,4,tictoc-2f7e7e4f,2021-09-15T11:47:48.265492+02:00,patricks-mbp-02434787,0x99a51646,1,TicToc18,19,
4,4,tictoc-2f7e7e4f,2021-09-15T11:47:48.387903+02:00,patricks-mbp-02434787,0x4e3934e5,1,TicToc18,20,
4,4,tictoc-2f7e7e4f,2021-09-15T11:47:48.52127+02:00,patricks-mbp-02434787,0x8021687e,1,TicToc18,21,
4,4,tictoc-2f7e7e4f,2021-09-15T11:47:48.703223+02:00,patricks-mbp-02434787,0xd363d453,1,TicToc18,22,
4,4,tictoc-2f7e7e4f,2021-09-15T11:47:48.935085+02:00,patricks-mbp-02434787,0xcc25e950,1,TicToc18,23,
4,4,tictoc-2f7e7e4f,2021-09-15T11:47:52.668979+02:00,patricks-mbp-02434787,0x83a69cac,2,TicToc18,16,
4,4,tictoc-2f7e7e4f,2021-09-15T11:47:52.98327+02:00,patricks-mbp-02434787,0x71d613d1,2,TicToc18,17,
4,4,tictoc-2f7e7e4f,2021-09-15T11:47:53.049259+02:00,patricks-mbp-02434787,0x4f401153,2,TicToc18,18,
4,4,tictoc-2f7e7e4f,2021-09-15T11:47:53.104601+02:00,patricks-mbp-02434787,0x99a51646,2,TicToc18,19,
4,4,tictoc-2f7e7e4f,2021-09-15T11:47:53.250197+02:00,patricks-mbp-02434787,0x4e3934e5,2,TicToc18,20,
4,4,tictoc-2f7e7e4f,2021-09-15T11:47:53.370691+02:00,patricks-mbp-02434787,0x8021687e,2,TicToc18,21,
4,4,tictoc-2f7e7e4f,2021-09-15T11:47:53.389585+02:00,patricks-mbp-02434787,0xd363d453,2,TicToc18,22,
4,4,tictoc-2f7e7e4f,2021-09-15T11:47:53.422146+02:00,patricks-mbp-02434787,0x172dee9d,1,TicToc18,24,
4,4,tictoc-2f7e7e4f,2021-09-15T11:47:53.500089+02:00,patricks-mbp-02434787,0xa132fa3,1,TicToc18,25,
4,4,tictoc-2f7e7e4f,2021-09-15T11:47:53.574723+02:00,patricks-mbp-02434787,0xcc25e950,2,TicToc18,23,
4,4,tictoc-2f7e7e4f,2021-09-15T11:47:53.701987+02:00,patricks-mbp-02434787,0xb78f052a,1,TicToc18,26,
4,4,tictoc-2f7e7e4f,2021-09-15T11:47:53.928296+02:00,patricks-mbp-02434787,0xc7694b51,1,TicToc18,27,
4,4,tictoc-2f7e7e4f,2021-09-15T11:47:54.157409+02:00,patricks-mbp-02434787,0x62d145f3,1,TicToc18,28,
4,4,tictoc-2f7e7e4f,2021-09-15T11:47:54.405403+02:00,patricks-mbp-02434787,0x6e439a7a,1,TicToc18,29,
4,4,tictoc-2f7e7e4f,2021-09-15T11:47:54.70635+02:00,patricks-mbp-02434787,0x7334b24d,1,TicToc18,30,
4,4,tictoc-2f7e7e4f,2021-09-15T11:47:55.052516+02:00,patricks-mbp-02434787,0xd0a82a93,1,TicToc18,31,
4,4,tictoc-2f7e7e4f,2021-09-15T11:47:57.98956+02:00,patricks-mbp-02434787,0x172dee9d,2,TicToc18,24,
4,4,tictoc-2f7e7e4f,2021-09-15T11:47:58.190794+02:00,patricks-mbp-02434787,0xa132fa3,2,TicToc18,25,
4,4,tictoc-2f7e7e4f,2021-09-15T11:47:58.324067+02:00,patricks-mbp-02434787,0xb78f052a,2,TicToc18,26,
4,4,tictoc-2f7e7e4f,2021-09-15T11:47:58.628405+02:00,patricks-mbp-02434787,0xc7694b51,2,TicToc18,27,
4,4,tictoc-2f7e7e4f,2021-09-15T11:47:58.816418+02:00,patricks-mbp-02434787,0xbe6237f2,1,TicToc18,32,
4,4,tictoc-2f7e7e4f,2021-09-15T11:47:58.883456+02:00,patricks-mbp-02434787,0x62d145f3,2,TicToc18,28,
4,4,tictoc-2f7e7e4f,2021-09-15T11:47:59.059984+02:00,patricks-mbp-02434787,0x6e439a7a,2,TicToc18,29,
4,4,tictoc-2f7e7e4f,2021-09-15T11:47:59.111576+02:00,patricks-mbp-02434787,0x7334b24d,2,TicToc18,30,
4,4,tictoc-2f7e7e4f,2021-09-15T11:47:59.294133+02:00,patricks-mbp-02434787,0xd0a82a93,2,TicToc18,31,
4,4,tictoc-2f7e7e4f,2021-09-15T11:47:59.411256+02:00,patricks-mbp-02434787,0x5508e0c9,1,TicToc18,33,
4,4,tictoc-2f7e7e4f,2021-09-15T11:47:59.730786+02:00,patricks-mbp-02434787,0xb1840bb5,1,TicToc18,34,
4,4,tictoc-2f7e7e4f,2021-09-15T11:48:00.042741+02:00,patricks-mbp-02434787,0x2177f7e2,1,TicToc18,35,
4,4,tictoc-2f7e7e4f,2021-09-15T11:48:00.38141+02:00,patricks-mbp-02434787,0x32098bb2,1,TicToc18,36,
4,4,tictoc-2f7e7e4f,2021-09-15T11:48:00.76202+02:00,patricks-mbp-02434787,0xd9139082,1,TicToc18,38,
4,4,tictoc-2f7e7e4f,2021-09-15T11:48:00.767648+02:00,patricks-mbp-02434787,0x51ad17d2,1,TicToc18,37,
4,4,tictoc-2f7e7e4f,2021-09-15T11:48:01.138753+02:00,patricks-mbp-02434787,0x67228cab,1,TicToc18,39,
4,4,tictoc-2f7e7e4f,2021-09-15T11:48:02.164677+02:00,patricks-mbp-02434787,0xbe6237f2,2,TicToc18,32,
4,4,tictoc-2f7e7e4f,2021-09-15T11:48:02.86216+02:00,patricks-mbp-02434787,0x717d4ccd,1,TicToc18,40,
4,4,tictoc-2f7e7e4f,2021-09-15T11:48:03.347074+02:00,patricks-mbp-02434787,0x5508e0c9,2,TicToc18,33,
4,4,tictoc-2f7e7e4f,2021-09-15T11:48:03.868912+02:00,patricks-mbp-02434787,0xb1840bb5,2,TicToc18,34,
4,4,tictoc-2f7e7e4f,2021-09-15T11:48:04.086788+02:00,patricks-mbp-02434787,0x8fe64812,1,TicToc18,41,
4,4,tictoc-2f7e7e4f,2021-09-15T11:48:04.310745+02:00,patricks-mbp-02434787,0x2177f7e2,2,TicToc18,35,
