scenarioId,trailId,simulationId,timeStamp,deviceId,action,meta,eventId,step,error
s4p,0,tictoc-423e4d03,2021-09-17T12:11:03.941621245+02:00,consumer,Compress,source,0x2864ce2c,1,
s4p,0,tictoc-423e4d03,2021-09-17T12:11:04.018823089+02:00,consumer,Compress,source,0x2864ce2c,2,
s4p,0,tictoc-423e4d03,2021-09-17T12:11:05.172708+02:00,patricks-mbp-2201c4f1,Compile,darwin_amd64,0xc0c79ac0,1,
s4p,0,tictoc-423e4d03,2021-09-17T12:11:12.165723+02:00,patricks-mbp-2201c4f1,Compile,darwin_amd64,0xc0c79ac0,2,
s4p,0,tictoc-423e4d03,2021-09-17T12:11:12.191929+02:00,patricks-mbp-2201c4f1,Compress,binary/darwin_amd64.tgz,0x1a38f44b,1,
s4p,0,tictoc-423e4d03,2021-09-17T12:11:12.28516+02:00,patricks-mbp-2201c4f1,Compress,binary/darwin_amd64.tgz,0x1a38f44b,2,
s4p,0,tictoc-423e4d03,2021-09-17T12:11:16.005638+02:00,patricks-mbp-2201c4f1,Compress,results/TicToc18_2.tgz,0x6f13b291,1,
s4p,0,tictoc-423e4d03,2021-09-17T12:11:16.005663+02:00,patricks-mbp-2201c4f1,Compress,results/TicToc18_5.tgz,0xc30add4c,1,
s4p,0,tictoc-423e4d03,2021-09-17T12:11:16.020386+02:00,patricks-mbp-2201c4f1,Compress,results/TicToc18_0.tgz,0xa76f15a3,1,
s4p,0,tictoc-423e4d03,2021-09-17T12:11:16.06399+02:00,patricks-mbp-2201c4f1,Compress,results/TicToc18_5.tgz,0xc30add4c,2,
s4p,0,tictoc-423e4d03,2021-09-17T12:11:16.064275+02:00,patricks-mbp-2201c4f1,Compress,results/TicToc18_2.tgz,0x6f13b291,2,
s4p,0,tictoc-423e4d03,2021-09-17T12:11:16.065114+02:00,patricks-mbp-2201c4f1,Compress,results/TicToc18_0.tgz,0xa76f15a3,2,
s4p,0,tictoc-423e4d03,2021-09-17T12:11:16.074136+02:00,patricks-mbp-2201c4f1,Compress,results/TicToc18_3.tgz,0xb7fb24d1,1,
s4p,0,tictoc-423e4d03,2021-09-17T12:11:16.118949+02:00,patricks-mbp-2201c4f1,Compress,results/TicToc18_3.tgz,0xb7fb24d1,2,
s4p,0,tictoc-423e4d03,2021-09-17T12:11:16.191215+02:00,patricks-mbp-2201c4f1,Compress,results/TicToc18_4.tgz,0x93dea8db,1,
s4p,0,tictoc-423e4d03,2021-09-17T12:11:16.191059+02:00,patricks-mbp-2201c4f1,Compress,results/TicToc18_1.tgz,0x3c5fe313,1,
s4p,0,tictoc-423e4d03,2021-09-17T12:11:16.211096276+02:00,consumer,Extract,results/TicToc18_2.tgz,0xdeed2624,1,
s4p,0,tictoc-423e4d03,2021-09-17T12:11:16.232108641+02:00,consumer,Extract,results/TicToc18_2.tgz,0xdeed2624,2,
s4p,0,tictoc-423e4d03,2021-09-17T12:11:16.237476+02:00,patricks-mbp-2201c4f1,Compress,results/TicToc18_4.tgz,0x93dea8db,2,
s4p,0,tictoc-423e4d03,2021-09-17T12:11:16.238231+02:00,patricks-mbp-2201c4f1,Compress,results/TicToc18_1.tgz,0x3c5fe313,2,
s4p,0,tictoc-423e4d03,2021-09-17T12:11:16.361298047+02:00,consumer,Extract,results/TicToc18_0.tgz,0x664d3710,1,
s4p,0,tictoc-423e4d03,2021-09-17T12:11:16.385115343+02:00,consumer,Extract,results/TicToc18_0.tgz,0x664d3710,2,
s4p,0,tictoc-423e4d03,2021-09-17T12:11:16.512924004+02:00,consumer,Extract,results/TicToc18_5.tgz,0x5080fc96,1,
s4p,0,tictoc-423e4d03,2021-09-17T12:11:16.536885151+02:00,consumer,Extract,results/TicToc18_5.tgz,0x5080fc96,2,
s4p,0,tictoc-423e4d03,2021-09-17T12:11:16.66945326+02:00,consumer,Extract,results/TicToc18_3.tgz,0x59a75c,1,
