scenarioId,trailId,simulationId,timeStamp,providerId,connect,numCPUs,arch,os
5,4,tictoc-0a451fd2,2021-09-15T12:46:02.953517229+02:00,patricks-mbp-9414c9f6,Relay,8,amd64,linux
