scenarioId,trailId,simulationId,timeStamp,deviceId,action,meta,eventId,step,error
s1p,0,tictoc-c4eb6200,2021-09-17T11:52:15.630375748+02:00,consumer,Compress,source,0x7dbdafd0,1,
s1p,0,tictoc-c4eb6200,2021-09-17T11:52:15.710196224+02:00,consumer,Compress,source,0x7dbdafd0,2,
s1p,0,tictoc-c4eb6200,2021-09-17T11:52:17.154177+02:00,patricks-mbp-89fa3d43,Compile,darwin_amd64,0x28872e5,1,
s1p,0,tictoc-c4eb6200,2021-09-17T11:52:24.607059+02:00,patricks-mbp-89fa3d43,Compile,darwin_amd64,0x28872e5,2,
s1p,0,tictoc-c4eb6200,2021-09-17T11:52:24.629565+02:00,patricks-mbp-89fa3d43,Compress,binary/darwin_amd64.tgz,0x9359d925,1,
s1p,0,tictoc-c4eb6200,2021-09-17T11:52:24.714606+02:00,patricks-mbp-89fa3d43,Compress,binary/darwin_amd64.tgz,0x9359d925,2,
s1p,0,tictoc-c4eb6200,2021-09-17T11:52:27.304076+02:00,patricks-mbp-89fa3d43,Compress,results/TicToc18_0.tgz,0xceaa1da2,1,
s1p,0,tictoc-c4eb6200,2021-09-17T11:52:27.353018+02:00,patricks-mbp-89fa3d43,Compress,results/TicToc18_0.tgz,0xceaa1da2,2,
s1p,0,tictoc-c4eb6200,2021-09-17T11:52:27.520464825+02:00,consumer,Extract,results/TicToc18_0.tgz,0x8cc3e239,1,
s1p,0,tictoc-c4eb6200,2021-09-17T11:52:27.546856965+02:00,consumer,Extract,results/TicToc18_0.tgz,0x8cc3e239,2,
s1p,0,tictoc-c4eb6200,2021-09-17T11:52:29.31878+02:00,patricks-mbp-89fa3d43,Compress,results/TicToc18_1.tgz,0xd68dd42,1,
s1p,0,tictoc-c4eb6200,2021-09-17T11:52:29.369161+02:00,patricks-mbp-89fa3d43,Compress,results/TicToc18_1.tgz,0xd68dd42,2,
s1p,0,tictoc-c4eb6200,2021-09-17T11:52:29.541586534+02:00,consumer,Extract,results/TicToc18_1.tgz,0x298327ec,1,
s1p,0,tictoc-c4eb6200,2021-09-17T11:52:29.56950876+02:00,consumer,Extract,results/TicToc18_1.tgz,0x298327ec,2,
s1p,0,tictoc-c4eb6200,2021-09-17T11:52:31.322843+02:00,patricks-mbp-89fa3d43,Compress,results/TicToc18_2.tgz,0x50df62c1,1,
s1p,0,tictoc-c4eb6200,2021-09-17T11:52:31.373382+02:00,patricks-mbp-89fa3d43,Compress,results/TicToc18_2.tgz,0x50df62c1,2,
s1p,0,tictoc-c4eb6200,2021-09-17T11:52:31.538401965+02:00,consumer,Extract,results/TicToc18_2.tgz,0xa9e2a271,1,
s1p,0,tictoc-c4eb6200,2021-09-17T11:52:31.561771232+02:00,consumer,Extract,results/TicToc18_2.tgz,0xa9e2a271,2,
s1p,0,tictoc-c4eb6200,2021-09-17T11:52:33.332092+02:00,patricks-mbp-89fa3d43,Compress,results/TicToc18_3.tgz,0xca899381,1,
s1p,0,tictoc-c4eb6200,2021-09-17T11:52:33.38596+02:00,patricks-mbp-89fa3d43,Compress,results/TicToc18_3.tgz,0xca899381,2,
s1p,0,tictoc-c4eb6200,2021-09-17T11:52:33.546458661+02:00,consumer,Extract,results/TicToc18_3.tgz,0x286c7d84,1,
s1p,0,tictoc-c4eb6200,2021-09-17T11:52:33.569278412+02:00,consumer,Extract,results/TicToc18_3.tgz,0x286c7d84,2,
s1p,0,tictoc-c4eb6200,2021-09-17T11:52:35.506635+02:00,patricks-mbp-89fa3d43,Compress,results/TicToc18_4.tgz,0x898669a8,1,
s1p,0,tictoc-c4eb6200,2021-09-17T11:52:35.555392+02:00,patricks-mbp-89fa3d43,Compress,results/TicToc18_4.tgz,0x898669a8,2,
s1p,0,tictoc-c4eb6200,2021-09-17T11:52:35.725524369+02:00,consumer,Extract,results/TicToc18_4.tgz,0x100e1c57,1,
s1p,0,tictoc-c4eb6200,2021-09-17T11:52:35.747715784+02:00,consumer,Extract,results/TicToc18_4.tgz,0x100e1c57,2,
