scenarioId,trailId,simulationId,timeStamp,providerId,eventId,step,runConfig,runNumber,error
s3r,2,tictoc-113cf093,2021-09-17T16:24:05.153844+02:00,patricks-mbp-01601503,0x46baa67b,1,TicToc18,3,
s3r,2,tictoc-113cf093,2021-09-17T16:24:05.158372+02:00,patricks-mbp-01601503,0x7c66ed17,1,TicToc18,2,
s3r,2,tictoc-113cf093,2021-09-17T16:24:05.154185+02:00,patricks-mbp-01601503,0x9469dd84,1,TicToc18,1,
s3r,2,tictoc-113cf093,2021-09-17T16:24:05.157628+02:00,patricks-mbp-01601503,0x9c5a2f5a,1,TicToc18,0,
s3r,2,tictoc-113cf093,2021-09-17T16:24:07.403511+02:00,patricks-mbp-01601503,0x46baa67b,2,TicToc18,3,
s3r,2,tictoc-113cf093,2021-09-17T16:24:07.419309+02:00,patricks-mbp-01601503,0x9c5a2f5a,2,TicToc18,0,
s3r,2,tictoc-113cf093,2021-09-17T16:24:07.435663+02:00,patricks-mbp-01601503,0x9469dd84,2,TicToc18,1,
s3r,2,tictoc-113cf093,2021-09-17T16:24:07.437782+02:00,patricks-mbp-01601503,0x7c66ed17,2,TicToc18,2,
s3r,2,tictoc-113cf093,2021-09-17T16:24:07.619375+02:00,patricks-mbp-01601503,0x5ad3cd3a,1,TicToc18,4,
s3r,2,tictoc-113cf093,2021-09-17T16:24:07.631083+02:00,patricks-mbp-01601503,0xf4f4cc63,1,TicToc18,5,
s3r,2,tictoc-113cf093,2021-09-17T16:24:07.640498+02:00,patricks-mbp-01601503,0x9129af8b,1,TicToc18,6,
s3r,2,tictoc-113cf093,2021-09-17T16:24:07.67766+02:00,patricks-mbp-01601503,0xeb562d26,1,TicToc18,7,
s3r,2,tictoc-113cf093,2021-09-17T16:24:10.320904+02:00,patricks-mbp-01601503,0x5ad3cd3a,2,TicToc18,4,
s3r,2,tictoc-113cf093,2021-09-17T16:24:10.332753+02:00,patricks-mbp-01601503,0x9129af8b,2,TicToc18,6,
s3r,2,tictoc-113cf093,2021-09-17T16:24:10.351706+02:00,patricks-mbp-01601503,0xf4f4cc63,2,TicToc18,5,
s3r,2,tictoc-113cf093,2021-09-17T16:24:10.412789+02:00,patricks-mbp-01601503,0xeb562d26,2,TicToc18,7,
s3r,2,tictoc-113cf093,2021-09-17T16:24:10.512154+02:00,patricks-mbp-01601503,0x34dfffbb,1,TicToc18,8,
s3r,2,tictoc-113cf093,2021-09-17T16:24:10.546688+02:00,patricks-mbp-01601503,0xd8306e33,1,TicToc18,9,
s3r,2,tictoc-113cf093,2021-09-17T16:24:10.552792+02:00,patricks-mbp-01601503,0xb77fb030,1,TicToc18,10,
s3r,2,tictoc-113cf093,2021-09-17T16:24:10.61652+02:00,patricks-mbp-01601503,0x89624612,1,TicToc18,11,
s3r,2,tictoc-113cf093,2021-09-17T16:24:13.161052+02:00,patricks-mbp-01601503,0xd8306e33,2,TicToc18,9,
s3r,2,tictoc-113cf093,2021-09-17T16:24:13.185636+02:00,patricks-mbp-01601503,0x34dfffbb,2,TicToc18,8,
s3r,2,tictoc-113cf093,2021-09-17T16:24:13.205436+02:00,patricks-mbp-01601503,0xb77fb030,2,TicToc18,10,
s3r,2,tictoc-113cf093,2021-09-17T16:24:13.261206+02:00,patricks-mbp-01601503,0x89624612,2,TicToc18,11,
s3r,2,tictoc-113cf093,2021-09-17T16:24:13.368448+02:00,patricks-mbp-01601503,0xa36f7b34,1,TicToc18,12,
s3r,2,tictoc-113cf093,2021-09-17T16:24:13.368464+02:00,patricks-mbp-01601503,0xec62804,1,TicToc18,13,
s3r,2,tictoc-113cf093,2021-09-17T16:24:13.404034+02:00,patricks-mbp-01601503,0xf4e6d078,1,TicToc18,14,
s3r,2,tictoc-113cf093,2021-09-17T16:24:13.478418+02:00,patricks-mbp-01601503,0x964b1dc0,1,TicToc18,15,
