scenarioId,trailId,simulationId,timeStamp,providerId,connect,numCPUs,arch,os
3,2,tictoc-3c85df6b,2021-09-15T12:25:03.386992683+02:00,patricks-mbp-9414c9f6,P2P,8,amd64,linux
