scenarioId,trailId,simulationId,timeStamp,providerId,connect,numCPUs,arch,os
s4p,2,tictoc-563b4e90,2021-09-17T12:12:49.895984136+02:00,patricks-mbp-2201c4f1,P2P,8,amd64,darwin
