scenarioId,trailId,simulationId,timeStamp,deviceId,action,meta,eventId,step,error
s4r,1,tictoc-2e1ee0fe,2021-09-17T16:26:20.619928595+02:00,consumer,Compress,source,0x17024c1f,1,
s4r,1,tictoc-2e1ee0fe,2021-09-17T16:26:20.69919752+02:00,consumer,Compress,source,0x17024c1f,2,
s4r,1,tictoc-2e1ee0fe,2021-09-17T16:26:21.990199+02:00,patricks-mbp-e88c9cf4,Compile,darwin_amd64,0x4aff69e7,1,
s4r,1,tictoc-2e1ee0fe,2021-09-17T16:26:29.230064+02:00,patricks-mbp-e88c9cf4,Compile,darwin_amd64,0x4aff69e7,2,
s4r,1,tictoc-2e1ee0fe,2021-09-17T16:26:29.254316+02:00,patricks-mbp-e88c9cf4,Compress,binary/darwin_amd64.tgz,0x1a6a3157,1,
s4r,1,tictoc-2e1ee0fe,2021-09-17T16:26:29.350133+02:00,patricks-mbp-e88c9cf4,Compress,binary/darwin_amd64.tgz,0x1a6a3157,2,
s4r,1,tictoc-2e1ee0fe,2021-09-17T16:26:33.376061+02:00,patricks-mbp-e88c9cf4,Compress,results/TicToc18_4.tgz,0xaaf477e1,1,
s4r,1,tictoc-2e1ee0fe,2021-09-17T16:26:33.417797+02:00,patricks-mbp-e88c9cf4,Compress,results/TicToc18_2.tgz,0x96141b4b,1,
s4r,1,tictoc-2e1ee0fe,2021-09-17T16:26:33.426843+02:00,patricks-mbp-e88c9cf4,Compress,results/TicToc18_3.tgz,0xf59e7774,1,
s4r,1,tictoc-2e1ee0fe,2021-09-17T16:26:33.432956+02:00,patricks-mbp-e88c9cf4,Compress,results/TicToc18_4.tgz,0xaaf477e1,2,
s4r,1,tictoc-2e1ee0fe,2021-09-17T16:26:33.447489+02:00,patricks-mbp-e88c9cf4,Compress,results/TicToc18_1.tgz,0x5066bd8c,1,
s4r,1,tictoc-2e1ee0fe,2021-09-17T16:26:33.461694+02:00,patricks-mbp-e88c9cf4,Compress,results/TicToc18_0.tgz,0xabb839f5,1,
s4r,1,tictoc-2e1ee0fe,2021-09-17T16:26:33.469854+02:00,patricks-mbp-e88c9cf4,Compress,results/TicToc18_2.tgz,0x96141b4b,2,
s4r,1,tictoc-2e1ee0fe,2021-09-17T16:26:33.474664+02:00,patricks-mbp-e88c9cf4,Compress,results/TicToc18_3.tgz,0xf59e7774,2,
s4r,1,tictoc-2e1ee0fe,2021-09-17T16:26:33.500232+02:00,patricks-mbp-e88c9cf4,Compress,results/TicToc18_0.tgz,0xabb839f5,2,
s4r,1,tictoc-2e1ee0fe,2021-09-17T16:26:33.496525+02:00,patricks-mbp-e88c9cf4,Compress,results/TicToc18_1.tgz,0x5066bd8c,2,
