scenarioId,trailId,simulationId,timeStamp,providerId,eventId,step,runConfig,runNumber,error
s2r,0,tictoc-a3daa2a9,2021-09-17T16:16:49.935589+02:00,patricks-mbp-d2c48b7c,0xefac51cd,1,TicToc18,0,
s2r,0,tictoc-a3daa2a9,2021-09-17T16:16:49.935866+02:00,patricks-mbp-d2c48b7c,0xac8159ad,1,TicToc18,1,
s2r,0,tictoc-a3daa2a9,2021-09-17T16:16:51.877517+02:00,patricks-mbp-d2c48b7c,0xefac51cd,2,TicToc18,0,
s2r,0,tictoc-a3daa2a9,2021-09-17T16:16:51.883087+02:00,patricks-mbp-d2c48b7c,0xac8159ad,2,TicToc18,1,
s2r,0,tictoc-a3daa2a9,2021-09-17T16:16:52.07194+02:00,patricks-mbp-d2c48b7c,0xb4ee94ab,1,TicToc18,3,
s2r,0,tictoc-a3daa2a9,2021-09-17T16:16:52.07307+02:00,patricks-mbp-d2c48b7c,0x751b235,1,TicToc18,2,
s2r,0,tictoc-a3daa2a9,2021-09-17T16:16:54.007741+02:00,patricks-mbp-d2c48b7c,0x751b235,2,TicToc18,2,
s2r,0,tictoc-a3daa2a9,2021-09-17T16:16:54.013147+02:00,patricks-mbp-d2c48b7c,0xb4ee94ab,2,TicToc18,3,
s2r,0,tictoc-a3daa2a9,2021-09-17T16:16:54.181823+02:00,patricks-mbp-d2c48b7c,0xd954184e,1,TicToc18,5,
s2r,0,tictoc-a3daa2a9,2021-09-17T16:16:54.174087+02:00,patricks-mbp-d2c48b7c,0x8f85269f,1,TicToc18,4,
s2r,0,tictoc-a3daa2a9,2021-09-17T16:16:56.120791+02:00,patricks-mbp-d2c48b7c,0xd954184e,2,TicToc18,5,
s2r,0,tictoc-a3daa2a9,2021-09-17T16:16:56.132977+02:00,patricks-mbp-d2c48b7c,0x8f85269f,2,TicToc18,4,
s2r,0,tictoc-a3daa2a9,2021-09-17T16:16:56.311441+02:00,patricks-mbp-d2c48b7c,0xc8ba3207,1,TicToc18,6,
s2r,0,tictoc-a3daa2a9,2021-09-17T16:16:56.311015+02:00,patricks-mbp-d2c48b7c,0x2ea9b0c8,1,TicToc18,7,
s2r,0,tictoc-a3daa2a9,2021-09-17T16:16:58.239721+02:00,patricks-mbp-d2c48b7c,0xc8ba3207,2,TicToc18,6,
s2r,0,tictoc-a3daa2a9,2021-09-17T16:16:58.248337+02:00,patricks-mbp-d2c48b7c,0x2ea9b0c8,2,TicToc18,7,
s2r,0,tictoc-a3daa2a9,2021-09-17T16:16:58.456189+02:00,patricks-mbp-d2c48b7c,0x3fefc2a0,1,TicToc18,9,
s2r,0,tictoc-a3daa2a9,2021-09-17T16:16:58.456653+02:00,patricks-mbp-d2c48b7c,0x7c708bb1,1,TicToc18,8,
s2r,0,tictoc-a3daa2a9,2021-09-17T16:17:00.467017+02:00,patricks-mbp-d2c48b7c,0x3fefc2a0,2,TicToc18,9,
s2r,0,tictoc-a3daa2a9,2021-09-17T16:17:00.501745+02:00,patricks-mbp-d2c48b7c,0x7c708bb1,2,TicToc18,8,
s2r,0,tictoc-a3daa2a9,2021-09-17T16:17:00.654495+02:00,patricks-mbp-d2c48b7c,0x2bcbe989,1,TicToc18,10,
s2r,0,tictoc-a3daa2a9,2021-09-17T16:17:00.685029+02:00,patricks-mbp-d2c48b7c,0xde8e4383,1,TicToc18,11,
s2r,0,tictoc-a3daa2a9,2021-09-17T16:17:02.599513+02:00,patricks-mbp-d2c48b7c,0xde8e4383,2,TicToc18,11,
s2r,0,tictoc-a3daa2a9,2021-09-17T16:17:02.603689+02:00,patricks-mbp-d2c48b7c,0x2bcbe989,2,TicToc18,10,
s2r,0,tictoc-a3daa2a9,2021-09-17T16:17:02.799532+02:00,patricks-mbp-d2c48b7c,0x18e6a0d4,1,TicToc18,13,
s2r,0,tictoc-a3daa2a9,2021-09-17T16:17:02.795041+02:00,patricks-mbp-d2c48b7c,0x7409d7ad,1,TicToc18,12,
s2r,0,tictoc-a3daa2a9,2021-09-17T16:17:04.781239+02:00,patricks-mbp-d2c48b7c,0x18e6a0d4,2,TicToc18,13,
s2r,0,tictoc-a3daa2a9,2021-09-17T16:17:04.845216+02:00,patricks-mbp-d2c48b7c,0x7409d7ad,2,TicToc18,12,
s2r,0,tictoc-a3daa2a9,2021-09-17T16:17:04.948822+02:00,patricks-mbp-d2c48b7c,0x49603102,1,TicToc18,14,
s2r,0,tictoc-a3daa2a9,2021-09-17T16:17:05.029135+02:00,patricks-mbp-d2c48b7c,0xc93a5ee5,1,TicToc18,15,
s2r,0,tictoc-a3daa2a9,2021-09-17T16:17:06.875465+02:00,patricks-mbp-d2c48b7c,0x49603102,2,TicToc18,14,
s2r,0,tictoc-a3daa2a9,2021-09-17T16:17:06.948253+02:00,patricks-mbp-d2c48b7c,0xc93a5ee5,2,TicToc18,15,
s2r,0,tictoc-a3daa2a9,2021-09-17T16:17:07.042471+02:00,patricks-mbp-d2c48b7c,0xc7ea6441,1,TicToc18,16,
s2r,0,tictoc-a3daa2a9,2021-09-17T16:17:07.181597+02:00,patricks-mbp-d2c48b7c,0x78eed867,1,TicToc18,17,
s2r,0,tictoc-a3daa2a9,2021-09-17T16:17:08.985313+02:00,patricks-mbp-d2c48b7c,0xc7ea6441,2,TicToc18,16,
s2r,0,tictoc-a3daa2a9,2021-09-17T16:17:09.117185+02:00,patricks-mbp-d2c48b7c,0x78eed867,2,TicToc18,17,
s2r,0,tictoc-a3daa2a9,2021-09-17T16:17:09.165145+02:00,patricks-mbp-d2c48b7c,0x8d10bfb6,1,TicToc18,18,
s2r,0,tictoc-a3daa2a9,2021-09-17T16:17:09.282802+02:00,patricks-mbp-d2c48b7c,0x828ff6d8,1,TicToc18,19,
s2r,0,tictoc-a3daa2a9,2021-09-17T16:17:11.183954+02:00,patricks-mbp-d2c48b7c,0x828ff6d8,2,TicToc18,19,
s2r,0,tictoc-a3daa2a9,2021-09-17T16:17:11.201491+02:00,patricks-mbp-d2c48b7c,0x8d10bfb6,2,TicToc18,18,
s2r,0,tictoc-a3daa2a9,2021-09-17T16:17:11.36664+02:00,patricks-mbp-d2c48b7c,0xdb58db04,1,TicToc18,21,
s2r,0,tictoc-a3daa2a9,2021-09-17T16:17:11.36667+02:00,patricks-mbp-d2c48b7c,0xbdff8785,1,TicToc18,20,
