scenarioId,trailId,simulationId,timeStamp,providerId,eventId,step,runConfig,runNumber,error
s1p,2,tictoc-bd5c4405,2021-09-17T11:58:05.737635+02:00,patricks-mbp-89fa3d43,0x43f66350,1,TicToc18,0,
s1p,2,tictoc-bd5c4405,2021-09-17T11:58:07.680948+02:00,patricks-mbp-89fa3d43,0x43f66350,2,TicToc18,0,
s1p,2,tictoc-bd5c4405,2021-09-17T11:58:07.845496+02:00,patricks-mbp-89fa3d43,0x1839e9e3,1,TicToc18,1,
s1p,2,tictoc-bd5c4405,2021-09-17T11:58:09.696834+02:00,patricks-mbp-89fa3d43,0x1839e9e3,2,TicToc18,1,
s1p,2,tictoc-bd5c4405,2021-09-17T11:58:09.864311+02:00,patricks-mbp-89fa3d43,0x5ce674e6,1,TicToc18,2,
s1p,2,tictoc-bd5c4405,2021-09-17T11:58:11.70642+02:00,patricks-mbp-89fa3d43,0x5ce674e6,2,TicToc18,2,
s1p,2,tictoc-bd5c4405,2021-09-17T11:58:11.864303+02:00,patricks-mbp-89fa3d43,0xa2e5479c,1,TicToc18,3,
s1p,2,tictoc-bd5c4405,2021-09-17T11:58:13.763192+02:00,patricks-mbp-89fa3d43,0xa2e5479c,2,TicToc18,3,
s1p,2,tictoc-bd5c4405,2021-09-17T11:58:13.93719+02:00,patricks-mbp-89fa3d43,0x1ae23244,1,TicToc18,4,
s1p,2,tictoc-bd5c4405,2021-09-17T11:58:15.855852+02:00,patricks-mbp-89fa3d43,0x1ae23244,2,TicToc18,4,
s1p,2,tictoc-bd5c4405,2021-09-17T11:58:16.020667+02:00,patricks-mbp-89fa3d43,0x12e3aee5,1,TicToc18,5,
s1p,2,tictoc-bd5c4405,2021-09-17T11:58:17.879162+02:00,patricks-mbp-89fa3d43,0x12e3aee5,2,TicToc18,5,
s1p,2,tictoc-bd5c4405,2021-09-17T11:58:18.041059+02:00,patricks-mbp-89fa3d43,0xcee9e611,1,TicToc18,6,
s1p,2,tictoc-bd5c4405,2021-09-17T11:58:19.888284+02:00,patricks-mbp-89fa3d43,0xcee9e611,2,TicToc18,6,
s1p,2,tictoc-bd5c4405,2021-09-17T11:58:20.054901+02:00,patricks-mbp-89fa3d43,0x23ab9668,1,TicToc18,7,
s1p,2,tictoc-bd5c4405,2021-09-17T11:58:21.89063+02:00,patricks-mbp-89fa3d43,0x23ab9668,2,TicToc18,7,
s1p,2,tictoc-bd5c4405,2021-09-17T11:58:22.053649+02:00,patricks-mbp-89fa3d43,0xe8f73ae6,1,TicToc18,8,
s1p,2,tictoc-bd5c4405,2021-09-17T11:58:23.999281+02:00,patricks-mbp-89fa3d43,0xe8f73ae6,2,TicToc18,8,
s1p,2,tictoc-bd5c4405,2021-09-17T11:58:24.169016+02:00,patricks-mbp-89fa3d43,0x8db5480d,1,TicToc18,9,
s1p,2,tictoc-bd5c4405,2021-09-17T11:58:26.115717+02:00,patricks-mbp-89fa3d43,0x8db5480d,2,TicToc18,9,
s1p,2,tictoc-bd5c4405,2021-09-17T11:58:26.280284+02:00,patricks-mbp-89fa3d43,0x17c45e1b,1,TicToc18,10,
s1p,2,tictoc-bd5c4405,2021-09-17T11:58:28.203877+02:00,patricks-mbp-89fa3d43,0x17c45e1b,2,TicToc18,10,
s1p,2,tictoc-bd5c4405,2021-09-17T11:58:28.361837+02:00,patricks-mbp-89fa3d43,0x9eebebeb,1,TicToc18,11,
s1p,2,tictoc-bd5c4405,2021-09-17T11:58:30.286431+02:00,patricks-mbp-89fa3d43,0x9eebebeb,2,TicToc18,11,
s1p,2,tictoc-bd5c4405,2021-09-17T11:58:30.449681+02:00,patricks-mbp-89fa3d43,0x5e987aa3,1,TicToc18,12,
s1p,2,tictoc-bd5c4405,2021-09-17T11:58:32.296283+02:00,patricks-mbp-89fa3d43,0x5e987aa3,2,TicToc18,12,
s1p,2,tictoc-bd5c4405,2021-09-17T11:58:32.456401+02:00,patricks-mbp-89fa3d43,0x61864e73,1,TicToc18,13,
s1p,2,tictoc-bd5c4405,2021-09-17T11:58:34.385975+02:00,patricks-mbp-89fa3d43,0x61864e73,2,TicToc18,13,
s1p,2,tictoc-bd5c4405,2021-09-17T11:58:34.548743+02:00,patricks-mbp-89fa3d43,0xa8120a2e,1,TicToc18,14,
s1p,2,tictoc-bd5c4405,2021-09-17T11:58:36.460695+02:00,patricks-mbp-89fa3d43,0xa8120a2e,2,TicToc18,14,
s1p,2,tictoc-bd5c4405,2021-09-17T11:58:36.619204+02:00,patricks-mbp-89fa3d43,0x7777abce,1,TicToc18,15,
s1p,2,tictoc-bd5c4405,2021-09-17T11:58:38.475171+02:00,patricks-mbp-89fa3d43,0x7777abce,2,TicToc18,15,
s1p,2,tictoc-bd5c4405,2021-09-17T11:58:38.640745+02:00,patricks-mbp-89fa3d43,0x4a3f84dd,1,TicToc18,16,
s1p,2,tictoc-bd5c4405,2021-09-17T11:58:40.561886+02:00,patricks-mbp-89fa3d43,0x4a3f84dd,2,TicToc18,16,
s1p,2,tictoc-bd5c4405,2021-09-17T11:58:40.722981+02:00,patricks-mbp-89fa3d43,0x58ca2612,1,TicToc18,17,
s1p,2,tictoc-bd5c4405,2021-09-17T11:58:42.5836+02:00,patricks-mbp-89fa3d43,0x58ca2612,2,TicToc18,17,
s1p,2,tictoc-bd5c4405,2021-09-17T11:58:42.743434+02:00,patricks-mbp-89fa3d43,0x178228ee,1,TicToc18,18,
s1p,2,tictoc-bd5c4405,2021-09-17T11:58:44.604953+02:00,patricks-mbp-89fa3d43,0x178228ee,2,TicToc18,18,
s1p,2,tictoc-bd5c4405,2021-09-17T11:58:44.759913+02:00,patricks-mbp-89fa3d43,0x86201ee1,1,TicToc18,19,
s1p,2,tictoc-bd5c4405,2021-09-17T11:58:46.599737+02:00,patricks-mbp-89fa3d43,0x86201ee1,2,TicToc18,19,
s1p,2,tictoc-bd5c4405,2021-09-17T11:58:46.763268+02:00,patricks-mbp-89fa3d43,0xecffcded,1,TicToc18,20,
s1p,2,tictoc-bd5c4405,2021-09-17T11:58:48.637699+02:00,patricks-mbp-89fa3d43,0xecffcded,2,TicToc18,20,
s1p,2,tictoc-bd5c4405,2021-09-17T11:58:48.798828+02:00,patricks-mbp-89fa3d43,0xa9da4cc5,1,TicToc18,21,
s1p,2,tictoc-bd5c4405,2021-09-17T11:58:50.647619+02:00,patricks-mbp-89fa3d43,0xa9da4cc5,2,TicToc18,21,
s1p,2,tictoc-bd5c4405,2021-09-17T11:58:50.831785+02:00,patricks-mbp-89fa3d43,0x2df838ed,1,TicToc18,22,
s1p,2,tictoc-bd5c4405,2021-09-17T11:58:52.69628+02:00,patricks-mbp-89fa3d43,0x2df838ed,2,TicToc18,22,
s1p,2,tictoc-bd5c4405,2021-09-17T11:58:52.857385+02:00,patricks-mbp-89fa3d43,0xf54a474e,1,TicToc18,23,
s1p,2,tictoc-bd5c4405,2021-09-17T11:58:54.744268+02:00,patricks-mbp-89fa3d43,0xf54a474e,2,TicToc18,23,
s1p,2,tictoc-bd5c4405,2021-09-17T11:58:54.900021+02:00,patricks-mbp-89fa3d43,0xd1264b39,1,TicToc18,24,
s1p,2,tictoc-bd5c4405,2021-09-17T11:58:56.742184+02:00,patricks-mbp-89fa3d43,0xd1264b39,2,TicToc18,24,
s1p,2,tictoc-bd5c4405,2021-09-17T11:58:56.91118+02:00,patricks-mbp-89fa3d43,0xbe755b03,1,TicToc18,25,
s1p,2,tictoc-bd5c4405,2021-09-17T11:58:58.759086+02:00,patricks-mbp-89fa3d43,0xbe755b03,2,TicToc18,25,
s1p,2,tictoc-bd5c4405,2021-09-17T11:58:58.915891+02:00,patricks-mbp-89fa3d43,0x84958d2,1,TicToc18,26,
s1p,2,tictoc-bd5c4405,2021-09-17T11:59:00.837417+02:00,patricks-mbp-89fa3d43,0x84958d2,2,TicToc18,26,
s1p,2,tictoc-bd5c4405,2021-09-17T11:59:00.998371+02:00,patricks-mbp-89fa3d43,0xc8f791ff,1,TicToc18,27,
s1p,2,tictoc-bd5c4405,2021-09-17T11:59:02.827428+02:00,patricks-mbp-89fa3d43,0xc8f791ff,2,TicToc18,27,
s1p,2,tictoc-bd5c4405,2021-09-17T11:59:02.991108+02:00,patricks-mbp-89fa3d43,0xde664e61,1,TicToc18,28,
s1p,2,tictoc-bd5c4405,2021-09-17T11:59:04.84617+02:00,patricks-mbp-89fa3d43,0xde664e61,2,TicToc18,28,
s1p,2,tictoc-bd5c4405,2021-09-17T11:59:05.000916+02:00,patricks-mbp-89fa3d43,0xca8546ae,1,TicToc18,29,
s1p,2,tictoc-bd5c4405,2021-09-17T11:59:06.842566+02:00,patricks-mbp-89fa3d43,0xca8546ae,2,TicToc18,29,
s1p,2,tictoc-bd5c4405,2021-09-17T11:59:07.000685+02:00,patricks-mbp-89fa3d43,0x99053fa9,1,TicToc18,30,
s1p,2,tictoc-bd5c4405,2021-09-17T11:59:08.930468+02:00,patricks-mbp-89fa3d43,0x99053fa9,2,TicToc18,30,
s1p,2,tictoc-bd5c4405,2021-09-17T11:59:09.095209+02:00,patricks-mbp-89fa3d43,0x48b789a7,1,TicToc18,31,
s1p,2,tictoc-bd5c4405,2021-09-17T11:59:11.017151+02:00,patricks-mbp-89fa3d43,0x48b789a7,2,TicToc18,31,
s1p,2,tictoc-bd5c4405,2021-09-17T11:59:11.18124+02:00,patricks-mbp-89fa3d43,0xb95e354b,1,TicToc18,32,
s1p,2,tictoc-bd5c4405,2021-09-17T11:59:13.004659+02:00,patricks-mbp-89fa3d43,0xb95e354b,2,TicToc18,32,
s1p,2,tictoc-bd5c4405,2021-09-17T11:59:13.173358+02:00,patricks-mbp-89fa3d43,0xbb86ac32,1,TicToc18,33,
s1p,2,tictoc-bd5c4405,2021-09-17T11:59:15.018398+02:00,patricks-mbp-89fa3d43,0xbb86ac32,2,TicToc18,33,
s1p,2,tictoc-bd5c4405,2021-09-17T11:59:15.185331+02:00,patricks-mbp-89fa3d43,0x222eedbc,1,TicToc18,34,
s1p,2,tictoc-bd5c4405,2021-09-17T11:59:17.036361+02:00,patricks-mbp-89fa3d43,0x222eedbc,2,TicToc18,34,
s1p,2,tictoc-bd5c4405,2021-09-17T11:59:17.201096+02:00,patricks-mbp-89fa3d43,0x3e61ef61,1,TicToc18,35,
s1p,2,tictoc-bd5c4405,2021-09-17T11:59:19.152972+02:00,patricks-mbp-89fa3d43,0x3e61ef61,2,TicToc18,35,
s1p,2,tictoc-bd5c4405,2021-09-17T11:59:19.315533+02:00,patricks-mbp-89fa3d43,0x6779dc1f,1,TicToc18,36,
s1p,2,tictoc-bd5c4405,2021-09-17T11:59:21.251366+02:00,patricks-mbp-89fa3d43,0x6779dc1f,2,TicToc18,36,
s1p,2,tictoc-bd5c4405,2021-09-17T11:59:21.415559+02:00,patricks-mbp-89fa3d43,0xf4d1cfb9,1,TicToc18,37,
s1p,2,tictoc-bd5c4405,2021-09-17T11:59:23.3332+02:00,patricks-mbp-89fa3d43,0xf4d1cfb9,2,TicToc18,37,
s1p,2,tictoc-bd5c4405,2021-09-17T11:59:23.497926+02:00,patricks-mbp-89fa3d43,0x8cd7f2d1,1,TicToc18,38,
s1p,2,tictoc-bd5c4405,2021-09-17T11:59:25.426875+02:00,patricks-mbp-89fa3d43,0x8cd7f2d1,2,TicToc18,38,
s1p,2,tictoc-bd5c4405,2021-09-17T11:59:25.584257+02:00,patricks-mbp-89fa3d43,0xf1434cee,1,TicToc18,39,
