scenarioId,trailId,simulationId,timeStamp,deviceId,action,meta,eventId,step,error
s1r,1,tictoc-10f7888a,2021-09-17T15:57:03.609528121+02:00,consumer,Compress,source,0x63b7adfb,1,
s1r,1,tictoc-10f7888a,2021-09-17T15:57:03.688166048+02:00,consumer,Compress,source,0x63b7adfb,2,
s1r,1,tictoc-10f7888a,2021-09-17T15:57:04.554412+02:00,patricks-mbp-13bae176,Compile,darwin_amd64,0x25808775,1,
s1r,1,tictoc-10f7888a,2021-09-17T15:57:11.066537+02:00,patricks-mbp-13bae176,Compile,darwin_amd64,0x25808775,2,
s1r,1,tictoc-10f7888a,2021-09-17T15:57:11.09115+02:00,patricks-mbp-13bae176,Compress,binary/darwin_amd64.tgz,0xa00bb692,1,
s1r,1,tictoc-10f7888a,2021-09-17T15:57:11.179075+02:00,patricks-mbp-13bae176,Compress,binary/darwin_amd64.tgz,0xa00bb692,2,
s1r,1,tictoc-10f7888a,2021-09-17T15:57:13.813771+02:00,patricks-mbp-13bae176,Compress,results/TicToc18_0.tgz,0xe9adfe68,1,
s1r,1,tictoc-10f7888a,2021-09-17T15:57:13.859887+02:00,patricks-mbp-13bae176,Compress,results/TicToc18_0.tgz,0xe9adfe68,2,
s1r,1,tictoc-10f7888a,2021-09-17T15:57:14.028298739+02:00,consumer,Extract,results/TicToc18_0.tgz,0x434686c0,1,
s1r,1,tictoc-10f7888a,2021-09-17T15:57:14.051733712+02:00,consumer,Extract,results/TicToc18_0.tgz,0x434686c0,2,
s1r,1,tictoc-10f7888a,2021-09-17T15:57:15.918268+02:00,patricks-mbp-13bae176,Compress,results/TicToc18_1.tgz,0x3cb2d5b8,1,
s1r,1,tictoc-10f7888a,2021-09-17T15:57:15.969599+02:00,patricks-mbp-13bae176,Compress,results/TicToc18_1.tgz,0x3cb2d5b8,2,
s1r,1,tictoc-10f7888a,2021-09-17T15:57:16.149561872+02:00,consumer,Extract,results/TicToc18_1.tgz,0x7dc9085f,1,
s1r,1,tictoc-10f7888a,2021-09-17T15:57:16.175711846+02:00,consumer,Extract,results/TicToc18_1.tgz,0x7dc9085f,2,
s1r,1,tictoc-10f7888a,2021-09-17T15:57:17.985444+02:00,patricks-mbp-13bae176,Compress,results/TicToc18_2.tgz,0xc515b878,1,
s1r,1,tictoc-10f7888a,2021-09-17T15:57:18.037833+02:00,patricks-mbp-13bae176,Compress,results/TicToc18_2.tgz,0xc515b878,2,
