scenarioId,trailId,simulationId,timeStamp,providerId,connect,numCPUs,arch,os
s2p,1,tictoc-cf335360,2021-09-17T12:02:47.286956996+02:00,patricks-mbp-98d0717f,P2P,8,amd64,darwin
