scenarioId,trailId,simulationId,timeStamp,providerId,connect,numCPUs,arch,os
s5p,2,tictoc-71a97eaa,2021-09-17T12:15:57.28962455+02:00,patricks-mbp-73b9546e,P2P,8,amd64,darwin
