scenarioId,trailId,simulationId,timeStamp,providerId,eventId,step,direction,file,transferred,error
s2r,1,tictoc-ce380ea0,2021-09-17T16:18:14.484282156+02:00,patricks-mbp-d2c48b7c,0x984b6b80,1,Upload,source.tgz,0,
s2r,1,tictoc-ce380ea0,2021-09-17T16:18:14.762388025+02:00,patricks-mbp-d2c48b7c,0x984b6b80,2,Upload,source.tgz,487958,
s2r,1,tictoc-ce380ea0,2021-09-17T16:18:21.736138993+02:00,patricks-mbp-d2c48b7c,0x2bc4f87b,1,Download,binary/darwin_amd64.tgz,0,
s2r,1,tictoc-ce380ea0,2021-09-17T16:18:22.05989396+02:00,patricks-mbp-d2c48b7c,0x2bc4f87b,2,Download,binary/darwin_amd64.tgz,358514,
s2r,1,tictoc-ce380ea0,2021-09-17T16:18:24.395953125+02:00,patricks-mbp-d2c48b7c,0xbc7ff08a,1,Download,results/TicToc18_0.tgz,0,
s2r,1,tictoc-ce380ea0,2021-09-17T16:18:24.471072651+02:00,patricks-mbp-d2c48b7c,0xbc7ff08a,2,Download,results/TicToc18_0.tgz,33107,
s2r,1,tictoc-ce380ea0,2021-09-17T16:18:24.576850614+02:00,patricks-mbp-d2c48b7c,0x14ae72fe,1,Download,results/TicToc18_1.tgz,0,
s2r,1,tictoc-ce380ea0,2021-09-17T16:18:24.656355704+02:00,patricks-mbp-d2c48b7c,0x14ae72fe,2,Download,results/TicToc18_1.tgz,33748,
s2r,1,tictoc-ce380ea0,2021-09-17T16:18:26.488438692+02:00,patricks-mbp-d2c48b7c,0x30e3220c,1,Download,results/TicToc18_2.tgz,0,
s2r,1,tictoc-ce380ea0,2021-09-17T16:18:26.571864398+02:00,patricks-mbp-d2c48b7c,0x30e3220c,2,Download,results/TicToc18_2.tgz,32723,
s2r,1,tictoc-ce380ea0,2021-09-17T16:18:26.679430947+02:00,patricks-mbp-d2c48b7c,0x75fd430d,1,Download,results/TicToc18_3.tgz,0,
s2r,1,tictoc-ce380ea0,2021-09-17T16:18:26.757773956+02:00,patricks-mbp-d2c48b7c,0x75fd430d,2,Download,results/TicToc18_3.tgz,31055,
s2r,1,tictoc-ce380ea0,2021-09-17T16:18:28.603138059+02:00,patricks-mbp-d2c48b7c,0x173a0c90,1,Download,results/TicToc18_5.tgz,0,
s2r,1,tictoc-ce380ea0,2021-09-17T16:18:28.684919704+02:00,patricks-mbp-d2c48b7c,0x173a0c90,2,Download,results/TicToc18_5.tgz,32159,
s2r,1,tictoc-ce380ea0,2021-09-17T16:18:28.78935765+02:00,patricks-mbp-d2c48b7c,0x8d483c4a,1,Download,results/TicToc18_4.tgz,0,
s2r,1,tictoc-ce380ea0,2021-09-17T16:18:28.868331427+02:00,patricks-mbp-d2c48b7c,0x8d483c4a,2,Download,results/TicToc18_4.tgz,31373,
s2r,1,tictoc-ce380ea0,2021-09-17T16:18:30.785064622+02:00,patricks-mbp-d2c48b7c,0x98ad2b5a,1,Download,results/TicToc18_7.tgz,0,
s2r,1,tictoc-ce380ea0,2021-09-17T16:18:30.861875158+02:00,patricks-mbp-d2c48b7c,0x98ad2b5a,2,Download,results/TicToc18_7.tgz,30624,
s2r,1,tictoc-ce380ea0,2021-09-17T16:18:30.979385847+02:00,patricks-mbp-d2c48b7c,0xd275c3cc,1,Download,results/TicToc18_6.tgz,0,
s2r,1,tictoc-ce380ea0,2021-09-17T16:18:31.061032857+02:00,patricks-mbp-d2c48b7c,0xd275c3cc,2,Download,results/TicToc18_6.tgz,31198,
s2r,1,tictoc-ce380ea0,2021-09-17T16:18:32.953920184+02:00,patricks-mbp-d2c48b7c,0xaa3487c,1,Download,results/TicToc18_9.tgz,0,
s2r,1,tictoc-ce380ea0,2021-09-17T16:18:33.030260333+02:00,patricks-mbp-d2c48b7c,0xaa3487c,2,Download,results/TicToc18_9.tgz,28925,
s2r,1,tictoc-ce380ea0,2021-09-17T16:18:33.136131032+02:00,patricks-mbp-d2c48b7c,0xe186c739,1,Download,results/TicToc18_8.tgz,0,
s2r,1,tictoc-ce380ea0,2021-09-17T16:18:33.215660457+02:00,patricks-mbp-d2c48b7c,0xe186c739,2,Download,results/TicToc18_8.tgz,31257,
s2r,1,tictoc-ce380ea0,2021-09-17T16:18:35.125098428+02:00,patricks-mbp-d2c48b7c,0xd70659b3,1,Download,results/TicToc18_11.tgz,0,
s2r,1,tictoc-ce380ea0,2021-09-17T16:18:35.207778518+02:00,patricks-mbp-d2c48b7c,0xd70659b3,2,Download,results/TicToc18_11.tgz,28396,
s2r,1,tictoc-ce380ea0,2021-09-17T16:18:35.371210479+02:00,patricks-mbp-d2c48b7c,0xa43ab458,1,Download,results/TicToc18_10.tgz,0,
s2r,1,tictoc-ce380ea0,2021-09-17T16:18:35.445740652+02:00,patricks-mbp-d2c48b7c,0xa43ab458,2,Download,results/TicToc18_10.tgz,29577,
s2r,1,tictoc-ce380ea0,2021-09-17T16:18:37.215337895+02:00,patricks-mbp-d2c48b7c,0x38d018bb,1,Download,results/TicToc18_12.tgz,0,
s2r,1,tictoc-ce380ea0,2021-09-17T16:18:37.298835076+02:00,patricks-mbp-d2c48b7c,0x38d018bb,2,Download,results/TicToc18_12.tgz,29236,
s2r,1,tictoc-ce380ea0,2021-09-17T16:18:37.491617517+02:00,patricks-mbp-d2c48b7c,0xa9ff6f8e,1,Download,results/TicToc18_13.tgz,0,
s2r,1,tictoc-ce380ea0,2021-09-17T16:18:37.558359388+02:00,patricks-mbp-d2c48b7c,0xa9ff6f8e,2,Download,results/TicToc18_13.tgz,29503,
s2r,1,tictoc-ce380ea0,2021-09-17T16:18:39.366899677+02:00,patricks-mbp-d2c48b7c,0x72b7f89a,1,Download,results/TicToc18_14.tgz,0,
s2r,1,tictoc-ce380ea0,2021-09-17T16:18:39.447154881+02:00,patricks-mbp-d2c48b7c,0x72b7f89a,2,Download,results/TicToc18_14.tgz,29287,
s2r,1,tictoc-ce380ea0,2021-09-17T16:18:39.662279151+02:00,patricks-mbp-d2c48b7c,0xe9e34244,1,Download,results/TicToc18_15.tgz,0,
s2r,1,tictoc-ce380ea0,2021-09-17T16:18:39.731011447+02:00,patricks-mbp-d2c48b7c,0xe9e34244,2,Download,results/TicToc18_15.tgz,28901,
s2r,1,tictoc-ce380ea0,2021-09-17T16:18:41.637051602+02:00,patricks-mbp-d2c48b7c,0xa996df0e,1,Download,results/TicToc18_16.tgz,0,
s2r,1,tictoc-ce380ea0,2021-09-17T16:18:41.723990125+02:00,patricks-mbp-d2c48b7c,0xa996df0e,2,Download,results/TicToc18_16.tgz,28299,
s2r,1,tictoc-ce380ea0,2021-09-17T16:18:41.836265506+02:00,patricks-mbp-d2c48b7c,0x9664b3e4,1,Download,results/TicToc18_17.tgz,0,
s2r,1,tictoc-ce380ea0,2021-09-17T16:18:41.905040072+02:00,patricks-mbp-d2c48b7c,0x9664b3e4,2,Download,results/TicToc18_17.tgz,27734,
s2r,1,tictoc-ce380ea0,2021-09-17T16:18:43.748645038+02:00,patricks-mbp-d2c48b7c,0x56351357,1,Download,results/TicToc18_18.tgz,0,
s2r,1,tictoc-ce380ea0,2021-09-17T16:18:43.83456037+02:00,patricks-mbp-d2c48b7c,0x56351357,2,Download,results/TicToc18_18.tgz,27492,
s2r,1,tictoc-ce380ea0,2021-09-17T16:18:43.962119355+02:00,patricks-mbp-d2c48b7c,0xb25c8f8d,1,Download,results/TicToc18_19.tgz,0,
s2r,1,tictoc-ce380ea0,2021-09-17T16:18:44.027550974+02:00,patricks-mbp-d2c48b7c,0xb25c8f8d,2,Download,results/TicToc18_19.tgz,27110,
s2r,1,tictoc-ce380ea0,2021-09-17T16:18:45.846232751+02:00,patricks-mbp-d2c48b7c,0x4f30824,1,Download,results/TicToc18_20.tgz,0,
s2r,1,tictoc-ce380ea0,2021-09-17T16:18:45.929481102+02:00,patricks-mbp-d2c48b7c,0x4f30824,2,Download,results/TicToc18_20.tgz,26004,
s2r,1,tictoc-ce380ea0,2021-09-17T16:18:46.032947886+02:00,patricks-mbp-d2c48b7c,0x84695554,1,Download,results/TicToc18_21.tgz,0,
s2r,1,tictoc-ce380ea0,2021-09-17T16:18:46.095767146+02:00,patricks-mbp-d2c48b7c,0x84695554,2,Download,results/TicToc18_21.tgz,27290,
s2r,1,tictoc-ce380ea0,2021-09-17T16:18:48.011168997+02:00,patricks-mbp-d2c48b7c,0xe8f2af2e,1,Download,results/TicToc18_22.tgz,0,
s2r,1,tictoc-ce380ea0,2021-09-17T16:18:48.092133941+02:00,patricks-mbp-d2c48b7c,0xe8f2af2e,2,Download,results/TicToc18_22.tgz,26072,
s2r,1,tictoc-ce380ea0,2021-09-17T16:18:48.194619984+02:00,patricks-mbp-d2c48b7c,0x2be4c779,1,Download,results/TicToc18_23.tgz,0,
s2r,1,tictoc-ce380ea0,2021-09-17T16:18:48.273260292+02:00,patricks-mbp-d2c48b7c,0x2be4c779,2,Download,results/TicToc18_23.tgz,27548,
s2r,1,tictoc-ce380ea0,2021-09-17T16:18:50.140761035+02:00,patricks-mbp-d2c48b7c,0xc2d7127,1,Download,results/TicToc18_24.tgz,0,
