scenarioId,trailId,simulationId,timeStamp,providerId,eventId,step,runConfig,runNumber,error
s5r,0,tictoc-4f31b8af,2021-09-17T16:30:00.292722+02:00,patricks-mbp-61680044,0x187498a3,1,TicToc18,2,
s5r,0,tictoc-4f31b8af,2021-09-17T16:30:00.296056+02:00,patricks-mbp-61680044,0xaf4dd8a8,1,TicToc18,0,
s5r,0,tictoc-4f31b8af,2021-09-17T16:30:00.299995+02:00,patricks-mbp-61680044,0xd8de4e67,1,TicToc18,4,
s5r,0,tictoc-4f31b8af,2021-09-17T16:30:00.297639+02:00,patricks-mbp-61680044,0xad895222,1,TicToc18,5,
s5r,0,tictoc-4f31b8af,2021-09-17T16:30:00.298471+02:00,patricks-mbp-61680044,0xea9b0a25,1,TicToc18,1,
s5r,0,tictoc-4f31b8af,2021-09-17T16:30:00.301021+02:00,patricks-mbp-61680044,0xb3fb8f5d,1,TicToc18,7,
s5r,0,tictoc-4f31b8af,2021-09-17T16:30:00.300969+02:00,patricks-mbp-61680044,0x2879cc5d,1,TicToc18,6,
s5r,0,tictoc-4f31b8af,2021-09-17T16:30:00.301384+02:00,patricks-mbp-61680044,0x37b86e0b,1,TicToc18,3,
s5r,0,tictoc-4f31b8af,2021-09-17T16:30:05.128935+02:00,patricks-mbp-61680044,0xea9b0a25,2,TicToc18,1,
s5r,0,tictoc-4f31b8af,2021-09-17T16:30:05.148313+02:00,patricks-mbp-61680044,0xaf4dd8a8,2,TicToc18,0,
s5r,0,tictoc-4f31b8af,2021-09-17T16:30:05.156702+02:00,patricks-mbp-61680044,0x37b86e0b,2,TicToc18,3,
s5r,0,tictoc-4f31b8af,2021-09-17T16:30:05.175617+02:00,patricks-mbp-61680044,0x2879cc5d,2,TicToc18,6,
s5r,0,tictoc-4f31b8af,2021-09-17T16:30:05.223001+02:00,patricks-mbp-61680044,0x187498a3,2,TicToc18,2,
s5r,0,tictoc-4f31b8af,2021-09-17T16:30:05.235901+02:00,patricks-mbp-61680044,0xad895222,2,TicToc18,5,
s5r,0,tictoc-4f31b8af,2021-09-17T16:30:05.271711+02:00,patricks-mbp-61680044,0xd8de4e67,2,TicToc18,4,
s5r,0,tictoc-4f31b8af,2021-09-17T16:30:05.318289+02:00,patricks-mbp-61680044,0xb3fb8f5d,2,TicToc18,7,
s5r,0,tictoc-4f31b8af,2021-09-17T16:30:05.343691+02:00,patricks-mbp-61680044,0x2c186a23,1,TicToc18,9,
s5r,0,tictoc-4f31b8af,2021-09-17T16:30:05.353149+02:00,patricks-mbp-61680044,0xe09c88fd,1,TicToc18,8,
s5r,0,tictoc-4f31b8af,2021-09-17T16:30:05.360813+02:00,patricks-mbp-61680044,0xb65319ad,1,TicToc18,10,
s5r,0,tictoc-4f31b8af,2021-09-17T16:30:05.416066+02:00,patricks-mbp-61680044,0xaa075e39,1,TicToc18,11,
s5r,0,tictoc-4f31b8af,2021-09-17T16:30:05.470568+02:00,patricks-mbp-61680044,0x494872df,1,TicToc18,12,
s5r,0,tictoc-4f31b8af,2021-09-17T16:30:05.478637+02:00,patricks-mbp-61680044,0x87744e4b,1,TicToc18,13,
s5r,0,tictoc-4f31b8af,2021-09-17T16:30:05.504329+02:00,patricks-mbp-61680044,0x8f44106,1,TicToc18,14,
s5r,0,tictoc-4f31b8af,2021-09-17T16:30:05.555268+02:00,patricks-mbp-61680044,0x3baab86d,1,TicToc18,15,
s5r,0,tictoc-4f31b8af,2021-09-17T16:30:10.108099+02:00,patricks-mbp-61680044,0xe09c88fd,2,TicToc18,8,
s5r,0,tictoc-4f31b8af,2021-09-17T16:30:10.22441+02:00,patricks-mbp-61680044,0x2c186a23,2,TicToc18,9,
s5r,0,tictoc-4f31b8af,2021-09-17T16:30:10.230798+02:00,patricks-mbp-61680044,0xb65319ad,2,TicToc18,10,
s5r,0,tictoc-4f31b8af,2021-09-17T16:30:10.30573+02:00,patricks-mbp-61680044,0xb27107b4,1,TicToc18,16,
s5r,0,tictoc-4f31b8af,2021-09-17T16:30:10.356949+02:00,patricks-mbp-61680044,0x494872df,2,TicToc18,12,
s5r,0,tictoc-4f31b8af,2021-09-17T16:30:10.388742+02:00,patricks-mbp-61680044,0x8f44106,2,TicToc18,14,
s5r,0,tictoc-4f31b8af,2021-09-17T16:30:10.41656+02:00,patricks-mbp-61680044,0xaa459dd8,1,TicToc18,17,
