scenarioId,trailId,simulationId,timeStamp,providerId,connect,numCPUs,arch,os
3,4,tictoc-9dc2f448,2021-09-15T12:31:06.313128521+02:00,patricks-mbp-9414c9f6,P2P,8,amd64,linux
