scenarioId,trailId,simulationId,timeStamp,providerId,connect,numCPUs,arch,os
s3p,1,tictoc-c10807bd,2021-09-17T12:07:30.596360416+02:00,patricks-mbp-a0075c1a,P2P,8,amd64,darwin
