scenarioId,trailId,simulationId,timeStamp,providerId,connect,numCPUs,arch,os
2,2,tictoc-6bac20be,2021-09-15T11:28:28.434861581+02:00,patricks-mbp-02434787,P2P,8,amd64,darwin
