scenarioId,trailId,simulationId,timeStamp,deviceId,action,meta,eventId,step,error
s4p,1,tictoc-3ef5a555,2021-09-17T12:11:56.461328448+02:00,consumer,Compress,source,0x5524f6c4,1,
s4p,1,tictoc-3ef5a555,2021-09-17T12:11:56.539249257+02:00,consumer,Compress,source,0x5524f6c4,2,
s4p,1,tictoc-3ef5a555,2021-09-17T12:11:57.726161+02:00,patricks-mbp-2201c4f1,Compile,darwin_amd64,0xb425f7bd,1,
s4p,1,tictoc-3ef5a555,2021-09-17T12:12:04.123781+02:00,patricks-mbp-2201c4f1,Compile,darwin_amd64,0xb425f7bd,2,
s4p,1,tictoc-3ef5a555,2021-09-17T12:12:04.193773+02:00,patricks-mbp-2201c4f1,Compress,binary/darwin_amd64.tgz,0x6fcf7baa,1,
s4p,1,tictoc-3ef5a555,2021-09-17T12:12:04.282877+02:00,patricks-mbp-2201c4f1,Compress,binary/darwin_amd64.tgz,0x6fcf7baa,2,
s4p,1,tictoc-3ef5a555,2021-09-17T12:12:07.961701+02:00,patricks-mbp-2201c4f1,Compress,results/TicToc18_5.tgz,0xd940a08b,1,
s4p,1,tictoc-3ef5a555,2021-09-17T12:12:07.970867+02:00,patricks-mbp-2201c4f1,Compress,results/TicToc18_0.tgz,0x3af13202,1,
s4p,1,tictoc-3ef5a555,2021-09-17T12:12:07.97086+02:00,patricks-mbp-2201c4f1,Compress,results/TicToc18_1.tgz,0xef3194ed,1,
s4p,1,tictoc-3ef5a555,2021-09-17T12:12:07.979718+02:00,patricks-mbp-2201c4f1,Compress,results/TicToc18_2.tgz,0xb77fad82,1,
s4p,1,tictoc-3ef5a555,2021-09-17T12:12:08.006442+02:00,patricks-mbp-2201c4f1,Compress,results/TicToc18_4.tgz,0xd8850dca,1,
s4p,1,tictoc-3ef5a555,2021-09-17T12:12:08.014149+02:00,patricks-mbp-2201c4f1,Compress,results/TicToc18_0.tgz,0x3af13202,2,
s4p,1,tictoc-3ef5a555,2021-09-17T12:12:08.008225+02:00,patricks-mbp-2201c4f1,Compress,results/TicToc18_5.tgz,0xd940a08b,2,
